count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall time,text_46.started,text_46.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,336.9695814549923,None,space,0.45757008000509813,336.9695814549923,None,337.7367840450024,None,337.7367840450024,None,337.7367840450024,None,337.7367840450024,None,337.7367840450024,None,337.7367840450024,None,337.7367840450024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,344.5536991810077,None,space,0.3655921840108931,344.5536991810077,None,345.20291103000636,None,345.20291103000636,None,345.20291103000636,None,345.20291103000636,None,345.20291103000636,None,345.20291103000636,None,345.20291103000636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,,,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,353.50474997999845,None,space,0.5270356230030302,353.50474997999845,None,354.38837626200984,None,354.38837626200984,None,354.38837626200984,None,354.38837626200984,None,354.38837626200984,None,354.38837626200984,None,354.38837626200984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_1.aiff,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2891272419947,None,368.2891272419947,None,368.2891272419947,None,,,,,,,,,,,,,,,,,,,,,368.1061137999932,None,space,0.11584255300113,368.1061137999932,None,369.0554879170086,None,space,2.1152249019942246,369.0554879170086,None,371.3553216476954,None,371.355192070012,None,9,0.26550302500254475,381.2912676370179,None,381.2912676370179,None,381.2912676370179,None,381.2912676370179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_2.aiff,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.67368132071863,None,381.6727246300143,None,1,0.18299816499347799,392.09013637999306,None,392.09013637999306,None,392.09013637999306,None,392.09013637999306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_3.aiff,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.37351213571094,None,392.37337110500084,None,1,1.490010470006382,398.90713583500474,None,398.90713583500474,None,398.90713583500474,None,398.90713583500474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_4.aiff,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.50836395572117,None,400.5073670599959,None,1,0.31480144697707146,404.0741991820105,None,404.0741991820105,None,404.0741991820105,None,404.0741991820105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_5.aiff,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.49094712269437,None,404.4912869450054,None,1,0.5895718130050227,414.8916213250195,None,414.8916213250195,None,414.8916213250195,None,414.8916213250195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_6.aiff,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.5922611007205,None,415.5916985220101,None,1,0.3761199149885215,425.9923392670171,None,425.9923392670171,None,425.9923392670171,None,425.9923392670171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_7.aiff,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.4766128076968,None,426.4758626949915,None,9,1.113412992010126,436.89320799001143,None,436.89320799001143,None,436.89320799001143,None,436.89320799001143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_8.aiff,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.10993456270955,None,438.11111762200017,None,1,0.3189405769808218,444.24358459500945,None,444.24358459500945,None,444.24358459500945,None,444.24358459500945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_9.aiff,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.66061385570504,None,444.6600137719943,None,1,0.3476417209894862,448.3439700170129,None,448.3439700170129,None,448.3439700170129,None,448.3439700170129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_10.aiff,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.7778567856964,None,448.7771764600184,None,1,0.29941663998761214,454.1279525300197,None,454.1279525300197,None,454.1279525300197,None,454.1279525300197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_11.aiff,,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.5117750256992,None,454.5111345000041,None,9,1.8027522819756996,464.92813384500914,None,464.92813384500914,None,464.92813384500914,None,464.92813384500914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_12.aiff,,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.82860960771507,None,466.8285383750044,None,1,2.5696929689729586,472.9291447720025,None,472.9291447720025,None,472.9291447720025,None,472.9291447720025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_13.aiff,,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.5962073227071,None,475.5960977119976,None,1,0.2693196309846826,482.99624403499183,None,482.99624403499183,None,482.99624403499183,None,482.99624403499183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_14.aiff,,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3795445757074,None,483.3804054869979,None,1,1.7170224270084873,493.79758735501673,None,493.79758735501673,None,493.79758735501673,None,493.79758735501673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_15.aiff,,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.6142682007136,None,495.61376404200564,None,1,1.7689819350198377,506.031690075004,None,506.031690075004,None,506.031690075004,None,506.031690075004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_16.aiff,,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.91469637270495,None,507.91547819200787,None,9,1.330014740000479,518.331948630017,None,518.331948630017,None,518.331948630017,None,518.331948630017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_17.aiff,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.7655103277153,None,519.7662141420005,None,1,0.3873972980072722,530.1662183350127,None,530.1662183350127,None,530.1662183350127,None,530.1662183350127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_18.aiff,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.6663062057138,None,530.6662123200076,None,9,0.5891206200176384,539.1176794420171,None,539.1176794420171,None,539.1176794420171,None,539.1176794420171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_19.aiff,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8009200227185,None,539.8001003370155,None,9,0.47886259798542596,543.2172935249982,None,543.2172935249982,None,543.2172935249982,None,543.2172935249982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_20.aiff,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.7838614606968,None,543.7844613619964,None,1,0.32001864301855676,550.6349862670177,None,550.6349862670177,None,550.6349862670177,None,550.6349862670177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_21.aiff,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.067798927697,None,551.0677708199946,None,1,0.23853919300017878,555.1008707800065,None,555.1008707800065,None,555.1008707800065,None,555.1008707800065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_22.aiff,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4352151427098,None,555.4354815919942,None,1,0.2998977100069169,565.8526309920126,None,565.8526309920126,None,565.8526309920126,None,565.8526309920126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_23.aiff,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.252270200706,None,566.2518982469919,None,1,0.07857367000542581,576.6529292500054,None,576.6529292500054,None,576.6529292500054,None,576.6529292500054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_24.aiff,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.8198509276932,None,576.8193766220065,None,1,0.22598089001257904,583.0540078619961,None,583.0540078619961,None,583.0540078619961,None,583.0540078619961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_25.aiff,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.3871878676961,None,583.3865397420013,None,1,0.36045914998976514,591.5711994600133,None,591.5711994600133,None,591.5711994600133,None,591.5711994600133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_26.aiff,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0210664327111,None,592.0216801170027,None,9,0.6204853070084937,599.0886461049959,None,599.0886461049959,None,599.0886461049959,None,599.0886461049959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_27.aiff,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.7871835177153,None,599.7867231089913,None,9,0.1824690570065286,607.3217671450111,None,607.3217671450111,None,607.3217671450111,None,607.3217671450111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_28.aiff,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5892394706985,None,607.5883176400093,None,1,0.23258197199902497,613.2552515199932,None,613.2552515199932,None,613.2552515199932,None,613.2552515199932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_29.aiff,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.5886308926944,None,613.5894409299945,None,1,0.27307331797783263,621.490111740015,None,621.490111740015,None,621.490111740015,None,621.490111740015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_30.aiff,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.8726746057015,None,621.8738890020177,None,1,0.5209591030143201,632.3065652149962,None,632.3065652149962,None,632.3065652149962,None,632.3065652149962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_31.aiff,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.9404665557173,None,632.9401200500142,None,1,0.524074679997284,642.6747991400189,None,642.6747991400189,None,642.6747991400189,None,642.6747991400189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,parcelated_audio/33/33_32.aiff,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.2905582127074,None,643.2912644669996,None,1,0.21190572701743804,648.9085931250011,None,648.9085931250011,None,648.9085931250011,None,648.9085931250011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.1418732420134,None,649.1418732420134,None,space,1.2815686120011378,649.1418732420134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
2,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,650.4418136670138,None,space,0.5926204930001404,650.4418136670138,None,650.4418136670138,None,651.0588449400093,None,space,0.4995419100159779,651.0588449400093,None,651.6412499670114,None,651.6412499670114,None,651.6412499670114,None,652.2753089920152,None,space,0.6209270729741547,652.2753089920152,None,653.1583553900127,None,653.1583553900127,None,653.1583553900127,None,653.1583553900127,None,653.1583553900127,None,653.1583553900127,None,653.1583553900127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
2,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,664.4930859949964,None,space,0.2523915570054669,664.4930859949964,None,665.0419520410069,None,665.0419520410069,None,665.0419520410069,None,665.0419520410069,None,665.0419520410069,None,665.0419520410069,None,665.0419520410069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
2,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,670.4770135199942,None,space,0.4189688769984059,670.4770135199942,None,671.1604297269951,None,671.1604297269951,None,671.1604297269951,None,671.1604297269951,None,671.1604297269951,None,671.1604297269951,None,671.1604297269951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
2,,,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,686.0927603220043,None,space,0.3853719980106689,686.0927603220043,None,686.7113870769972,None,686.7113870769972,None,686.7113870769972,None,686.7113870769972,None,686.7113870769972,None,686.7113870769972,None,686.7113870769972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091619_p2,001,2019_Sep_16_1324,body_behavioural,3.2.1,60.326918078990694,
