count,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instructText,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,parcelated_audio/21/21_20.aiff,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4374.524937291222,None,4374.525329156022,None,9,4.917085894034244,4383.225393352041,None,4383.225393352041,None,4383.225393352041,None,4383.225393352041,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_21.aiff,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4388.226546372229,None,4388.226409494004,None,1,97.0626810840331,4399.26085871004,None,4399.26085871004,None,4399.26085871004,None,4399.26085871004,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_22.aiff,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496.500419077231,None,4496.501179516024,None,1,0.28486724698450416,4507.384542849031,None,4507.384542849031,None,4507.384542849031,None,4507.384542849031,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_23.aiff,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4507.767992479203,None,4507.7684301900445,None,1,0.37049366295104846,4512.686797021015,None,4512.686797021015,None,4512.686797021015,None,4512.686797021015,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_24.aiff,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4513.15210313024,None,4513.151641734003,None,1,0.3680054400465451,4517.718425171042,None,4517.718425171042,None,4517.718425171042,None,4517.718425171042,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_25.aiff,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518.185248157242,None,4518.185368379054,None,9,0.8410925770294853,4527.620622734015,None,4527.620622734015,None,4527.620622734015,None,4527.620622734015,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_26.aiff,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4528.552227117238,None,4528.552827679028,None,9,0.7220639130100608,4532.50392871903,None,4532.50392871903,None,4532.50392871903,None,4532.50392871903,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_27.aiff,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533.320083403203,None,4533.320043708023,None,9,0.29223601799458265,4540.506091541029,None,4540.506091541029,None,4540.506091541029,None,4540.506091541029,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_28.aiff,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540.886971932254,None,4540.886509156029,None,9,0.24647700099740177,4547.003993442049,None,4547.003993442049,None,4547.003993442049,None,4547.003993442049,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_29.aiff,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547.337090495217,None,4547.337812916026,None,9,0.35034916503354907,4551.603991864016,None,4551.603991864016,None,4551.603991864016,None,4551.603991864016,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,parcelated_audio/21/21_30.aiff,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4552.054694885213,None,4552.053918954043,None,9,0.31807878299150616,4557.304735894024,None,4557.304735894024,None,4557.304735894024,None,4557.304735894024,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
4,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4557.67173458403,None,4557.67173458403,None,space,0.7391343369963579,4557.67173458403,None,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,,0,5,5,5,0,0,0,0,,,,,,,,,,,,4558.454594532028,None,space,0.34312003396917135,4558.454594532028,None,4558.454594532028,None,4558.8212203240255,None,space,0.2656650919816457,4558.8212203240255,None,4559.188283299038,None,4559.188283299038,None,4559.188283299038,None,4559.587561946013,None,space,0.9752011119853705,4559.587561946013,None,4560.9211629340425,None,4560.9211629340425,None,4560.9211629340425,None,4560.9211629340425,None,4560.9211629340425,None,4560.9211629340425,None,4560.9211629340425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,4569.139275601017,None,4569.139275601017,None,4569.139275601017,None,4569.638302356005,None,space,0.8346647169673815,4569.638302356005,None,4570.689543706016,None,4570.689543706016,None,4570.689543706016,None,4570.689543706016,None,4570.689543706016,None,4570.689543706016,None,4570.689543706016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,4574.923221411009,None,4574.923221411009,None,4574.923221411009,None,4575.356448722014,None,space,0.4784440249786712,4575.356448722014,None,4576.15631878603,None,4576.15631878603,None,4576.15631878603,None,4576.15631878603,None,4576.15631878603,None,4576.15631878603,None,4576.15631878603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_1.aiff,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4579.355569136038,None,4579.355569136038,None,4579.355569136038,None,,,,,,,,,,,,,,,,,,,,,4578.589175686007,None,space,0.6912537890020758,4578.589175686007,None,4579.805978382006,None,space,0.416614354995545,4579.805978382006,None,4580.390103305224,None,4580.389326454024,None,1,0.23472226900048554,4587.973709696031,None,4587.973709696031,None,4587.973709696031,None,4587.973709696031,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_2.aiff,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4588.306702561211,None,4588.306222404004,None,9,0.28411723201861605,4592.090943821007,None,4592.090943821007,None,4592.090943821007,None,4592.090943821007,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_3.aiff,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4592.4907448052545,None,4592.489817704016,None,1,0.22737933497410268,4601.358223251009,None,4601.358223251009,None,4601.358223251009,None,4601.358223251009,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_4.aiff,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4601.657559272251,None,4601.657116410031,None,1,0.35396432998823,4610.14112057403,None,4610.14112057403,None,4610.14112057403,None,4610.14112057403,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_5.aiff,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4610.607790420239,None,4610.60835165903,None,9,0.26101927302079275,4619.825860631012,None,4619.825860631012,None,4619.825860631012,None,4619.825860631012,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_6.aiff,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620.208655209222,None,4620.2086893920205,None,1,49.136005645035766,4629.325783676002,None,4629.325783676002,None,4629.325783676002,None,4629.325783676002,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_7.aiff,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678.562957023212,None,4678.563684671011,None,9,0.38377160200616345,4683.29628116003,None,4683.29628116003,None,4683.29628116003,None,4683.29628116003,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_8.aiff,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4683.763188677258,None,4683.764498208999,None,9,0.37565869197715074,4690.297614044044,None,4690.297614044044,None,4690.297614044044,None,4690.297614044044,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_9.aiff,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690.764505320229,None,4690.764782971004,None,1,0.4663750580511987,4695.263649906032,None,4695.263649906032,None,4695.263649906032,None,4695.263649906032,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_10.aiff,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695.796897369204,None,4695.797905351035,None,9,0.7425461010425352,4700.680597428,None,4700.680597428,None,4700.680597428,None,4700.680597428,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_11.aiff,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701.5320088802255,None,4701.53056304605,None,9,0.29178347502602264,4712.549674630049,None,4712.549674630049,None,4712.549674630049,None,4712.549674630049,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_12.aiff,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712.948548529239,None,4712.948637311056,None,9,0.21250047598732635,4719.015121438017,None,4719.015121438017,None,4719.015121438017,None,4719.015121438017,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_13.aiff,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4719.3323281522025,None,4719.332414254022,None,9,0.06688289600424469,4727.565987898037,None,4727.565987898037,None,4727.565987898037,None,4727.565987898037,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_14.aiff,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4727.749216260214,None,4727.750395829033,None,1,0.28523244202369824,4736.249920132046,None,4736.249920132046,None,4736.249920132046,None,4736.249920132046,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_15.aiff,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4736.633300570247,None,4736.633282401017,None,9,0.7313364350120537,4740.96683897404,None,4740.96683897404,None,4740.96683897404,None,4740.96683897404,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_16.aiff,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4741.768155345228,None,4741.766828371037,None,9,0.4115015470306389,4746.300674998027,None,4746.300674998027,None,4746.300674998027,None,4746.300674998027,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_17.aiff,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4746.801939310215,None,4746.800583881035,None,9,0.4121847680071369,4750.550920800015,None,4750.550920800015,None,4750.550920800015,None,4750.550920800015,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_18.aiff,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4751.051609275222,None,4751.051510996011,None,9,0.2359415419632569,4753.252051651012,None,4753.252051651012,None,4753.252051651012,None,4753.252051651012,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_19.aiff,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4753.585124672216,None,4753.585518809035,None,9,0.22718806995544583,4757.186489654006,None,4757.186489654006,None,4757.186489654006,None,4757.186489654006,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_20.aiff,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4757.501598312228,None,4757.501272990019,None,1,0.3305114739923738,4764.669069469033,None,4764.669069469033,None,4764.669069469033,None,4764.669069469033,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_21.aiff,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765.085208042234,None,4765.085308279027,None,9,0.24343655799748376,4767.535491239047,None,4767.535491239047,None,4767.535491239047,None,4767.535491239047,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_22.aiff,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767.852622811217,None,4767.852873538039,None,1,0.33832296699984,4771.236372174055,None,4771.236372174055,None,4771.236372174055,None,4771.236372174055,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_23.aiff,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4771.6525454332,None,4771.653231024044,None,9,0.2719763269997202,4777.686615126033,None,4777.686615126033,None,4777.686615126033,None,4777.686615126033,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_24.aiff,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4778.0532252102275,None,4778.053250616009,None,9,2.900913382996805,4784.369509404001,None,4784.369509404001,None,4784.369509404001,None,4784.369509404001,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_25.aiff,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4787.369767583208,None,4787.371194084,None,9,0.32149659597780555,4792.403337911004,None,4792.403337911004,None,4792.403337911004,None,4792.403337911004,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_26.aiff,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792.853122593253,None,4792.853521131037,None,9,0.2799299599719234,4801.4042436590535,None,4801.4042436590535,None,4801.4042436590535,None,4801.4042436590535,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_27.aiff,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4801.771644699213,None,4801.770939696056,None,9,0.23967068799538538,4806.155264180037,None,4806.155264180037,None,4806.155264180037,None,4806.155264180037,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_28.aiff,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4806.471113743202,None,4806.471948586055,None,9,0.2498317969730124,4811.438196259027,None,4811.438196259027,None,4811.438196259027,None,4811.438196259027,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,parcelated_audio/43/43_29.aiff,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811.771902577253,None,4811.771619439009,None,9,0.32296737196156755,4817.888684166013,None,4817.888684166013,None,4817.888684166013,None,4817.888684166013,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
5,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4818.2898457440315,None,4818.2898457440315,None,space,0.9236485050059855,4818.2898457440315,None,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,,0,6,6,6,0,0,0,0,,,,,,,,,,,,4819.239966670051,None,space,8.496023246960249,4819.239966670051,None,4819.239966670051,None,4827.756185580045,None,space,0.31266732601216063,4827.756185580045,None,4828.156733686046,None,4828.156733686046,None,4828.156733686046,None,4828.722917194013,None,space,0.3828697769786231,4828.722917194013,None,4829.456327024032,None,4829.456327024032,None,4829.456327024032,None,4829.456327024032,None,4829.456327024032,None,4829.456327024032,None,4829.456327024032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_1.aiff,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4830.9069406400085,None,4830.9069406400085,None,4830.9069406400085,None,,,,,,,,,,,,,,,,,,,,,4830.6063594540465,None,space,0.22821237001335248,4830.6063594540465,None,4831.08989565901,None,space,0.24165492499014363,4831.08989565901,None,4831.490572945215,None,4831.49063390604,None,9,0.337356848991476,4842.857132184028,None,4842.857132184028,None,4842.857132184028,None,4842.857132184028,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_2.aiff,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4843.290376495221,None,4843.291034419031,None,9,0.2337108199717477,4849.391058846028,None,4849.391058846028,None,4849.391058846028,None,4849.391058846028,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_3.aiff,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4849.707455160213,None,4849.707590801001,None,9,0.38772244000574574,4858.074899611005,None,4858.074899611005,None,4858.074899611005,None,4858.074899611005,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_4.aiff,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4858.575802693202,None,4858.575028009014,None,9,0.25825107999844477,4868.809592161037,None,4868.809592161037,None,4868.809592161037,None,4868.809592161037,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_5.aiff,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4869.159197800211,None,4869.1590622640215,None,9,0.2998726299847476,4875.193233041035,None,4875.193233041035,None,4875.193233041035,None,4875.193233041035,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_6.aiff,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4875.594046180253,None,4875.59285354102,None,9,0.37416450504679233,4880.260650364042,None,4880.260650364042,None,4880.260650364042,None,4880.260650364042,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_7.aiff,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880.72612984525,None,4880.727411349013,None,9,0.5804833169677295,4888.360179276031,None,4888.360179276031,None,4888.360179276031,None,4888.360179276031,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_8.aiff,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4889.0273158052005,None,4889.02713864902,None,9,0.25114089099224657,4894.310667294019,None,4894.310667294019,None,4894.310667294019,None,4894.310667294019,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_9.aiff,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4894.661332501215,None,4894.660410636046,None,9,0.33847226900979877,4899.26067353104,None,4899.26067353104,None,4899.26067353104,None,4899.26067353104,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_10.aiff,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4899.694498605211,None,4899.6952887810185,None,9,0.3360606760252267,4905.46233018802,None,4905.46233018802,None,4905.46233018802,None,4905.46233018802,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
6,parcelated_audio/13/13_11.aiff,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4905.911876005237,None,4905.912405156007,None,9,0.2811354949953966,4910.395143104019,None,4910.395143104019,None,4910.395143104019,None,4910.395143104019,None,,,,,,,,,,,,,,,,l,001,2019_Sep_25_0014,body_behavioural,3.2.1,59.81924217192472,
