count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,key_resp_16.keys,key_resp_16.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,participant,session,date,expName,psychopyVersion,frameRate,
5,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5029819930000485,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,space,0.4531587579999723,space,0.4531057310000506,space,0.6697042649998366,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,space,0.36989345200026946,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,,,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,space,0.33666403300003367,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,,,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,space,0.35319575099993017,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,,,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,space,0.30318314699979965,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_1.aiff,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.836530645000039,space,0.4032030749999649,9,1.036520125000152,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_2.aiff,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0.36988889699978245,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_3.aiff,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,0.25304526499985514,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_4.aiff,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,0.40332364799996867,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_5.aiff,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,9,1.9359692120001455,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_6.aiff,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,0.36943853899992973,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_7.aiff,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,0.7198050950000834,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_8.aiff,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,9,1.269545823000044,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_9.aiff,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,0.3672943100000339,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_10.aiff,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,0.5696696979998706,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_11.aiff,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,9,1.8030457270001534,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_12.aiff,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,0.5532616919999782,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_13.aiff,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.3698725049998757,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_14.aiff,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,0.4031737670002258,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_15.aiff,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,0.870287142000052,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_16.aiff,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,0.35300679600004514,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_17.aiff,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,9,2.017321554999853,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_18.aiff,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,9,0.30301274900011776,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_19.aiff,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,0.36741662999975233,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_20.aiff,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,1.136654147000172,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_21.aiff,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,2.1699657220001427,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_22.aiff,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,2.0340282399997704,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_23.aiff,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,24.638226360000317,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_24.aiff,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.32012121300022045,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_25.aiff,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.4339417850001155,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_26.aiff,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,1.0028079879998586,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_27.aiff,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,0.6032411850001154,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_28.aiff,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.38646331700010705,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_29.aiff,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,0.286498285000107,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_30.aiff,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,9,0.3698232399997323,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_31.aiff,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,0.4033962500002417,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_32.aiff,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,1,3.503345797000293,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_33.aiff,,0,6,6,6,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,0.4534331109998675,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_34.aiff,,0,6,6,6,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,1,0.4361330309998266,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_35.aiff,,0,6,6,6,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,1,0.4031228430003466,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,parcelated_audio/31/31_36.aiff,,0,6,6,6,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,1,0.6698053499999332,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
6,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6365445850001379,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,space,0.9363531529997999,space,0.7864881329996933,space,0.5031173399997897,,,,,,,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_1.aiff,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.9365963170002942,space,0.5339840899996489,9,1.519954332999987,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_2.aiff,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0.43653690999963146,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_3.aiff,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1.0531380600000375,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_4.aiff,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,0.46967994700025884,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_5.aiff,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,9,0.9029027400001723,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_6.aiff,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,0.3364467070000501,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_7.aiff,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,0.753529146999881,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_8.aiff,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,0.8362955340003282,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_9.aiff,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,0.3197093280000445,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_10.aiff,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,0.40289718199983326,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_11.aiff,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,1.2532193120000557,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_12.aiff,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,0.6030210770004487,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_13.aiff,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.4198636820001411,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_14.aiff,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,9,1.1365028499999426,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_15.aiff,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,1.7508315219997712,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_16.aiff,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,0.35336021300008724,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_17.aiff,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,9,0.3695593000002191,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_18.aiff,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,0.6695198030001848,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_19.aiff,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,1.603137701000378,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_20.aiff,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,1.136240817000271,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_21.aiff,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,9,0.9197486779999053,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_22.aiff,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,0.3868233899997904,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_23.aiff,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,0.4031702789998235,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_24.aiff,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.3196845550000944,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_25.aiff,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.43653644500000155,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_26.aiff,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,1.8700099920001776,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_27.aiff,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,1.0863496279998799,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_28.aiff,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.41963361499983876,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_29.aiff,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,0.4364370369999051,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_30.aiff,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,9,0.9531019070000184,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_31.aiff,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,0.4363353150001785,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_32.aiff,,0,7,7,7,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,1,0.30330547599987767,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_33.aiff,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,0.9365722299999106,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_34.aiff,,0,7,7,7,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,1,1.6862622589997045,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_35.aiff,,0,7,7,7,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,1,2.1699446100001296,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_36.aiff,,0,7,7,7,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,1,1.9366928919998827,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_37.aiff,,0,7,7,7,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,1,0.7033285120000983,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_38.aiff,,0,7,7,7,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,1,0.5842677099999491,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,parcelated_audio/23/23_39.aiff,,0,7,7,7,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,1,0.5840811100001702,,,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
7,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1199242480001885,,,,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.11590226,space,0.43646477799984496,,,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
,,"In this next part of the experiment, please recall each story to the best of your ability.",,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.7032951539999885,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.4867813350001597,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
,,Describe the story indicated with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.2533693149998726,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
,,"When you are finished recalling one story, to move onto the next one, press the ‘return’ key. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.753276845000073,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0366619070000525,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
,,Please note that you will not be able to capitalize any letters except for the first letter of your answer.,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.136845767000068,,,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,space,1.0700023419999525,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
1,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,space,1.300812656999824,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
2,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,space,2.9033507849999296,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
3,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,space,1.369545714999731,,082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
4,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,space,2.1029087920001075,"Thomas and sadie went to dinner together. they walked into a restaurant, but thomas asked sadie if they could be seated at the back in a booth. sadie said yes. thomas had been wanting to take some time off from his relationship with sadie because a lot of things were going on at work and he was unsure if he wanted to continue with his job. safie said that they could figure out some time apart and that to her it didn't matter, but thomas was not sure that that was the right decision. the waitress came over and they realized they had menus in front of them. the items on the menu had funny names, but they both selected familiar items. thomas picked the hamburger with a tomato and sadie asked about the reuben. later when their food came sadie got really upset and took half of her rebuen and yelled at thomas. she said she never wanted to hear from him and wanted her poloraid and beatles poster back. she stormed out of the restaurant. thomas took a bite of his hamburger but it tasted bad and fishy to him. he didn't know if to blame the restaurant or himself for the foul taste of his food.",082919_p1,001,2019_Aug_29_1355,body_behavioural,3.0.4,59.98621576748611,
