instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
,9,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,36.41974627499803,None,space,0.40253633599786554,36.41974627499803,None,36.41974627499803,None,36.86991324799965,None,36.86991324799965,None,,  ,"[1, 2]",37.15301141500095,None,37.15301141500095,None,37.15301141500095,None,37.15301141500095,None,37.15301141500095,None,37.15301141500095,None,37.15301141500095,None,,37.73573430900069,None,37.73573430900069,None,37.73573430900069,None,37.73573430900069,None,37.73573430900069,None,37.73573430900069,None,37.73573430900069,None,,37.91861026100014,None,37.91861026100014,None,37.91861026100014,None,37.91861026100014,None,37.91861026100014,None,37.91861026100014,None,37.91861026100014,None,,38.119273593998514,None,38.119273593998514,None,38.119273593998514,None,38.119273593998514,None,38.119273593998514,None,38.119273593998514,None,38.119273593998514,None,,38.302234276998206,None,38.302234276998206,None,38.302234276998206,None,38.302234276998206,None,38.302234276998206,None,38.302234276998206,None,38.302234276998206,None,,38.48582905099829,None,38.48582905099829,None,38.48582905099829,None,38.48582905099829,None,38.48582905099829,None,38.48582905099829,None,38.48582905099829,None,,38.702667024997936,None,38.702667024997936,None,38.702667024997936,None,38.702667024997936,None,38.702667024997936,None,38.702667024997936,None,38.702667024997936,None,,38.85173140799816,None,38.85173140799816,None,38.85173140799816,None,38.85173140799816,None,38.85173140799816,None,38.85173140799816,None,38.85173140799816,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,9,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,10,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,39.03471582600105,None,space,0.4182903810033167,39.03471582600105,None,39.03471582600105,None,39.5016200559985,None,39.5016200559985,None,, ,"[2, 1]",39.70244872799958,None,39.70244872799958,None,39.70244872799958,None,39.70244872799958,None,39.70244872799958,None,39.70244872799958,None,39.70244872799958,None,,40.168305355000484,None,40.168305355000484,None,40.168305355000484,None,40.168305355000484,None,40.168305355000484,None,40.168305355000484,None,40.168305355000484,None,,40.368326471998444,None,40.368326471998444,None,40.368326471998444,None,40.368326471998444,None,40.368326471998444,None,40.368326471998444,None,40.368326471998444,None,,40.551985144000355,None,40.551985144000355,None,40.551985144000355,None,40.551985144000355,None,40.551985144000355,None,40.551985144000355,None,40.551985144000355,None,,40.752183392000006,None,40.752183392000006,None,40.752183392000006,None,40.752183392000006,None,40.752183392000006,None,40.752183392000006,None,40.752183392000006,None,,40.91889740199986,None,40.91889740199986,None,40.91889740199986,None,40.91889740199986,None,40.91889740199986,None,40.91889740199986,None,40.91889740199986,None,,41.1193134540008,None,41.1193134540008,None,41.1193134540008,None,41.1193134540008,None,41.1193134540008,None,41.1193134540008,None,41.1193134540008,None,,41.335390077998454,None,41.335390077998454,None,41.335390077998454,None,41.335390077998454,None,41.335390077998454,None,41.335390077998454,None,41.335390077998454,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,10,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,11,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,41.518622665000294,None,space,0.4803168540020124,41.518622665000294,None,41.518622665000294,None,42.036059606998606,None,42.036059606998606,None,,,"[1, 2]",42.36990395600151,None,42.36990395600151,None,42.36990395600151,None,42.36990395600151,None,42.36990395600151,None,42.36990395600151,None,42.36990395600151,None,,42.87001031299951,None,42.87001031299951,None,42.87001031299951,None,42.87001031299951,None,42.87001031299951,None,42.87001031299951,None,42.87001031299951,None,,43.03535298600036,None,43.03535298600036,None,43.03535298600036,None,43.03535298600036,None,43.03535298600036,None,43.03535298600036,None,43.03535298600036,None,,43.201965233998635,None,43.201965233998635,None,43.201965233998635,None,43.201965233998635,None,43.201965233998635,None,43.201965233998635,None,43.201965233998635,None,,43.38630091899904,None,43.38630091899904,None,43.38630091899904,None,43.38630091899904,None,43.38630091899904,None,43.38630091899904,None,43.38630091899904,None,,43.55186660199979,None,43.55186660199979,None,43.55186660199979,None,43.55186660199979,None,43.55186660199979,None,43.55186660199979,None,43.55186660199979,None,,43.75284726999962,None,43.75284726999962,None,43.75284726999962,None,43.75284726999962,None,43.75284726999962,None,43.75284726999962,None,43.75284726999962,None,,43.93562100800045,None,43.93562100800045,None,43.93562100800045,None,43.93562100800045,None,43.93562100800045,None,43.93562100800045,None,43.93562100800045,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,11,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,12,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,44.269123982001474,None,space,0.47889702600150486,44.269123982001474,None,44.269123982001474,None,44.78622186699795,None,44.78622186699795,None,,,"[1, 2]",46.136145358999784,None,46.136145358999784,None,46.136145358999784,None,46.136145358999784,None,46.136145358999784,None,46.136145358999784,None,46.136145358999784,None,,46.68635687200003,None,46.68635687200003,None,46.68635687200003,None,46.68635687200003,None,46.68635687200003,None,46.68635687200003,None,46.68635687200003,None,,47.07028472499951,None,47.07028472499951,None,47.07028472499951,None,47.07028472499951,None,47.07028472499951,None,47.07028472499951,None,47.07028472499951,None,,47.26892892199976,None,47.26892892199976,None,47.26892892199976,None,47.26892892199976,None,47.26892892199976,None,47.26892892199976,None,47.26892892199976,None,,47.43547432700143,None,47.43547432700143,None,47.43547432700143,None,47.43547432700143,None,47.43547432700143,None,47.43547432700143,None,47.43547432700143,None,,47.61910053400061,None,47.61910053400061,None,47.61910053400061,None,47.61910053400061,None,47.61910053400061,None,47.61910053400061,None,47.61910053400061,None,,47.8023878089989,None,47.8023878089989,None,47.8023878089989,None,47.8023878089989,None,47.8023878089989,None,47.8023878089989,None,47.8023878089989,None,,47.98637190400041,None,47.98637190400041,None,47.98637190400041,None,47.98637190400041,None,47.98637190400041,None,47.98637190400041,None,47.98637190400041,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,12,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,13,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,48.13522250100141,None,space,0.9416289430009783,48.13522250100141,None,48.13522250100141,None,49.11889581200012,None,49.11889581200012,None,J,K,"[1, 2]",49.65317286500067,None,49.65317286500067,None,49.65317286500067,None,49.65317286500067,None,49.65317286500067,None,49.65317286500067,None,49.65317286500067,None,J,50.38586936700085,None,50.38586936700085,None,50.38586936700085,None,50.38586936700085,None,50.38586936700085,None,50.38586936700085,None,50.38586936700085,None,J,51.43655297499936,None,51.43655297499936,None,51.43655297499936,None,51.43655297499936,None,51.43655297499936,None,51.43655297499936,None,51.43655297499936,None,J,52.11904849599887,None,52.11904849599887,None,52.11904849599887,None,52.11904849599887,None,52.11904849599887,None,52.11904849599887,None,52.11904849599887,None,J,52.81916183299836,None,52.81916183299836,None,52.81916183299836,None,52.81916183299836,None,52.81916183299836,None,52.81916183299836,None,52.81916183299836,None,J,53.45330595300038,None,53.45330595300038,None,53.45330595300038,None,53.45330595300038,None,53.45330595300038,None,53.45330595300038,None,53.45330595300038,None,J,54.0531236780007,None,54.0531236780007,None,54.0531236780007,None,54.0531236780007,None,54.0531236780007,None,54.0531236780007,None,54.0531236780007,None,J,55.26968944699911,None,55.26968944699911,None,55.26968944699911,None,55.26968944699911,None,55.26968944699911,None,55.26968944699911,None,55.26968944699911,None,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,13,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,14,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,15,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.05288165000093,None,k,0,1,0,1,1,2,2020_Feb_13_1323,body_behavioural,3.2.4,59.875643438585385,
