count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
5,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,,,0,5,5,5,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8545049730000756,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
5,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,,,,0,5,5,5,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8715068680003242,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
5,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8546918349993575,space,0.6713205500000186,space,0.7049001900004441,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1,1,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,19.01853915799984,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"They were a little pressed for time, with only a little over an hour until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1,1,,,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.688241742999708,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"When Isabel stopped to rummage through her purse looking for her phone, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he bought her.",1,2,,,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0712177400000655,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,,,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8049591379995036,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"He tilted the ring backward and forward, despite having already studied it daily since he had purchased it a few weeks ago. ",1,2,,,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5215667830007078,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"It was a simple design, with a clear, white diamond on a thin silver band.",1,2,,,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.271452149999277,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"“Sven, let’s go! ” Isabel said. ",1,2,,,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9881542330003867,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,Sven discretely closed the box and put it in his pocket.,1,2,,,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9379893899995295,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6," They entered the security line, weaving through the roped walkways to the front. ",2,2,,,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.52113148799981,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"When they were up, Isabel realized her laptop was buried somewhere in her duffle bag. ",2,2,,,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6548841780004295,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,Sven had to hold the growing mound of objects she pulled from her bag until she unearthed the laptop.,2,2,,,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.221507190000011,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,She set it into a bin and then had to unstrap her leather boots and put everything else into the bins.,2,2,,,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7549200400007976,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Finally, she relieved Sven of his holding duties, and he hurriedly deposited his own backpack on the belt as the people behind them glared without shame. ",2,2,,,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.1546598650002124,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and the metal bars whirled around him.",2,2,,,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.788212190000195,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"“Sir, please step to the side.",2,2,,,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7840193769998223,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"You need to empty your pockets,” the security guard said.",2,2,,,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9008311549996506,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"With a sinking feeling Sven realized the mistake he had made forgetting to put the ring back in his bag, as Isabel and the guard both looked at him expectantly.",2,2,,,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.105061629999909,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Sven,  deciding he would make the best of the situation, grabbed Isabel's hand as he reached into his pocket.",2,2,,,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3046051599994826,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"He got down on one knee and, giggling slightly at her confused look, said, “Isabel, this isn't quite how I'd planned this, but - will you marry me?”",2,3,,,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7674798980006017,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,The security guard gasped.,2,3,,,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3715982149997217,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,All the people who were putting their shoes back on and gathering their belongings stopped what they were doing and walked closer to the couple.,2,3,,,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9562995699998282,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Isabel was astonished, and far too shy to respond in front of the backup of passengers waiting behind them.",2,3,,,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.955075294999915,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"She attempted to stammer a response as she frantically grabbed her and Sven’s shoes, leaving Sven to retrieve their bags.",2,3,,,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.300930579999658,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Both of them slipping in their socked feet, she fled onto the concourse with Sven trying to catch up behind her.",3,3,,,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.75516483499996,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Everyone in the terminal was looking at them with confusion as Sven, holding the bags in one hand and the open ring box in the other, finally caught up to her.",3,3,,,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.754733478000162,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,“Isabel?”,3,3,,,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8714208700002928,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"He watched her face as she turned, trying to read her expression.",3,3,,,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9049044929997763,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Her eyes were wide, but she was smiling as she hyperventilated, “Of course yes, Sven, yes!” ",3,4,,,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6877970099994855,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"They dropped their belongings and hugged, and Sven slipped the ring onto Isabel’s finger. ",3,4,,,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2882286750000276,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"After getting their shoes back on, they practically skipped to the gate, filled with joy.",3,4,,,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4880544399993596,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,Sven high-fived a confused shoe-shine attendant as they passed.,3,4,,,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.021579455000392,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"They sat down outside their gate, having actually made good time, until the attendant called for passengers.",3,4,,,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.504865812999924,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"They boarded, sitting together in first class, and had a glass of champagne to celebrate the departure into their new life together.",4,4,,,,0,6,6,6,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.52167134299998,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Some of their neighboring passengers who had witnessed the proposal congratulated them, and a woman next to them showed them that she had been live-tweeting the whole event and that it was already going viral online.",4,4,,,,0,6,6,6,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.354889117999846,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,"Isabel slid down in her seat with her hands over her face, both embarrassed and overjoyed at the same time.
",4,4,,,,0,6,6,6,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8214074830002573,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
6,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4214274249998198,space,0.7213624169999093,space,1.1878725030001078,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,Mr. Shelton and Mr. Gordon shook hands inside the foyer of the restaurant: lunch today was about big business. ,1,1,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16.55422535300022,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,Mr. Shelton and Mr. Gordon both were CEOs of airplane manufacturing companies.,1,1,,,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.186497464999775,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"Mr. Shelton was in charge of a larger, well-established company and had been in the aviation business for decades, whereas Mr. Gordon led a smaller but technologically-advanced company that was projected to disrupt the airplane manufacturing market. ",1,1,,,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5698394000000917,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"The restaurant they chose to meet at was old and fancy with high ceilings, dark wood paneling, and crystal chandeliers.",1,1,,,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.553436643000168,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"The waitress led them to their table in the back, and they settled into a private table in the corner by the fireplace. ",2,1,,,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5030920499993954,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,The waitress brought out the menus and they broke the ice with some small talk.,2,1,,,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.836063705000015,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"Mr. Gordon took out a picture of his daughter and talked about her recent engagement, and Mr. Gordon boasted about his purchase of a Tesla. ",2,1,,,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.386866705000102,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"They looked at the menus as well, which were full of Italian classics like Carbonara and Tiramisu, and in the back section of the menu was a lengthy drink selection.",2,1,,,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.069791285000065,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"After awhile, Mr. Shelton brought the conversation around to business.",2,2,,,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.386125070000162,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"“Mr. Gordon, we really admire what you’re doing at your company.",2,2,,,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0692578550006147,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,,,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.936718844999632,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"But honestly, your company doesn’t have the resources to reach international markets right now, maybe in a few years you could, but by that time, other companies may have already filled your niche.",2,2,,,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.403227103000063,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,I think we should join forces.”,2,2,,,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8009292430006099,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,The waitress came up to them and asked if they were ready to order.,3,2,,,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.552831519999927,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"Mr. Gordon ordered a medium-rare steak and martini, and Mr. Shelton ordered veal and a manhattan. ",3,2,,,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.786567069999364,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,,,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.219777267999234,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,,,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9532773300006738,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,Mr. Gordon sat looking at Mr. Shelton for a few moments considering his response. ,3,2,,,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1196245479995923,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,He looked at Mr. Shelton skeptically.,3,2,,,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0033322899998893,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"He said, “Mr. Shelton, I think that you make a compelling offer, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,,,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9010440900001413,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,,,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.236948958000539,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,,,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.536375680000674,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,Mr. Shelton had expected this response and had come prepared.,3,3,,,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0363704450001023,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,,,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4363851230000364,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,,,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7865057349999915,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"The waitress brought the food out, interrupting their animated conversation.",4,3,,,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.31754833299965,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,“Oh this looks so good!” Mr. Gordon said. ,4,3,,,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.036654510000517,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7, “Can I get you anything else?” the waitress asked.,4,3,,,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2696774650003135,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,They declined and continued to talk.,4,3,,,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.836446584999976,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"The meal lived up to the reputation of the restaurant, which was known for having the best cuts of meat in the area.",4,3,,,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.6697619980004674,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"Mr. Gordon, after taking a contemplative bite of his food, said, “Mr. Shelton, I think we have a deal. ",4,4,,,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5864296299996568,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,,,,0,7,7,7,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.953129670000635,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,I propose a toast to the merging of our companies.”,4,4,,,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1197244550003234,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,,,,0,7,7,7,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8863542349999989,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,"He said, “Cheers to a lifelong partnership and to the growth of your company.” ",4,4,,,,0,7,7,7,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.6363088730004165,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
7,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,2.619713899999624,space,0.8530310300002384,space,1.1029205830000137,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,,,,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.05371585499961,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"“Thank you again for inviting me here to discuss my business proposal,” said Ms. Bianchi, “And it’s a pleasure to be out of the office.” ",1,1,,,,0,8,8,8,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.037038880000182,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"As a salesperson for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,,,,0,8,8,8,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6866111449999153,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a corporate buyer for a large chain grocery store. ",1,1,,,,0,8,8,8,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1512930179997056,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"She was known for doing things unconventionally: for example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,,,,0,8,8,8,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.469532070000241,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"They chatted a little in the front of the grocery store, which was surrounded by pumpkins and halloween decorations set up in special displays for the holiday season.",1,1,,,,0,8,8,8,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.936419914999533,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
