count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
7,"Oh, and when you get a chance could you send me back all the philosophy books I lent you?”",4,4,None,,,,,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,2.9509262469946407,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
7,He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.,4,4,None,,,,,,0,7,7,7,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1,3.084222872988903,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
7,Both were upset but glad that they would have this flight to mull things over and recenter. ,4,4,None,,,,,,0,7,7,7,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1,5.800434029995813,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
7,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,space,6.104338326011202,space,0.7195739349990617,space,1.2864115349948406,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,Charlie saw Alma as they walked into class and he motioned for her to come sit in the back next to him: they had business to discuss.,1,1,34.0,,,,,,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,9,4.569773454990354,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,Charlie and Alma were both economics students with entrepreneurial bents.,1,1,None,,,,,,0,8,8,8,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,1.81971736199921,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,They were also both very busy and in the same class.,1,1,None,,,,,,0,8,8,8,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,2.2531182899983833,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"After talking at a party, Charlie had discovered that Alma was looking for financing for her web development company of which she was the founder and CEO.",1,1,None,,,,,,0,8,8,8,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,4.419953432996408,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,It was serendipitous because he was an investment analyst for a group on campus and he had been talking with other members of this venture capital group about making a new investment. ,1,1,None,,,,,,0,8,8,8,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,9,9.07017417300085,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"His financial group had come to a decision that morning about Alma’s idea, and he didn't want to wait until after class to discuss the proposal with her. ",1,1,None,,,,,,0,8,8,8,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,1,2.453246026998386,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,The class was in a medium-sized auditorium which was brightly lit and very modern-looking. ,1,1,None,,,,,,0,8,8,8,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,1.4693915770039894,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,There were three projector screens and tables for each row of the audience which had power outlets and USB ports. ,1,1,None,,,,,,0,8,8,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,9,2.68643680299283,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,“Here we are at Lecture Seven already in Archaeology of Rome” said the professor. ,2,1,None,,,,,,0,8,8,8,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,3.0034344230080023,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"“We're going to talk today about Augustus, an incredibly important influence in Roman architecture.” ",2,1,None,,,,,,0,8,8,8,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,9,4.669964444998186,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"She went into some recap of the last lecture, and Charlie took this as an opportunity to start talking to Alma.",2,1,None,,,,,,0,8,8,8,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,2.2533944099996006,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"“Okay so I’ve been thinking about your startup idea, and I have talked about it with my fellow investors.",2,2,None,,,,,,0,8,8,8,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,1.2021240860049147,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,We’d like to invest half of what you originally suggested.,2,2,None,,,,,,0,8,8,8,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,1.2861960380105302,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"So we propose we start with wiring $28,000.",2,2,None,,,,,,0,8,8,8,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,2.952817650002544,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,We would see how the company does and then invest the other half later.” ,2,2,None,,,,,,0,8,8,8,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.6197608450020198,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"Alma, tapping her pen on her notebook, narrowed her eyes and pursed her lips.",2,2,None,,,,,,0,8,8,8,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,9,1.7861116950080032,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,She turned back to the lecture as she considered this.,2,2,None,,,,,,0,8,8,8,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,1.16982634300075,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"The professor was going on: “The senate had conferred upon him the title of Augustus the sacred and revered one, the restorer of traditional values, the city’s new religious leader, the restorer of temples. ",3,2,None,,,,,,0,8,8,8,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,4.986624605007819,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"Augustus also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,None,,,,,,0,8,8,8,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,5.5195784350071335,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"Alma turned back to Charlie and offered her rebuttal, “I don’t know about that: it’s not going to be possible to implement our ideas effectively unless the project is fully funded. ",3,3,None,,,,,,0,8,8,8,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,9,4.069844546989771,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"We would have to find other investors like your competitor on campus, Churchill Capital Group, and that would set us back in our timeline. ",3,3,None,,,,,,0,8,8,8,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,6.320449357997859,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,None,,,,,,0,8,8,8,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,7.270191193005303,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,They whispered back and forth during the whole class in order to work out a compromise. ,3,3,None,,,,,,0,8,8,8,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,9,1.969950250000693,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"Finally, the class ended, and the professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.",4,3,None,,,,,,0,8,8,8,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,5.119654750000336,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall to get to their next class. ",4,3,None,,,,,,0,8,8,8,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,2.5865948680002475,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,None,,,,,,0,8,8,8,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,1.702979609995964,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,None,,,,,,0,8,8,8,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,8.820516834995942,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,"They hugged in confirmation of the deal, walked out of the now-empty lecture hall, and made plans to sign the official paperwork the next day.",4,4,None,,,,,,0,8,8,8,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,2.93642899999395,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
8,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,space,1.1030309779889649,space,0.499676414008718,space,0.5526440379908308,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,space,0.38576606698916294,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,33.0,,,,,,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,9,3.550849904990173,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"“Thank you again for inviting me here to discuss my business proposal,” said Ms. Bianchi, “And it’s a pleasure to be out of the office.” ",1,1,None,,,,,,0,9,9,9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,2.3859616000117967,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"As an account representative for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,None,,,,,,0,9,9,9,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,5.9203019099950325,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a senior product manager for a large chain grocery store. ",1,1,None,,,,,,0,9,9,9,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,5.570253124998999,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"She was known for doing things unconventionally: for example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,None,,,,,,0,9,9,9,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,9,3.800932237994857,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"They chatted a little in the entrance of the grocery store, which had displays of pumpkins, candy, and halloween decorations set up in different stations around the door. ",1,1,None,,,,,,0,9,9,9,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,1,1.336686720009311,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison motioned to the parmesan.",2,1,None,,,,,,0,9,9,9,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,9,1.8863175279984716,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,“We have quite a selection here.,2,1,None,,,,,,0,9,9,9,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,0.7027281179907732,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,None,,,,,,0,9,9,9,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,1.7341715049988125,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,None,,,,,,0,9,9,9,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,1,2.8864629849995254,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,None,,,,,,0,9,9,9,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,9,4.203191694992711,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"You don’t have cheeses made in America that are like ours, it is true.",2,2,None,,,,,,0,9,9,9,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,2.2031971079995856,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,None,,,,,,0,9,9,9,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,4.803503567003645,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"I propose that you give it a shot, buy $1500 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,None,,,,,,0,9,9,9,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,14.43719209000119,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,None,,,,,,0,9,9,9,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.8697853449994,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,None,,,,,,0,9,9,9,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,9,7.786332839998067,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,She also picked up a bottle of ketchup and a case of sparkling water “for later.”,2,2,None,,,,,,0,9,9,9,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,1.6863960050104652,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,None,,,,,,0,9,9,9,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,2.336483157996554,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Let’s head to check out, and those crackers are on me.” ",2,2,None,,,,,,0,9,9,9,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,2.336429999995744,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,They walked over to the checkout area.,3,2,None,,,,,,0,9,9,9,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,9,4.136764905008022,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"It was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating, and there were 10 aisles open. ",3,2,None,,,,,,0,9,9,9,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,1.800349669996649,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,They stepped into lane 6. ,3,2,None,,,,,,0,9,9,9,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,0.7687556169985328,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,None,,,,,,0,9,9,9,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,3.2198527220025426,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,None,,,,,,0,9,9,9,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,2.0197047249967,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,We've been trying to find a way to add a little European cachet to our stores.,3,3,None,,,,,,0,9,9,9,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,3.2198621799907414,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Our competitor, Orange Grocers, hasn’t expanded in this direction yet and I’d like to beat them to it. ",3,3,None,,,,,,0,9,9,9,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,2.5364937849954003,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,None,,,,,,0,9,9,9,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,2.320072345013614,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,Is that the case?",3,3,None,,,,,,0,9,9,9,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,1.2365312300098594,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,None,,,,,,0,9,9,9,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,9,3.2365296830103034,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $23 price by writing a check. ",4,3,None,,,,,,0,9,9,9,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,9.386951705004321,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"They shortly came to an agreement and would have enough cheese shipments, $20,000 worth, to different stores to qualify for a subsidized import tax. ",4,4,None,,,,,,0,9,9,9,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,8.653049633008777,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,"Ms. Bianchi retrieved some of her samples from her car, and they finalized their new deal by eating a small feast. ",4,4,None,,,,,,0,9,9,9,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,6.403371382999467,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,They consumed Ms. Bianchi’s cheese with Ms. Morrison’s crackers.  ,4,4,None,,,,,,0,9,9,9,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,0.9863271549984347,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
9,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,space,0.9862051930103917,space,0.4360989950073417,space,0.6686642769927857,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,space,0.5035976249928353,,,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1.0,1.0,22.0,,,,,,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,9,19.103932350000832,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,They had only been dating for 11 months so this was the first time he had met her family. ,1.0,1.0,None,,,,,,0,10,10,10,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,1.4201959549973253,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"They were a little pressed for time, with only a little over an hour and 15 minutes until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1.0,1.0,None,,,,,,0,10,10,10,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,4.602894469993771,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"When Isabel stopped to rummage through her purse looking for her phone, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he bought her.",1.0,2.0,None,,,,,,0,10,10,10,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,8.053019213009975,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1.0,2.0,None,,,,,,0,10,10,10,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,2.2364177580020623,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"He tilted the ring backward and forward, despite having already studied it daily since he had purchased it a few weeks ago. ",1.0,2.0,None,,,,,,0,10,10,10,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,1,1.5359499149926705,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"It was a simple design, with two pink diamonds on a silver band.",1.0,2.0,None,,,,,,0,10,10,10,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,1.1860814450046746,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"“Sven, let’s go! ” Isabel said. ",1.0,2.0,None,,,,,,0,10,10,10,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,0.7196402849949664,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,Sven discretely closed the box and put it in his pocket.,1.0,2.0,None,,,,,,0,10,10,10,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,0.7528628799918806,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10," They entered the security line, weaving through the roped walkways to the front. ",2.0,2.0,None,,,,,,0,10,10,10,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,9,1.9531645599927288,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,"When they were up, Isabel realized her laptop was buried somewhere in her duffle bag. ",2.0,2.0,None,,,,,,0,10,10,10,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,1.7534833000099752,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
10,Sven had to hold the growing mound of objects she pulled from her bag until she unearthed the laptop and set it in a bin.,2.0,2.0,None,,,,,,0,10,10,10,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,1.436440589997801,,,,,,,,,,,,,,,,,,050419_p1,001,2019_May_04_1353,body_behavioural_mayedit,3.0.4,60.00930444189581,
