count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,participant,session,date,expName,psychopyVersion,frameRate,
4,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,1,5.567725522007095,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,1,4.403189025004394,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Chloe looked around and laughed. ,3,3,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,9,2.5198248269734904,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,1,2.7697994920017663,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Everyone in line clapped and cheered. ,3,4,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,1,2.235088707995601,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,1,3.3036434719979297,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"“I love it, oh my gosh, it’s so glittery!",3,4,,0,4,4,4,,,,,0,34,34,34,,,,,,,,,,,,,,,,,1,1.3667423900042195,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,,0,4,4,4,,,,,0,35,35,35,,,,,,,,,,,,,,,,,1,8.667919259984046,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,Her friends came over and hugged them.,3,4,,0,4,4,4,,,,,0,36,36,36,,,,,,,,,,,,,,,,,1,2.486184270004742,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,The other people let them move up to the front of the checkout line. ,3,4,,0,4,4,4,,,,,0,37,37,37,,,,,,,,,,,,,,,,,9,5.7534430579980835,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,The cashier congratulated them and scanned their cranberry sauce. ,4,4,,0,4,4,4,,,,,0,38,38,38,,,,,,,,,,,,,,,,,1,2.5697602499858476,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,0,4,4,4,,,,,0,39,39,39,,,,,,,,,,,,,,,,,1,5.053311432013288,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,,0,4,4,4,,,,,0,40,40,40,,,,,,,,,,,,,,,,,1,4.117675837973366,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,space,0.9191989829996601,space,4.619890729984036,space,1.152603115013335,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,space,0.4031148029898759,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,The grocery store was not the place Emmanuella and Liam wanted to be at the moment considering they had been fighting beforehand to the point where Emmanuella was thinking of breaking up with Liam.,1,1,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,9,36.573175184981665,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"However, they had to go grocery shopping because they were hosting a dinner party for friends that evening and had no groceries. ",1,1,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,5.053257516992744,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,The grocery store was dimly lit and had dark wood paneling for all the shelves.,1,1,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,5.2199491869832855,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"The store specialized in organic produce and products catering to desires for high-end products, such as imported cheeses and sauces. ",1,1,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1,6.136610827001277,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Emmanuella felt angry as she headed immediately for the pasta section, and Liam trailed behind her. ",2,1,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1,6.770220450009219,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,Emmanuella selected a few boxes of linguine.,2,1,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,6.686878492007963,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"“I guess we are having pasta tonight,” Liam said.",2,1,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,1,2.003359750000527,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Emmanuella looked back at him and said, “Well if you were going to actually help cook, I would be fine with something else.”",2,1,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,11.420397155015962,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Liam sighed, and finally said, “You don’t want me to help.",2,1,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1,4.2535066599957645,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"I try to, but it seems like I always get in the way!” ",2,1,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1,3.81933105000644,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Emmanuella angrily threw the pasta into the cart, losing her temper.",2,1,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,9,3.287369600002421,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5," “Liam, you don’t even try!",2,1,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,3.4031020480033476,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,You know what?,2,1,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,1,1.4530734750151169,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,I don’t think I can do this anymore. ,2,2,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,1,1.269328834983753,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"I was going to wait until after this unfortunately-timed dinner party tonight to talk about this, but I might as well say it now: I don’t want to be in a relationship with you anymore.",2,2,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,1,10.018239972996525,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5," I’m tired of the constant fighting, and I feel like when we try to do anything fun anymore it ends up unpleasant for the stupidest reasons, and I am just past  trying to work things out.”",2,2,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,1,8.286781632021302,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Liam refused to look at her as she picked out sauces for the pasta, and then she threw up her hands, saying, “You know what, if this party is still happening we are going to just eat pasta.”",2,2,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,9,14.65401909998036,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,They headed to the checkout area where there was only one station open but it was not crowded at all.,3,2,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,9,11.153377581998939,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,Emmanuella sighed and got in line while Liam pretended to be interested in the magazine racks as he thought. ,3,2,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,1,7.1870911569858436,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Finally he turned to her and sighed, “Yes, I was thinking the same thing - I think we could definitely be happier with other people.” ",3,3,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,1,5.8865354520094115,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"As if she hadn't heard him, Emmanuella looked at their cart and said, “I'm not sure this will be enough, could you grab another box of pasta?”",3,3,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,9,20.73765962998732,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5, Liam scoffed and walked off to quickly get it.,3,3,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,1,2.6198353670188226,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"As Emmanuella waited in line, she took a moment to compose herself, deciding that there was no reason to continue making a scene in the store. ",3,3,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,1,6.76964191001025,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5," Right when Liam came back with the pasta, the cashier started scanning their groceries.",4,3,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,1,3.5007829219975974,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"The cost came to $30, and Emmanuella paid with her credit card.",4,3,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,1,4.2033328319957945,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"She asked Liam politely to take the bags, and he obliged, following her to toward the exit. ",4,3,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,9,6.103632785001537,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"“Liam, I think we are making the right decision.",4,4,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,1,4.050889021978946,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,This is good.” ,4,4,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,1,0.8537901979871094,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,1,7.2677578600123525,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,,0,5,5,5,,,,,0,29,29,29,,,,,,,,,,,,,,,,,1,5.6202092970197555,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,,0,5,5,5,,,,,0,30,30,30,,,,,,,,,,,,,,,,,1,3.6530767799995374,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Emmanuella laughed, “Whoever leaks it loses their rights to the cat.”",4,4,,0,5,5,5,,,,,0,31,31,31,,,,,,,,,,,,,,,,,1,5.703578579996247,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,"Liam rolled his eyes and managed a weak chuckle, knowing the cat would be a whole other issue to sort out later.
",4,4,,0,5,5,5,,,,,0,32,32,32,,,,,,,,,,,,,,,,,1,8.536846596980467,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,space,1.41902654999285,space,1.9703781479911413,space,1.5696959249908105,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Lana walked into lecture holding hands with her boyfriend, Aaron, who was trying to contain his excitement and anticipation for proposing to Lana in this class. ",1,1,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,9,13.987042250024388,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Lana was lost in thought, still puzzling over a calculus problem on her problem set due that night.",1,1,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,7.501238601980731,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"The lecture hall was the fanciest one at Princeton, with chandeliers, high ceilings, wood floors and double-decker chalkboards.",1,1,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,8.85328334197402,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"This is where Aaron and Lana had met two years ago during an economics class, and now they were back together in the same lecture hall for their Chemistry class. ",1,1,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1,9.238048277999042,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,The professor caught Aaron's eye as he walked up to the front of the classroom and gave him a wink before the lecture began. ,1,1,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,9,7.6030402749893256,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,Aaron responded with a huge grin. ,1,1,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,2.4364376250014175,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"The professor cleared his throat and said,“Alright, good afternoon, everyone!",2,1,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,1,3.3866976750141475,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Last week we talked about the structure of the periodic table, and this week the topic is ions.",2,1,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,6.336611282982631,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,These are atoms or molecules in which the number of electrons does not equal the number of protons.,2,1,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1,12.034676770010265,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Now, let me get my computer set up, one moment, class.”",2,1,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1,4.036744184995769,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,Lana pulled out her Calculus problem set and puzzled over it.,2,1,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,9,2.8032458249945194,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"While she was distracted, Aaron unzipped the small pocket in his backpack and pulled out the ring box.",2,2,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,7.353524389996892,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,He opened it up and looked at the ring.,2,2,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,1,1.817462936975062,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Instead of one large diamond, there were 5 diamonds embedded in a thick band. ",2,2,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,1,5.219960077985888,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,He knew Lana would like this because her style was not flashy but more about simple elegance.,2,2,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,1,6.803382971993415,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,Aaron put the ring back into the bag as the professor began the lecture. ,3,2,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,9,3.917513342021266,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,“Recall from previous lectures that the number of protons determines the identity of the element. ,3,2,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,1,6.853061464993516,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"So for example, all atoms of sodium have 11 protons in the nucleus. ",3,2,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,1,4.0361133579863235,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"And if you look on the periodic table, the atomic number for sodium, the symbol is Na, is eleven.”",3,2,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,1,5.8841705929953605,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,Lana was taking notes while Aaron was texting all of his friends in the class to get ready for the proposal. ,3,2,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,9,5.7534680149983615,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Right after talking about how two ions bond into one stable molecule by covalent bonds, the professor stopped the lecture and asked Lana to come to the front of the class to do a demonstration. ",3,2,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,1,10.52034285699483,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"She walked to the front of the class confused, and the professor asked her to stand in the middle of the stage.",3,2,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,1,10.067952511977637,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Then Aaron walked up and, taking Lana’s hand, got down on one knee. ",3,3,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,1,3.686588901997311,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"“It's time for us to make a bond of our own, Lana.",3,3,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,1,2.4509055620001163,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,Will you marry me?” ,3,3,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,1,1.386406151985284,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,Lana gasped and put her other hand to her mouth and started looking around the room as if trying to convince herself that this was really happening.,3,3,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,1,7.334489709988702,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,For a few moments everyone was in suspense waiting for the Lana’s shock to wear off and for her to answer. ,3,3,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,1,3.4699641129991505,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Finally, she said, “Yes!”",3,4,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,1,1.403315970004769,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Aaron put the ring on her finger, and they hugged while the whole class clapped. ",3,4,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,1,4.486639479990117,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"Their friends came up and hugged both of them, and the professor gave Aaron a celebratory handshake.",3,4,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,1,6.23501301498618,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"They made their way back to their seats, Lana and Aaron hand-in-hand and beaming. ",3,4,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,1,7.717634885018924,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"The professor then dismissed the class, saying, “That was enough excitement for today!",4,4,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,9,4.237018223997438,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,Don’t forget there’s an exam next week on the first two chapters of the textbook.”,4,4,,0,6,6,6,,,,,0,32,32,32,,,,,,,,,,,,,,,,,1,4.169922419998329,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,"As everyone was packing up their notebooks and leaving, Lana was already on her phone calling her family members to tell them the exciting news.",4,4,,0,6,6,6,,,,,0,33,33,33,,,,,,,,,,,,,,,,,1,6.4701159830146935,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,space,1.0532138599955942,space,1.1530924550024793,space,4.753330702020321,,,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,David saw Anna for the first time when she burst into the airport with her bag skidding behind her half-zipped. ,1,1,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,9,16.95411680699908,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"He had three hours until his flight, but she clearly had less than one.",1,1,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,12.804144349996932,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"Anna’s yoga class had ran over, and afterwards, she, forgetting the time, had lingered to talk with friends. ",1,1,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,13.554501609993167,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"Despite Anna's frazzled state, David was instantly intrigued by her.",1,1,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1,3.719917344977148,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"He thought she was beautiful, and she reminded him of one of his favorite paintings.",1,1,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1,4.8529775319912005,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"Anna, a few strides into the airport, suddenly realized her shoes were untied, so she hunched over to tie them.",1,1,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,9,5.986254296993138,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,David observed that someone with a tall cart of luggage was heading straight for where Anna was kneeling. ,1,1,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,1,10.519561798981158,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,Both Anna and the person driving the cart were oblivious to the impending collision. ,1,1,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,8.538530599995283,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"David had to intervene, and he ran in front of the cart pushing her out of the way just in the nick of time, and they tumbled on the airport floor. ",1,2,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1,9.553967942978488,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"Anna, bewildered, looked up and saw the cart pass by and then looked over at David. ",1,2,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1,7.353665264992742,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,He gave a smile back.,1,2,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,1,4.003400159999728,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"“You alright?”, he said.",1,2,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,1.5698913549713325,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,"She whispered, “Uh yeah.",1,2,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,1,2.4694127300172113,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,I almost got smooshed by that cart.”,1,2,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,1,2.369813109980896,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
7,Her head was still spinning as she stared at the handsome stranger who had saved her. ,1,2,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,9,6.570427911996376,,,,,,,,,031319_p3,001,2019_Mar_13_1504,body_behavioural,3.0.4,59.98709738242666,
