count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"Calvin didn't answer, gritting his teeth and staring straight ahead. ",3,2,None,,,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9359607390360907,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"He was very frustrated that he felt he had been trying to appease Jessie for the entirety of the vacation, and it seemed to be completed unappreciated. ",3,2,None,,,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.953061059000902,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"Their silence was punctuated only by the rapid, rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ",3,2,None,,,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.219933547952678,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"Calvin finally turned to address her as they continued walking: “Jessie, this makes perfect sense. ",3,3,None,,,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.936431063048076,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"If you feel this way, then I think we should break up because I don’t want to keep boring you.",3,3,None,,,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2533157580182888,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"I agree, let’s part ways once we make it back.",3,3,None,,,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8697350950096734,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,None,,,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7704134130035527,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"He was very hurt, even though he didn’t want to show it. ",3,3,None,,,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0862999689998105,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"Having made it to their gate, they scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the plane door behind them.",4,3,None,,,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.103785456973128,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
1,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,None,,,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4029828339698724,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p2,001,2019_Jul_02_1148,body_behavioural,3.0.4,59.9683365958585,
