count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"Augustus also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,None,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6028035290073603,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,"Alma turned to Charlie and offered her rebuttal, “I don’t know about that.",3,3,None,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.8692828649654984,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,It’s not going to be possible to implement our ideas effectively unless the project is fully funded. ,3,3,None,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.603192713984754,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,"We would have to find other investors like your competitor on campus, Churchill Capital Group, and that would set us back in our timeline. ",3,3,None,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2861536569544114,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,None,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0529616679996252,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,They whispered back and forth during the entire class working out a compromise. ,3,3,None,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3193269009934738,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,The professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.,4,3,None,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.253205219982192,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall. ",4,3,None,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5869745049858466,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,None,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7844395430292934,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
1,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,None,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7528237840160728,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p1,001,2019_Jul_02_0951,body_behavioural,3.0.4,59.97046275834233,
