count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,participant,session,date,expName,psychopyVersion,frameRate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Jeff nodded enthusiastically, and responded, “Likewise, this has been great.  ",3,4,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,1.9698210200003814,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,I'll let you get to your gate.,3,4,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,1.3862168749983539,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Once we’re both back on the ground, we can get all the shipments in the books.”",3,4,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,1.3541875169976265,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,They parted with a wave as Jeff scanned his boarding pass at the gate. ,3,4,,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1,1.3204704750023666,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,He walked onto the plane and sat down in his aisle seat in the business class section.,4,4,,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,9,2.903133602001617,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,He typed out a quick email on his phone letting the rest of his team know the good news. ,4,4,,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,1.7526265999986208,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"When the flight attendant came by, he ordered a glass of champagne to celebrate.",4,4,,,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,1.5864775650006777,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,space,1.3027879399996891,space,0.6363213769982394,space,0.9535273670007882,,,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,10.820566699996562,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,6.51993982500062,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Everyone waiting around the cash register turned to see if she was okay.,1,1,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,3.1528168769982585,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Teresa rubbed her head.,1,1,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,0.853340368001227,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,6.886929008000152,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,James found this quite charming and stole a couple glances at her until she noticed and wrinkled her eyebrows at him in suspicion. ,1,1,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,1,4.486307474999194,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"The restaurant they were in was a cabin-themed diner with wooden booths and bar, walls covered in plaid blankets, and antler decorations. ",1,1,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,4.836637641998095,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,The waiter saw that James and Teresa were both alone and motioned to both of them. ,1,1,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,1.6028479369997513,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,“Right this way.,2,1,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,9,1.3197917549987324,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,You two don't mind sitting at the counter?” ,2,1,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,1,2.019924500000343,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,They sat a seat apart from each other on the split tree trunk that served as a bench.,2,1,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,2.8508270700003777,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2,1,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,3.3367238649989304,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2,1,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,7.36974179200115,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"James eventually turned to her and asked, “Your forehead alright?”",2,2,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,3.2698362470000575,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,She put down her book and gave him a smirk.,2,2,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.7697407449995808,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2,2,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1,2.686560614998598,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"“What?”, he asked confusedly.",2,2,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,0.7697296419974009,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2, “A scorpion.”,2,2,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,0.7197675149982388,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,James began to worry that Teresa had possibly suffered a concussion in the door crash.,2,2,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,1.8860167919992818,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"“Uh no, why?” ",2,2,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,1,0.4840974449980422,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2,2,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,3.603001736999431,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2,2,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,9,4.869827081998665,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3,3,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,1.4363283269995009,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3,3,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,2.8532779269989987,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Then the waitress turned to James.,3,3,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,1.5531768100008776,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",3,3,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,1.5031668299998273,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"“Alrighty, comin’ right up!”",3,3,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,0.7865787750015443,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3,3,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,9,2.403158662000351,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3,3,,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1,1.7862181099990266,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3,3,,,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,1.1864981899998384,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3,3,,,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,7.48699890500211,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2," After awhile,  the waitress brought out their food, and James took this opportunity to scoot closer to her on the log bench. ",4,4,,,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,3.0694751600021846,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Teresa was happy to share the meal with James, despite their food tasting pretty bad. ",4,4,,,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,3.03427555700182,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Judging by how salty the pancakes tasted, they suspected that the chef had confused the salt and sugar.",4,4,,,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1,3.3202114199993957,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"When the meal was over, they got up, hugged, and parted ways. ",4,4,,,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1,1.7039075610009604,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"James said,“I have to run, got to get to work.",4,4,,,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1,1.703143654998712,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,See you tonight!”,4,4,,,,0,2,2,2,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,9,1.7008437020012934,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Teresa smiled and walked towards the door without looking, and almost ran into the door again. ",4,4,,,,0,2,2,2,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1,3.819964185000572,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,They both laughed and smiled once more goodbye. ,4,4,,,,0,2,2,2,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1,0.9027813749999041,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,space,1.2691646669991314,space,1.1698210419999668,space,0.6362083799976972,,,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,16.937435326999548,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,1.8863315650014556,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,3.119766970001365,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,3.419601680001506,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,1.8365731969970511,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,9,3.1532667620012944,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,She led the way to the section of the store that held the canned foods. ,2,1,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,2.50301884199871,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Alex looked like he was going to throw up. ,2,1,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,2.053096550000191,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,1.3030384550002054,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,1,2.8685598250012845,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"She chuckled, “Alright, whatever you say.” ",2,1,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,1.120527631999721,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,2.6862982899983763,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,He turned his back to her and pulled out the ring.,2,2,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,1.1028519220017188,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,He had been saving up for this for a while. ,2,2,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,0.8531101670014323,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,3.9367955819980125,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“Alex?”, Chloe said suspiciously. ",2,2,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1,1.4197666149993893,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,He closed the box and whipped around. “Yes?”,2,2,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,2.067450981998263,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,“Do we need anything else?”,2,2,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,2.153125764998549,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“Yeah I don’t know, honey.” ",2,2,,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,0.8530665569996927,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,They went to the checkout and waited in a long line.,3,2,,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,9,1.6363195320009254,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Alex was staring intensely off into the distance. ,3,2,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,0.9863903199984634,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,2.4860546919990156,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,2.8007856199983507,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,They got the message and walked over slowly. ,3,2,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,2.019503927000187,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,1.919969376998779,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“Awww, Alex, me too.”",3,2,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,0.7528088749968447,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Alex got down on one knee, and Chloe gasped. ",3,3,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,1.1196312619977107,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“I am serious, Chloe. Will you marry me?”",3,3,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,1.4198789649999526,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1,6.1015705300014815,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,2.337610615999438,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Chloe looked around and laughed. ,3,3,,,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,0.8031164620006166,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,,,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,1.3864550799989956,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Everyone in line clapped and cheered. ,3,4,,,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,0.6349526589983725,,,,,,,,,022719_p1,1,2019_Feb_27_1214,body_behavioural,3.0.4,59.91687599967098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
