count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
8,Emmanuella sighed and got in line while Liam pretended to be interested in the magazine racks as he thought. ,3,2,None,,,,,,0,8,8,8,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,0.06965849699918181,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"Finally he turned to her and sighed, “Yes, I think the same thing.",3,3,None,,,,,,0,8,8,8,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,0.06976236499031074,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,I think we should break up because we could definitely be happier with other people.” ,3,3,None,,,,,,0,8,8,8,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,0.16980288999911863,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"As Emmanuella waited in line, she took a moment to compose herself, deciding that there was no reason to continue making a scene in the store. ",3,3,None,,,,,,0,8,8,8,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,0.08635795999725815,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8," Right when Liam came back with the pasta, the cashier started scanning their groceries.",4,3,None,,,,,,0,8,8,8,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,0.08591054999851622,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"The cost came to $30, and Emmanuella paid with her credit card.",4,3,None,,,,,,0,8,8,8,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.08398161699005868,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"She asked Liam politely to take the bags, and he obliged, following her to toward the exit. ",4,3,None,,,,,,0,8,8,8,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.07006942699081264,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"“Liam, I think we are making the right decision.",4,4,None,,,,,,0,8,8,8,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,0.06989117999910377,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,This is good.” ,4,4,None,,,,,,0,8,8,8,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,0.10257041700242553,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,None,,,,,,0,8,8,8,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.08636024700535927,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,None,,,,,,0,8,8,8,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,0.05289346798963379,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,None,,,,,,0,8,8,8,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,9,0.08642997998686042,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"Emmanuella laughed, “Whoever leaks it loses their rights to the cat.”",4,4,None,,,,,,0,8,8,8,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,0.25235460499243345,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"Liam chuckled a little and responded, “Hey, Luna is mine and I want back.”",4,4,None,,,,,,0,8,8,8,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,1,0.30294466100167483,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,"Emmanuella rolled her eyes and managed a weak chuckle, knowing the cat would be a whole other issue to sort out later.
",4,4,None,,,,,,0,8,8,8,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,0.10106212699611206,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
8,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,space,1.0869523970031878,space,0.9028383050026605,space,0.669472522000433,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Thomas, dreading the conversation he was about to have, got to Annika’s Finer Diner early.",1.0,1.0,11.0,None,None,None,None,,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9,1.736510336995707,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"He had been thinking about breaking up with his girlfriend, Sadie, for 2 months now.",1.0,1.0,None,None,None,1.0,None,,0,9,9,9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0.9697144699894125,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"The restaurant was reminiscent of a diner from the 70’s, with black and white checkerboard tiling on the floor, a long bar in the front, and red, leather upholstery on the stools and booths. ",1.0,1.0,None,None,None,None,1.0,,0,9,9,9,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,3.3199539220076986,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,A bell chimed as the door swung open and Sadie entered to find Thomas deep in thought on a stool at the bar.,1.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,2.1530412800057093,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,He stood up and gave her a side hug. ,1.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1.002750425002887,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“How was your day?”, he asked.",1.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,0.8357103070011362,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"She clung onto him, “It was okay- I missed you today.”",1.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,1.086420238003484,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,He looked away and addressed the hostess coming towards them.,1.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,1.668135058003827,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“Can we have a booth in the back?”, Thomas asked.",1.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,9,1.03399916998751,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"She shrugged and, as she loudly popped her bubblegum, replied, “Sure, honey, this way.”",1.0,1.0,None,9.0,None,None,None,,0,9,9,9,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,1.6365149470075266,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,She led them to the requested booth in the back corner of the diner.  ,2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,3.0862108950095717,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“Is this alright?”, the hostess asked.",2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,2.5359688169992296,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Thomas replied, “This is great- thank you.”",2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,1.3035320980125107,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Sadie slipped into the cushioned seat and grabbed Thomas’ hand.,2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,2.3864221819967497,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“Tell me about your day!”, Sadie sang as Thomas sat down.",2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,9,2.219724020003923,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,He looked at her silently and pulled his hand slowly from hers.,2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,9,1.6026893470116192,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Sadie gave him a puzzled look.,2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,9,1.4193371000001207,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Thomas looked away and took a deep breath. ,2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1.6174467350065242,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Sadie asked, “What’s wrong?” ",2.0,1.0,None,None,None,None,None,,0,9,9,9,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,1.1029428400070174,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Thomas picked at his fingernails.,2.0,1.0,None,None,22.0,None,None,,0,9,9,9,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,1.3530578400095692,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Finally, after a few moments, Thomas let out a deep breath and said, “Sadie, I’ve been thinking, and I need a break from this relationship because I need to figure out my career path on my own.”",2.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,10.753730639989953,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Sadie sat back in her seat.,2.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,1.8196240849938476,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Thomas continued, “Things have been really picking up at work and I’m not sure that this is the job I want to do anymore.",2.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,3.9703615850012284,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,It’s been really overwhelming between working and figuring out if I should change careers and I really feel like I need more time to figure it out.” ,2.0,2.0,None,17.0,None,None,None,,0,9,9,9,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,7.753549542001565,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,The waiter appeared and interrupted the spiel Thomas had been practicing.,3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,4.684385564993136,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“Hello you two!”, the waiter said.",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,2.3032189500081586,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,“Have you decided what you would like?”,3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,2.036096671989071,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Thomas and Sadie realized there were menus on the table, and they glanced at them quickly.",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,4.236656330002006,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"The menus were laminated posters with silly names for all the foods, and since they didn’t want to read through the description they settled on familiar orders.",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,4.919577555003343,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“I’ll have a burger, no tomatoes,” Thomas said.",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,1,2.120558410009835,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Sadie asked about the reuben, and the waiter told her it was excellent.",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,5.053356021991931,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Once she agreed to get that, he walked away. ",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,1,6.336280460003763,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Sadie and Thomas looked at each other. ,3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,2.2031620499910787,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“So what are you saying?”, Sadie asked. ",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,1,4.152029634002247,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Thomas replied, “I want to take a break for awhile.",3.0,2.0,None,None,None,None,None,,0,9,9,9,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,1,1.669749230000889,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"You know, have space to figure out what I’m supposed to be doing.”",3.0,2.0,None,None,17.0,None,None,,0,9,9,9,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,1,3.8364146099920617,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Finally Sadie reacted and quietly burst into tears. ,3.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,1,2.035758314988925,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Nevertheless, people sitting at the adjacent table looked over and quickly averted their gaze as they realized what was happening. ",3.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,1,7.403466996998759,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,“Is this really what you want?,3.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,1,2.102594575000694,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"I don’t understand- things were fine, I thought. ",3.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,1,1.8687185480084736,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,I think we should stay together because we can change how much we hang out. ,3.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,1,3.9373529860022245,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"We don’t have to hang out all the time, or as much as we do now.”",3.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,1,2.935753993006074,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Thomas chewed on his bottom lip and picked at his now bleeding hangnail. ,3.0,3.0,None,20.0,None,None,None,,0,9,9,9,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,1,8.070331270006136,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Suddenly, the waiter arrived with the burger and reuben and set them on the table.",4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,1,5.236521700004232,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,“Is there anything else I can get for you two?,4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,1,2.052912920000381,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Will you be getting dessert tonight?”, he asked.",4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,9,3.6361533049930586,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“Oh no, we’re good, thanks,” Thomas said.",4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,1,1.7703983899991727,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Once the waiter had walked away still oblivious to the situation, Thomas sighed and said, “Sadie, I’m sorry.",4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,1,4.619712821993744,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"You are so great, and I love hanging out with you.",4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,1,1.2863396869943244,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,But I need some time.,4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,1,0.9531200820056256,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,I’m so sorry.”,4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,1,0.7007426600030158,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"He grabbed her hand, and she pulled it out of his.",4.0,3.0,None,None,None,None,None,,0,9,9,9,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,1,2.069217676995322,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"“Sadie,” he said.",4.0,3.0,None,None,17.0,None,None,,0,9,9,9,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,1,1.2675342930015177,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9," She stood up, grabbed half of the reuben and shook it at him as she growled, “Don’t follow me, and don’t talk to me anymore!",4.0,4.0,None,None,None,None,None,,0,9,9,9,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,1,8.419297757005552,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"Also, I want my polaroid camera and Beatle’s poster back!”",None,None,None,None,None,None,None,,0,9,9,9,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,1,4.269913091993658,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"She stormed off, her heels clacking loudly against the black and white floor, and the bell above the door jingled cheerfully as the door closed behind her.",4.0,4.0,None,None,None,None,None,,0,9,9,9,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,1,9.40127628200571,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,Thomas sat there for awhile in shock at how quickly everything transpired. ,4.0,4.0,None,None,None,None,None,,0,9,9,9,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,1,3.350926366998465,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,"He grabbed his burger and took a bite of it, creating a dry and fishy taste in his mouth.",4.0,4.0,None,None,None,None,None,,0,9,9,9,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,1,6.620129227012512,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,He dropped it back on his plate and wondered if the restaurant was responsible for the foul taste. ,4.0,4.0,None,13.0,5.0,None,None,,0,9,9,9,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,1,3.453153021997423,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
9,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
10,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,space,3.386406933001126,space,0.6029374499921687,space,1.1029097999999067,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
10,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1.0,1.0,22.0,,,,,,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9,2.1033080579945818,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
10,They had only been dating for 11 months so this was the first time he had met her family. ,1.0,1.0,None,,,,,,0,10,10,10,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,2.35283108499425,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
10,"They were a little pressed for time, with only a little over an hour and 15 minutes until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1.0,1.0,None,,,,,,0,10,10,10,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1.1864395119919209,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
