count,storyText,locationEvent,socialEvent,storyEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,recall,key_resp_3.keys,key_resp_3.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,frameRate,
4,"As everyone was packing up their notebooks and leaving, Lana was already on her phone calling her family members to tell them the exciting news.",4,4,,,,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,9,16.88956463799991,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
4,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,3.468238984999971,space,1.8528328400000191,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,Mr. Shelton and Mr. Gordon shook hands inside the foyer of the restaurant: lunch today was about big business. ,1,1,,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,8.287201599000127,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,Mr. Shelton and Mr. Gordon both were CEOs of airplane manufacturing companies.,1,1,,,,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2.735685459000024,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"Mr. Shelton was in charge of a larger, well-established company and had been in the aviation business for decades, whereas Mr. Gordon led a smaller but technologically-advanced company that was projected to disrupt the airplane manufacturing market. ",1,1,,,,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,18.77447790699989,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"The restaurant they chose to meet at was old and fancy with high ceilings, dark wood paneling, and crystal chandeliers.",1,1,,,,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,9,9.504719878999822,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"The waitress led them to their table in the back, and they settled into a private table in the corner by the fireplace. ",2,1,,,,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2196490999999696,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,The waitress brought out the menus and they broke the ice with some small talk.,2,1,,,,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9544593369998893,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"Mr. Gordon took out a picture of his daughter and talked about her recent engagement, and Mr. Gordon boasted about his purchase of a Tesla. ",2,1,,,,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,11.305005972000117,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"They looked at the menus as well, which were full of Italian classics like Carbonara and Tiramisu, and in the back section of the menu was a lengthy drink selection.",2,1,,,,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,5.387498850999918,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"After awhile, Mr. Shelton brought the conversation around to business.",2,2,,,,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,9,2.6844988339998963,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"“Mr. Gordon, we really admire what you’re doing at your company.",2,2,,,,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8023935349999647,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,,,,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,3.567824167000026,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"But honestly, your company doesn’t have the resources to reach international markets right now, maybe in a few years you could, but by that time, other companies may have already filled your niche.",2,2,,,,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1,6.3377929769999355,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,I think we should join forces.”,2,2,,,,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1.385890937000113,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,The waitress came up to them and asked if they were ready to order.,3,2,,,,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,9,3.01952535800001,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"Mr. Gordon ordered a medium-rare steak and martini, and Mr. Shelton ordered veal and a manhattan. ",3,2,,,,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,6.252832553999951,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,,,,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,9,5.8199653310000485,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,,,,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3855716410000696,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,Mr. Gordon sat looking at Mr. Shelton for a few moments considering his response. ,3,2,,,,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4029733820000274,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,He looked at Mr. Shelton skeptically.,3,2,,,,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3851163629999519,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"He said, “Mr. Shelton, I think that you make a compelling offer, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,,,,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,6.352884158999814,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,,,,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,6.254038165000111,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,,,,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,1,3.952036648999865,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,Mr. Shelton had expected this response and had come prepared.,3,3,,,,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,12.65531286700002,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,,,,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,1,3.587182918000053,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,,,,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4852887790000295,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"The waitress brought the food out, interrupting their animated conversation.",4,3,,,,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,9,3.7010805520001213,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,“Oh this looks so good!” Mr. Gordon said. ,4,3,,,,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,1,2.903531206000025,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5, “Can I get you anything else?” the waitress asked.,4,3,,,,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3520377580000513,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,They declined and continued to talk.,4,3,,,,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,1,1.302135944000156,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"The meal lived up to the reputation of the restaurant, which was known for having the best cuts of meat in the area.",4,3,,,,,0,5,5,5,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8518238910000946,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"Mr. Gordon, after taking a contemplative bite of his food, said, “Mr. Shelton, I think we have a deal. ",4,4,,,,,0,5,5,5,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,9,3.3701687989998845,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,,,,,0,5,5,5,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,1,3.937808249999989,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,I propose a toast to the merging of our companies.”,4,4,,,,,0,5,5,5,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,1,4.083984373000021,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,,,,,0,5,5,5,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7355189460001839,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,"He said, “Cheers to a lifelong partnership and to the growth of your company.” ",4,4,,,,,0,5,5,5,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3070890809999582,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.469168245999981,space,1.635395287999927,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,David saw Anna for the first time when she burst into the airport with her bag skidding behind her half-zipped. ,1,,1,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,24.542670906000012,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"He had three hours until his flight, but she clearly had less than one.",1,,1,,,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8194527870000456,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"Anna’s yoga class had ran over, and afterwards, she, forgetting the time, had lingered to talk with friends. ",1,,1,,,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,8.453636651999886,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"Despite Anna's frazzled state, David was instantly intrigued by her.",1,,1,,,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,9,4.020116001000133,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"He thought she was beautiful, and she reminded him of one of his favorite paintings.",1,,1,,,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9591136920000736,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"Anna, a few strides into the airport, suddenly realized her shoes were untied, so she hunched over to tie them.",1,,1,,,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,9,9.721210100999997,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,David observed that someone with a tall cart of luggage was heading straight for where Anna was kneeling. ,1,,1,,,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,3.052562274000138,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,Both Anna and the person driving the cart were oblivious to the impending collision. ,1,,1,,,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,4.64269259799994,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"David had to intervene, and he ran in front of the cart pushing her out of the way just in the nick of time, and they tumbled on the airport floor. ",1,,2,,,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,1,5.136787879999929,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"Anna, bewildered, looked up and saw the cart pass by and then looked over at David. ",1,,2,,,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,5.971605554000007,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,He gave a smile back.,1,,2,,,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2183587540000644,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"“You alright?”, he said.",1,,2,,,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,9,2.070282403999954,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"She whispered, “Uh yeah.",1,,2,,,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0177361039998232,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,I almost got smooshed by that cart.”,1,,2,,,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0841103019999991,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,Her head was still spinning as she stared at the handsome stranger who had saved her. ,1,,2,,,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,3.068524450000041,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,David helped her up and had to keep holding on to her arms to steady her even once they were standing.,1,,2,,,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,9,12.1545653149999,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"“I’m really late for my flight,” she said. ",1,,2,,,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,1.251963041999943,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,""Don't worry," said David, "let me help you get to your gate." ",1,,2,,,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,1,1.302691015999926,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,He waved off her half-hearted protests. ,1,,2,,,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,3.902274170000055,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,""Really, I have plenty of time and nothing better to do."",1,,2,,,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8868034510001053,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,They headed to the security line. ,2,,2,,,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1181750700000066,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"The line was not long, and they spent the time chatting and getting to know each other.",2,,2,,,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0368939560000854,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,It turned out that Anna and David went to the same high school but Anna had been 3 years older.,2,,2,,,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2184168670000872,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,When they got to the front of the line they took off their shoes and pulled off their coats.,2,,3,,,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,1,2.85137341199993,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,Both of them went through the metal detector without any problems. ,2,,3,,,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2024698299999272,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"Anna’s flight was in 20 minutes, and as she was rushing to put her shoes and coat back on, David asked her, “So when are you coming back?”",2,,3,,,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,1,7.137673651999876,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"“In a week, it’s a short trip,” Anna replied. ",2,,3,,,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,1,1.568562861999908,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"“Me too,” David said.",2,,3,,,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,1,2.285950565999883,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"He continued, “When we're back in town, is there any chance you'd want to get dinner?",2,,3,,,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,9,3.8198280130000057,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"I know we just met, but when life throws a luggage cart at you it seems like we should listen."",2,,3,,,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,1,2.071610757999906,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"She stopped packing, and said with a smile, “Yes I would love that.”",2,,3,,,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,1,2.202070090999996,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,Then they ran off to Anna’s gate which was at the end of the terminal. ,3,,3,,,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,1,3.123969580999983,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"David took put on her backpack, grabbed her hand, and navigated quickly through the crowds of people.",3,,3,,,,0,6,6,6,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,1,3.970728860999998,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,Anna was amazed at everything that was happening; she had arrived at the airport doubtful that she would make it and was now confident that she would due to this handsome and kind man she just met.,3,,3,,,,0,6,6,6,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,1,7.855166527999927,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"As they approached her gate, Anna fished out a crumbled business card from her pocket and handed it to David, who handed her the backpack, and he promised to call her next week.",3,,4,,,,0,6,6,6,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,9,7.68652096400001,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,She gave him one last embarrassed smile and approached the flight attendant who scanned her ticket. ,3,,4,,,,0,6,6,6,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3570617459999994,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"Finally, she boarded the plane, sliding into her window seat located all the way in the back of the plane.",4,,4,,,,0,6,6,6,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,1,2.684592500000008,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"Barely containing her glee, she ignored the grumbles of complaint as she squeezed past the other passengers in her row and settled back in her seat. ",4,,4,,,,0,6,6,6,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6697028470000532,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,"She was thankful that she had not only made it onto the plane in time, but also that she had been clumsy enough to forget to tie her shoes.",4,,4,,,,0,6,6,6,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,1,3.970020720000093,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,2.268868454000085,space,1.42030024099995,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations: Senna was going to propose tonight, and Alvira had no idea.",1,1,,None,None,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,9.454380610000044,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1,1,,None,None,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2080087760000424,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,The entrance of the restaurant was dazzling; chandeliers spread their warm light onto the delicate place settings of all the tables filled with guests dressed to the nines. ,1,1,,None,None,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,9,7.554556114000206,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Through the floor-to-ceiling arched windows of the back wall, they saw the sun setting onto the Pacific ocean.",1,1,,None,None,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3688633239999035,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"This was surely one of the best restaurants on the west coast, situated right on the beach.",1,1,,None,None,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,7.908039608000081,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Senna gave his name to the host, who quickly located their reservation with an almost comically wide customer-service smile.",1,1,,7.0,None,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,9,26.526572718999887,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,He led them to a table right by the window.,2,1,,None,None,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3024383089998537,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"He brought out some very small menus, with a short list of the celebrity chef's carefully selected daily dishes written in a loopy, cursive font unadorned by any mention of prices.",2,1,,None,9.0,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,19.858558923999908,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,Senna slipped off to the bathroom to check to make sure the ring was in order.,2,2,,None,None,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,9,2.8406810500000574,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"The ring contained a canary diamond that had been in his grandmother’s wedding ring, and it was a brilliant stone that was accentuated by the small white diamonds encircling it.",2,2,,None,None,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9526904399999694,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"He walked back to the table after handing the small, velvet box to a waiter at the front podium.",2,2,,6.0,None,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,5.9525691470000766,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
