count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,He waved off her half-hearted protests. ,1,2,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2864347900031134,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"“Really , I have plenty of time and nothing better to do.”",1,2,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4507126150128897,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,They headed to the security line. ,2,2,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1032086850027554,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"The line was not long, and they spent the time chatting and getting to know each other.",2,2,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7031361700210255,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,It turned out that Anna and David went to the same high school but Anna had been 3 years older.,2,2,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.7341965950035956,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,When they got to the front of the line they took off their shoes and pulled off their coats.,2,3,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.734207734989468,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,Both of them went through the metal detector without any problems. ,2,3,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.469397314998787,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"Anna’s flight was in 20 minutes, and as she was rushing to put her shoes and coat back on, David asked her, “So when are you coming back?”",2,3,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.719626127014635,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"“In a week, it’s a short trip,” Anna replied. ",2,3,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.586395682010334,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
1,"“Me too,” David said.",2,3,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6527389880211558,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1143,body_behavioural,3.0.4,59.969371963393876,
