count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
3,"Not only was the mummification process itself a complicated affair, but there were also elaborate rituals before, during, and after death.",3,2,None,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.236767622001935,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,The practice required teams of experts with years of training and took a total of 70 days to complete.” ,3,2,None,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2863472800236195,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"Ariana passed the note back to Leon, and she had replied, “No, but maybe my twin and I were separated at birth.”",3,2,None,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.917395397031214,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,They passed notes back and forth the whole class like they were back in high school.,3,2,None,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8528292719856836,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"Near the end of the lecture, Leon wrote, “Would you like to go to dinner tonight?” ",3,3,None,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.634827519999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"Ariana read the note, and looked at him and nodded her head",3,3,None,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.384226160007529,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"She wrote back on the slip of paper, “Pick me up at 6 in front of Patton Hall.”",3,3,None,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8864211220061406,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,Then the professor ended the lecture and announced to the class that they would have their first quiz next class on Friday on mummification. ,4,3,None,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.7509589270339347,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"Everyone packed up and started heading out, as well as Sophie and Leon.",4,3,None,,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8196288549806923,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"They approached each other smiling, and Leon said, “Well it was great to meet you, again, or maybe not again, but regardless it was great to meet you.” ",4,3,None,,,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9699455099762417,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"She replied, “Yes, it was.",4,4,None,,,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4859544369974174,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"I have to run to my next class, but I’ll see you later tonight.” ",4,4,None,,,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.4680251849931665,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,"She waved as they parted ways outside of the door of the classroom, and Leon was still trying to figure out where he had seen her before as he watched her go. ",4,4,None,,,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.28682071500225,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
3,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8362118620425463,space,0.48641171702183783,space,1.3198393000056967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Thomas, dreading the conversation he was about to have, got to Annika’s Finer Diner early.",1,1,11.0,None,None,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.386797984945588,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,The restaurant had a kitschy charm and was reminiscent of a diner from the 70’s. ,1,1,None,None,None,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6180941920029,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,A bell chimed as the door swung open and Sadie entered to find Thomas deep in thought on a bench by the door.,1,1,None,None,None,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.137325802992564,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,He jumped up and gave her a side hug. ,1,1,None,None,None,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2366054200101644,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“How was your day?”, he asked.",1,1,None,None,None,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.2702235379838385,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"She clung onto him, “It was okay.",1,1,None,None,None,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6864154549548402,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,I missed you today.”,1,1,None,None,None,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5361062320298515,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,He looked at the hostess coming towards them.,1,1,None,None,None,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8699376449803822,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“Can we have a table in the back?”, Thomas asked.",1,1,None,None,None,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2197465950157493,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"She shrugged and, as she loudly popped her bubblegum, replied, “Sure, honey, this way.”",1,1,None,9.0,None,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.4351443949854,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,She led them to the back of the restaurant where there were dimly lit tables. ,2,1,None,None,None,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.836987998976838,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“Is this alright?”, the hostess asked.",2,1,None,None,None,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1530632550129667,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Thomas cleared his throat and tried not to grimace at the stained fabric that lined the booth.,2,1,None,None,None,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5032811900018714,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,“This is great.,2,1,None,None,None,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9866779169533402,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Thank you,” Thomas said.",2,1,None,None,None,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6864480059593916,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Sadie slipped into the cushioned seat and grabbed Thomas’ hand.,2,1,None,None,None,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.4182403220329434,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“Tell me about your day!”, Sadie sang as Thomas sat down.",2,1,None,None,None,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6363492269883864,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,He looked at her silently and pulled his hand slowly from hers.,2,1,None,None,None,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.803060584992636,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Sadie gave him a puzzled look.,2,1,None,None,None,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0346351279877126,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Thomas looked away and took a deep breath. ,2,1,None,None,None,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9862556530279107,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Sadie asked, “What’s wrong?” ",2,1,None,None,None,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.420372986991424,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Thomas picked at his fingernails.,2,1,None,None,22.0,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.036467680009082,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“Sadie, I’ve been thinking, and I need to figure out some stuff… on my own.”",2,2,None,None,None,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6030869819805957,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Sadie’s mouth popped open for a moment.,2,2,None,None,None,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6198825270403177,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Then she swallowed and shifted back in her seat.,2,2,None,None,None,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1531359200016595,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,“Things have been really picking up at work.,2,2,None,None,None,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6696890069870278,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,And I’m not sure that this is the job I want to do anymore.,2,2,None,None,None,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3535562480101362,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,It’s been really overwhelming between working and figuring out if I should change careers.” ,2,2,None,17.0,None,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5027172220288776,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,The waiter appeared and interrupted the speech Thomas had been practicing.,3,2,None,None,None,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.919623314985074,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“Hello you two!”, the waiter said.",3,2,None,None,None,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.083932316978462,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,“Have you decided what you would like?”,3,2,None,None,None,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.867908118001651,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Thomas and Sadie realized there were menus on the table, and they glanced at the lengthy list quickly.",3,2,None,None,None,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.967423713009339,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"There were so many strange dishes they had never heard of before, so they settled on familiar orders.",3,2,None,None,None,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.537384951952845,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“I’ll have a burger, no tomatoes,” Thomas said.",3,2,None,None,None,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7536046500317752,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Sadie asked about the reuben, and the waiter told her it was excellent.",3,2,None,None,None,,0,4,4,4,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5869880530517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Once she agreed to get that, he walked away. ",3,2,None,None,None,,0,4,4,4,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.586952991958242,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Sadie and Thomas looked at each other. ,3,2,None,None,None,,0,4,4,4,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.450770770024974,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“So what are you saying?”, Sadie asked. ",3,2,None,None,None,,0,4,4,4,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1701318499981426,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Thomas replied, “I want to take a break for awhile.",3,2,None,None,None,,0,4,4,4,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9195917849428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"You know, have space to figure out what I’m supposed to be doing.”",3,2,None,None,17.0,,0,4,4,4,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1339084950159304,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Sadie quietly burst into tears. ,3,3,None,None,None,,0,4,4,4,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.8522520329570398,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Nevertheless, people sitting at the adjacent table looked over and quickly averted their gaze as they realized what was happening. ",3,3,None,None,None,,0,4,4,4,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1026270169531927,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,“Is this really what you want?,3,3,None,None,None,,0,4,4,4,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9529300919966772,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,I don’t understand.,3,3,None,None,None,,0,4,4,4,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9530295300064608,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,I don’t understand.,3,3,None,None,None,,0,4,4,4,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4363330099731684,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Things were fine. ,3,3,None,None,None,,0,4,4,4,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5362925850204192,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"We don’t have to hang out all the time, or as much as we do now.”",3,3,None,None,None,,0,4,4,4,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.319949650031049,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Thomas chewed on his bottom lip and picked at his now bleeding hangnail. ,3,3,None,20.0,None,,0,4,4,4,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.3538005049922504,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"At that moment, the waiter arrived with the burger and reuben and set them on the table.",4,3,None,None,None,,0,4,4,4,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8030255369958468,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,“Is there anything else I can get for you two?,4,3,None,None,None,,0,4,4,4,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2698053820058703,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Will you be getting dessert tonight?”, he asked.",4,3,None,None,None,,0,4,4,4,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0841750469990075,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“Oh no, we’re good, thanks,” Thomas said.",4,3,None,None,None,,0,4,4,4,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.619799599982798,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Once the waiter had walked away still oblivious to the situation, Thomas sighed and said, “Sadie, I’m sorry.",4,3,None,None,None,,0,4,4,4,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.1864650049828924,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"You are so great, and I love hanging out with you.",4,3,None,None,None,,0,4,4,4,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.553462176991161,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,But I need some time.,4,3,None,None,None,,0,4,4,4,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.436673892021645,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,I’m so sorry.”,4,3,None,None,None,,0,4,4,4,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7024915749789216,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"He grabbed her hand, and she pulled it out of his.",4,3,None,None,None,,0,4,4,4,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.4870066299918108,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"“Sadie,” he said.",4,3,None,None,17.0,,0,4,4,4,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8027859629946761,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4," She stood up, grabbed half of the reuben and shook it at him as she growled, “Don’t follow me, and don’t talk to me anymore!”",4,4,None,None,None,,0,4,4,4,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.486426926974673,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"Sadie's heels clacked loudly against the black and white linoleum, and the bell above the door jingled cheerfully as the door closed behind her.",4,4,None,None,None,,0,4,4,4,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2524383279960603,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,Thomas sat there for awhile in shock at how quickly everything transpired. ,4,4,None,None,None,,0,4,4,4,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.5865058969939128,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,"He grabbed his burger and took a bite of it, creating a dry and fishy taste in his mouth.",4,4,None,None,None,,0,4,4,4,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8028991449973546,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,He dropped it back on his plate and wondered if the restaurant was responsible for the foul taste. ,4,4,None,13.0,5.0,,0,4,4,4,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0176313720294274,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
4,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
5,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8347189420019276,space,0.6695924100349657,space,0.9364068400464021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
5,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,33.0,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16.818418576964177,,,,,,,,,,,,,,,,,,,,,,,,,,,,031519_p3,001,2019_Mar_15_1513,body_behavioural,3.0.4,60.012032406309714,
