count,storyText,locationEvent,socialEvent,story,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
3,"After a few moments of suspense she shouted,“Yes!”, and she jumped to embrace Alex in a hug. ",3,4,None,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.603176845004782,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,Everyone in line clapped and cheered. ,3,4,None,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6507006169995293,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,None,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6695393219706602,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,“I love it!,3,4,None,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7192516300128773,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,Oh my- it’s so glittery!,3,4,None,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6529997799661942,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,None,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.619737509987317,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,Their friends came over and hugged them.,3,4,None,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9365331120206974,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,The other people let them move up to the front of the checkout line. ,3,4,None,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.8195221929927357,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,Chloe immediately texted her mom a picture of her hand. ,3,4,None,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.6034132050117478,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,The cashier congratulated them and scanned their groceries. ,4,4,None,,0,3,3,3,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6034928500303067,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,The total came to $14 and Alex paid in cash while Chloe greeted their friends.,4,4,None,,0,3,3,3,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.4854185520089231,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,"Alex grabbed the bags, and they all walked out together working out where they’d go to celebrate.  ",4,4,None,,0,3,3,3,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.986297304974869,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
3,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.753066791978199,space,0.5192007049918175,space,0.5197998299845494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,David saw Anna for the first time when she burst into the airport frazzled with her half-zipped bag skidding behind her.,1,1,42.0,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5688852189923637,space,0.4530169850331731,1,10.518261427001562,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"He had three hours until his flight and was reading a book on the laptop he was holding in the entrance to the airport, but she had only 35 minutes and was hoping to spend as little time in the entrance as possible. ",1,1,None,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.836503270023968,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"Anna, a few strides into the airport, suddenly realized to her dismay that her shoes were untied, so she hunched over to tie them.",1,1,None,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.93515572999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"David, who had been intrigued by Anna, observed that someone with a tall cart of luggage was heading straight for where she was kneeling and that both her and the person driving the cart were oblivious to the impeding collision. ",1,1,None,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.037108004966285,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"After a few moment of deliberation, David decided to intervene, and he ran in front of the cart pushing her out of the way just in the nick of time, and they tumbled on the airport floor. ",1,2,None,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.037337292043958,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"Anna, bewildered, looked up and saw the cart pass by and then looked at David. ",1,2,None,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8363846520078368,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,He flashed a smile.,1,2,None,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8196260879631154,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,“Were you ever a gymnast?,1,2,None,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.184140816971194,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4," That was a nice tumble,” he said.",1,2,None,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9351355439866893,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"She managed a chuckle and said, “Actually yes, but I’d say that deserved a score of zero.",1,2,None,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.770589085004758,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,Wow- I almost got smooshed by that cart.”,1,2,None,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.053057964949403,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,Her head was still spinning as she stared at the handsome stranger who had saved her. ,1,2,None,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.067107939044945,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,David helped her up and had to keep holding on to her arms to steady her even once they were standing.,1,2,None,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3539183370303363,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"“I’m really late for my flight,” she said. ",1,2,None,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5532051619957201,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"“Don't worry,” said David, "let me help you get to your gate." ",1,2,None,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.134139882051386,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,He waved off her half-hearted protests. ,1,2,None,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.619846149988007,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,“Really- I have plenty of time and nothing better to do.” he said. ,1,2,None,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9534593080170453,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"At security, the line was not long, but since Anna’s flight was so soon the security guard allowed them to go to the front of the line.",2,2,None,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.901018699980341,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"They had to wait however, because there was a strange malfunction of the metal detector. ",2,2,None,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2532245499896817,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"In this span of time, they managed to find out that they had gone to the same high school and that Anna had graduated 3 years before David. ",2,2,None,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.936446905019693,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,They hurriedly took off their shoes and coats.,2,2,None,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.086682886991184,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"Anna placed her purse and suitcase on the conveyor belt, and David put his backpack on the conveyor belt as well, with his laptop in a separate bin. ",2,2,None,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.670379407994915,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,Both of them went through the metal detector without any problems. ,2,2,None,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4363031649845652,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"As they were rushing to put their shoes and coats on, they shared when they were coming back. ",2,2,None,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.720695069991052,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"In a moment of boldness, David asked, “When we're back in town next Tuesday, is there any chance you'd want to get dinner?",2,3,None,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.669432545022573,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"I know we just met, but when life throws a luggage cart at you it seems like we should listen. “",2,3,None,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7532892870367505,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"She stopped packing, and said with a smile, “Yes I would love that.”",2,3,None,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.302015218010638,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"On the concourse, they were running to get to Anna’s gate, J37, which was at the end of the terminal. ",3,3,None,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.303552004974335,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"David took her suitcase, grabbed her hand, and weaved crowd of people.",3,3,None,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8695173549931496,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,People passing them were giving them funny looks because Anna looked so bewildered.,3,3,None,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3009404329932295,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"Before getting to the gate, explaining that she would sprint the rest of the way, Anna fished out a crumpled business card from her pocket and handed it to David, who handed her the suitcase.",3,4,None,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.653287458000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"She gave him one last embarrassed smile, thanked him, and hurried away.",3,4,None,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.48715425998671,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"David looked at his watch which read 10:55 AM, 5 minutes before her flight was supposed to leave. ",3,4,None,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.8363923349534161,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"At the gate, Anna waved to the flight attendant who motioned for her to hurry and she boarded the plane. ",4,4,None,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8029907569871284,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"She slid into her window seat 7D in business class, and barely containing her glee, she hugged the plastic-wrapped blanket. ",4,4,None,,0,4,4,4,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.9031365249538794,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,"She was thankful that she had not only made it onto the plane in time, but also that she had been clumsy enough to forget to tie her shoes.",4,4,None,,0,4,4,4,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7530237850151025,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
4,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7537469000089914,space,0.3535900469869375,space,0.519118320022244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"Jeff, hoping that today would be a pivotal day for his company, had only been waiting inside the entrance of the airport for a few minutes when he saw William and eagerly waved him over. ",1,1,32.0,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3529316920321435,space,0.4174109000014141,1,9.253845306986477,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,William checked his watch and was pleased to see that the two of them had two hours to discuss business before their flights left Boston.,1,1,None,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.753011645982042,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,Jeff and William had met the night before in line for the bathroom at a local bar. ,1,1,None,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.65094315004535,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,Jeff had delivered some surprisingly-detailed complaints to William about the wine selection.,1,1,None,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6531324519892223,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,They quickly learned that they were both in the wine industry: Jeff was a sales associate for wine vineyards in the Northeast and William was a wine buyer for corporate events.,1,1,None,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0205586849479005,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"Since they both had flights out of Boston at the same time, they had agreed to meet at the airport and talk about doing business together. ",1,1,None,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.017902546969708,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,They waited in line at security.,2,1,None,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.702951529994607,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"“It’s crazy that we met last night,” William said.",2,1,None,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8693202800350264,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"“I am flying out right now to meet my boss, and was worried that I was going to show up empty handed without anything to show for the East Coast.” ",2,1,None,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.5700298579758964,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"“I know, what are the chances, right?” Jeff replied.",2,1,None,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2363598020165227,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"William laughed and said, “I’m glad our complaining can come in handy.”",2,1,None,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1698060070048086,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"William got focused and, shifting gears, said, “I know this is fast, but I'd like to get right down to business since time is a limiting factor.",2,2,None,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.151839830039535,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,I'd really like to order a couple of sample shipments from you and present them to our clients: I think they’d really love to have some East Coast variety. ,2,2,None,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.8516912769991904,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"Now, typically we expect to get these kinds of samples at a steep discount, at least half-off the label price.",2,2,None,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.986585427017417,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,This small loss is well worth the profit you’d be making if even a single client makes a contract.,2,2,None,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.485806128999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,So I propose that you send us 5 barrels of your select wines for $800.”,2,2,None,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6032817090163007,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"Before going through the metal detector, there was a pause in the security line to roll out the empty bin cart and roll in a filled one. ",2,2,None,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.137276179972105,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,They placed everything in their bins. ,2,2,None,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4025839300011285,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"Jeff mulled over the offer, nodding noncommittally to William's pitch as they proceeded through the metal detector.",2,2,None,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.01953881199006,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"Having recovered from the security check, they began to walk through the concourse toward Jeff’s gate, B8, and William handed some printed spreadsheets to Jeff.",3,2,None,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4860321070300415,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"Jeff, weaving through the crowd of travelers, squinted at William's rosy projections of the number of bottles he would purchase in the future.",3,2,None,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.504229453043081,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"After thinking for a couple minutes and walking past a number of coffee shops that William was eyeing, Jeff said, “I am not sure about this since we’re not coming a corporate vineyard and gambling with sample shipments is the kind of risk we can’t necessarily make. ",3,3,None,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.520700127002783,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"These corporate purchases would have to be huge and practically guaranteed, to offset the loss from selling sample shipments at a price like you suggest.”",3,3,None,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.536354485026095,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
5,"William decided to tell Jeff that they had made the same offer to their competitor, Yankee Vines, who had refused and that they would make a better offer to Jeff and his company.",3,3,None,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.652841344999615,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p2,001,2019_Jun_27_1417,body_behavioural,3.0.4,59.99006084925502,
