count,storyText,locationEvent,socialEvent,story,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
3,“I love it!,3,4,None,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7339983799611218,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,Oh my- it’s so glittery!,3,4,None,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.286408180021681,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,None,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.219858562981244,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,Their friends came over and hugged them.,3,4,None,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5532234879792668,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,The other people let them move up to the front of the checkout line. ,3,4,None,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.085419763985556,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,Chloe immediately texted her mom a picture of her hand. ,3,4,None,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.2516892770072445,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,The cashier congratulated them and scanned their groceries. ,4,4,None,,0,3,3,3,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9015308229718357,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,The total came to $14 and Alex paid in cash while Chloe greeted their friends.,4,4,None,,0,3,3,3,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.318494702980388,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,"Alex grabbed the bags, and they all walked out together working out where they’d go to celebrate.  ",4,4,None,,0,3,3,3,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.419765904953238,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0699946269742213,space,0.9862484980258159,space,0.6365049000014551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"It didn’t help the situation that Calvin and Jessie were running late to the airport, since Jessie had already been fuming at Calvin and preparing to end the relationship with him.",1,1,12.0,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8691418330417946,space,1.6031428700080141,9,16.087605433014687,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Upon arriving at their terminal, they had only 45 minutes until their international flight would depart from Jamaica for the US.",1,1,None,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.07045450998703,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"It had been a tough vacation, which was planned well before Jessie began to think of breaking up 6 weeks ago.  ",1,1,None,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.70155032700859,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Calvin knew that Jessie was upset, but wasn't sure what to do besides attempt to carry on as normal.",1,1,None,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.020153414981905,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"The security line was very short, and once the online boarding passes were scanned, Calvin took off his belt and watch, and they put their bags on the conveyor belt.",2,1,None,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.217932855011895,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"There was a short halt in security proceedings so that the security guards could change shifts, but, once everything was back in order, they were ushered quickly through the metal detector. ",2,1,None,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.503258995013312,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"“The infrastructure of this airport is really quite poor," said Calvin as they waited for their bags to emerge from the x-ray machine.",2,1,None,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.769590185023844,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,“I could've hidden something in my shoes quite easily.” ,2,1,None,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.38614948495524,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Jessie, exasperated, scowled at the conveyor belt.",2,1,None,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7859085130039603,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,“What?” he asked.,2,1,None,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.386403248005081,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Balling up her fists and turning to him angrily, she said, “Calvin, I really don’t think I can do this anymore because I don’t think our personalities are compatible. ",2,2,None,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.618230582040269,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,I think it’s best that once we get to the States we part ways for good.” ,2,2,None,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.520029860024806,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,Calvin said nothing as he grabbed his bag.,3,2,None,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.003237519995309,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,Jessie trailed behind him as they hurried their way quickly toward gate A28.,3,2,None,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.453626399976201,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,“So now you have nothing to say?” Jessie said. ,3,2,None,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.0517361050006,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Calvin didn't answer, gritting his teeth and staring straight ahead. ",3,2,None,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.253967188007664,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"He was very frustrated that he felt he had been trying to appease Jessie for the entirety of the vacation, and it seemed to be completed unappreciated. ",3,2,None,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.301669211999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Their silence was punctuated only by the rapid, rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ",3,2,None,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.586922884976957,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Calvin finally turned to address her as they continued walking: “Jessie, this makes perfect sense. ",3,3,None,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.786378489981871,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"If you feel this way, then I think we should break up because I don’t want to keep boring you.",3,3,None,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.370556731999386,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"I agree, let’s part ways once we make it back.",3,3,None,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.903257281985134,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,None,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.90331637498457,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"He was very hurt, even though he didn’t want to show it. ",3,3,None,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.470117498014588,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Having made it to their gate, they scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the plane door behind them.",4,3,None,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13.220583580026869,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,None,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.820220883004367,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"They were both in economy, but Jessie was headed for seat 33A while Calvin's seat was 33F. ",4,3,None,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.235755056957714,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Before Jessie sat down, she took a deep breath, calmed her emotions, and then awkwardly shook Calvin’s hand, mumbling, “Have a nice flight. ",4,4,None,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.602838701044675,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,"Oh, and when you get a chance, could you send me back all the philosophy books I lent you?”",4,4,None,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.070191729988437,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.,4,4,None,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.953521066985559,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,Both were upset but glad that they would have this flight in solitude.,4,4,None,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.836133892997168,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.95309908996569,space,1.5863404829869978,space,0.5195048649911769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible week with Isabel’s family, and this had wiped away any doubts Sven had had about his decision to propose. ",1,1,22.0,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6054666669806466,space,11.087800137000158,9,17.98753669305006,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,They had only been dating for 11 months so this was the first time he had met her family. ,1,1,None,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.837084798025899,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"They were pressed for time at the airport, with an hour and 15 minutes until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1,1,None,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16.920938057010062,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Isabel stopped to rummage through her purse to look for her phone, and meanwhile Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he had bought her.",1,2,None,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.81846406002296,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,None,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.5700286230421625,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"He tilted the ring backward and forward, despite having already studied it daily since purchasing it a few weeks ago. ",1,2,None,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.703048249997664,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"It was a simple design, with two pink diamonds on a silver band.",1,2,None,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.3536048080422916,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"“Sven, I’m good,” Isabel said. ",1,2,None,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.650985326967202,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,Sven closed the box and discretely put it in his pocket.,1,2,None,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3342080200091004,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"They entered the security line, weaving through the roped walkways to the front. ",2,2,None,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.186940910003614,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"When they were up, Isabel realized her laptop was buried somewhere in her duffle bag. ",2,2,None,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.386593105038628,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Luckily, at the same time, there was a stall in the line because someone ahead of them had a suspicious amount of metal pieces on his person. ",2,2,None,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.601177330012433,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,Sven had to hold the growing mound of objects Isabel pulled from her bag until she unearthed the laptop and set it in a bin.,2,2,None,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.017820587963797,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"She then gave her bag to Sven, unstrapped her heels, and took the bag back from Sven.",2,2,None,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.503391473030206,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Sven, relieved of his holding duties, hurriedly deposited his own backpack on the belt, and took off his shoes. ",2,2,None,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.986973470018711,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and the metal bars whirled around him.",2,2,None,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.636496501974761,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,The security guard asked Sven to wait. ,2,2,None,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0036520279827528,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"After looking at the monitor, the security guard said, “Sir, please empty your pockets,”.",2,2,None,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.553400704986416,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Isabel, shoeless and wrinkling her eyebrows at Sven, looked at him expectantly.",2,2,None,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.501139600004535,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Realizing that he had forgotten the ring in his pocket, he grabbed Isabel’s, got down on one knee, and opening the velvet box, said, “Isabel, this isn't quite how I'd planned this, but - will you marry me?”",2,3,None,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.504291937977541,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,He held the ring up to her. ,2,3,None,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5365412519895472,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,The security guard stood shocked.,2,3,None,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.602601294987835,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,All the people who were putting their shoes back on and gathering their belongings stopped and walked closer to the couple.,2,3,None,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.234311422973406,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,Isabel didn’t know what to do since she was far too shy to respond in front of all the people around.,2,3,None,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.053322569990996,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Without responding to Sven, she frantically grabbed her and Sven’s shoes, leaving Sven to retrieve the rest, and she quickly walked onto the concourse.",3,3,None,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.420559973048512,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"Sven, terrified, grabbed everything and hurried after Isabel onto the concourse shoeless.",3,3,None,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.070097949996125,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,Sven eventually caught up to her with their bags and the open ring box.,3,3,None,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.935944010037929,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"She stopped and with wide, excited eyes, shouted, “Of course yes, Sven!” ",3,4,None,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.870235737995245,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"They dropped their belongings and hugged, and Sven put the ring onto Isabel’s finger. ",3,4,None,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.186495404981542,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"“Isabel, you scared me!” he said. ",3,4,None,,0,5,5,5,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.403696424968075,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,"After getting their shoes back on, they practically floated to gate C40.",3,4,None,,0,5,5,5,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.9681790040340275,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,Sven was so happy he even high-fived a confused shoe-shine attendant as they passed.,3,4,None,,0,5,5,5,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.568274390010629,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,Isabel texted her best friend telling her the news as they walked. ,3,4,None,,0,5,5,5,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.419900608016178,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
