count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
3,They whispered back and forth during the entire class working out a compromise. ,3,3,None,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2705558320003547,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,The professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.,4,3,None,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.602209184999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall. ",4,3,None,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.503182356999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,None,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9841557219997412,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,None,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.519984370000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,They hugged in confirmation of the deal and made plans to sign the official paperwork the next day. ,4,4,None,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.669830134999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6528125300001193,space,0.5866342749995965,space,0.8530106369998975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Carina and Simon, both distracted in thought, nearly ran into each other as they walked into the grocery store. ",1,1,43.0,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.052763155000320694,space,1.7341182100008155,9,7.036907294999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,She nearly dropped the keys she was holding. ,1,1,None,,,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.919882084999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"The store they had entered looked like a warehouse, with high, black ceilings, industrial lights, and large packages of food. ",1,1,None,,,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.219530090000262,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"In the meat section, Carina and Simon were looking over the same cuts of meat, because they were both preparing for barbecues.",2,1,None,,,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.619634039999255,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Simon had wanted to talk to Carina, and Carina had wanted to say something to Simon, but they felt embarrassed striking up a conversation with a stranger.",2,1,None,,,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7193599140000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Carina mustered the courage, turned to Simon and, pointing at a Cornish hen, asked, “Isn’t this meat cute?”",2,2,None,,,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.770030434000546,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"He laughed, and said, “It is very cute.",2,2,None,,,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5370505880000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Probably the younger brother of this guy,” and he picked up a regular-sized chicken.",2,2,None,,,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.5365043249994415,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"“Unlucky family,” she responded as she shook her head. ",2,2,None,,,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.052929545000552,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,They chatted as they picked out a few last-minute groceries.,2,2,None,,,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.067597664999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Simon helped Carina select the best ribs and his personal favorite barbecue sauce, and she helped him choose red peppers and spices for a vegetable kabob she recommended.",2,2,None,,,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.019855497000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"In the checkout area, there were three lines open, and they went to the one labeled “8.”",3,2,None,,,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5525972400000683,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Carina and Simon made jokes about the magazine covers while waiting in line, and they were laughing so hard their stomachs hurt. ",3,2,None,,,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.153801542999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Simon turned to face Carina and, while looking at her straight in the eyes, asked, “Would you like to go out to dinner with me?",3,3,None,,,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.252990779999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,Next Saturday we could tour around Harvard Square and get something to eat.,3,3,None,,,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9515636169999198,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"There are a lot of great places around there, and it’s really nice during the summer.”",3,3,None,,,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3868857549996392,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Carina smiled, “I’d love to- that sounds great!”",3,3,None,,,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.636433186999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,The cashier scanned Carina’s groceries.,4,3,None,,,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.9173644049997165,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Simon lifted up the divider on the conveyor belt and said to the cashier, “Actually, these are together.",4,3,None,,,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3033311930003038,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Carina, I’ve got it.",4,3,None,,,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6197928669998873,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,This was kind-of a date today.”,4,3,None,,,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.2341298900000766,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,Carina blushed and laughed; she thought this was ridiculous but also very sweet. ,4,3,None,,,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.767443380000259,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"The cashier rolled her eyes when they weren’t looking, and she scanned the rest of his items. ",4,3,None,,,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.534340679999332,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"The total came to $52, and he paid with his credit card.",4,3,None,,,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.803930275000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"Seeing that it was 4:30 PM on her phone, Carina gasped because she realized she was late for her own barbecue. ",4,4,None,,,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3528400469995177,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,Carina thanked Simon and took her groceries and ran. ,4,4,None,,,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6030917569996745,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,"“I hope her guests aren’t hungry,” the cashier remarked.",4,4,None,,,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3204817900004855,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,Simon was thoroughly charmed and barely heard the comment as he watched her go. ,4,4,None,,,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.58696546200008,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3031813229999898,space,1.9508241650000855,space,1.1863830649999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4536307670005044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Jeff, hoping that today would be a pivotal day for his company, had only been waiting inside the entrance of the airport for a few minutes when he saw William and eagerly waved him over. ",1,1,32.0,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.6705314790006014,space,1.3195117320001373,9,8.604107389999626,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,William checked his watch and was pleased to see that the two of them had two hours to discuss business before their flights left Boston.,1,1,None,,,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.634792457000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,Jeff and William had met the night before in line for the bathroom at a local bar. ,1,1,None,,,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.651378098999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,Jeff had delivered some surprisingly-detailed complaints to William about the wine selection.,1,1,None,,,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.36820994000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,They quickly learned that they were both in the wine industry: Jeff was a sales associate for wine vineyards in the Northeast and William was a wine buyer for corporate events.,1,1,None,,,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.052953001999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Since they both had flights out of Boston at the same time, they had agreed to meet at the airport and talk about doing business together. ",1,1,None,,,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.571120607000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,They waited in line at security.,2,1,None,,,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.135671914999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"“It’s crazy that we met last night,” William said.",2,1,None,,,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.502851193999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"“I am flying out right now to meet my boss, and was worried that I was going to show up empty handed without anything to show for the East Coast.” ",2,1,None,,,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.451604020000559,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"“I know, what are the chances, right?” Jeff replied.",2,1,None,,,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.369788084999527,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"William laughed and said, “I’m glad our complaining can come in handy.”",2,1,None,,,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.619877066999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"William got focused and, shifting gears, said, “I know this is fast, but I'd like to get right down to business since time is a limiting factor.",2,2,None,,,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.103453100000479,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,I'd really like to order a couple of sample shipments from you and present them to our clients: I think they’d really love to have some East Coast variety. ,2,2,None,,,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.386922279999453,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Now, typically we expect to get these kinds of samples at a steep discount, at least half-off the label price.",2,2,None,,,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.336704047000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,This small loss is well worth the profit you’d be making if even a single client makes a contract.,2,2,None,,,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.834284689999549,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,So I propose that you send us 5 barrels of your select wines for $800.”,2,2,None,,,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8365424200001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Before going through the metal detector, there was a pause in the security line to roll out the empty bin cart and roll in a filled one. ",2,2,None,,,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.767494784999144,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,They placed everything in their bins. ,2,2,None,,,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1363153319998673,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Jeff mulled over the offer, nodding noncommittally to William's pitch as they proceeded through the metal detector.",2,2,None,,,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.486696910000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Having recovered from the security check, they began to walk through the concourse toward Jeff’s gate, B8, and William handed some printed spreadsheets to Jeff.",3,2,None,,,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.286395855000592,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Jeff, weaving through the crowd of travelers, squinted at William's rosy projections of the number of bottles he would purchase in the future.",3,2,None,,,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.018945619999613,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"After thinking for a couple minutes and walking past a number of coffee shops that William was eyeing, Jeff said, “I am not sure about this since we’re not coming a corporate vineyard and gambling with sample shipments is the kind of risk we can’t necessarily make. ",3,3,None,,,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.9362884970005325,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"These corporate purchases would have to be huge and practically guaranteed, to offset the loss from selling sample shipments at a price like you suggest.”",3,3,None,,,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.1362482499998805,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"William decided to tell Jeff that they had made the same offer to their competitor, Yankee Vines, who had refused and that they would make a better offer to Jeff and his company.",3,3,None,,,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.053476445000342,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"They walked to the gates very slowly, barely registering the hubbub of the airport.",3,3,None,,,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7532463699999425,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"William and Jeff came to an agreement on a compromise rate on the sample shipment, paying $400 for a $600 shipment of wine sample, and they finalized the deal with a handshake. ",3,4,None,,,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.803612560000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"“Well, what a tremendous pleasure to do business with you and to have all this work out,” William said.",3,4,None,,,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.785871785000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Jeff nodded enthusiastically, and responded, “Likewise- this has been great.  ",3,4,None,,,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4174827299993922,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,I'll let you get to your gate.,3,4,None,,,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.286110658000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Once we’re both back on the ground, we can work out all the official documentation and get this in the books.”",3,4,None,,,,0,5,5,5,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.150695471999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"Jeff jogged to his gate, scanned his boarding pass, and walked onto the plane.",4,4,None,,,,0,5,5,5,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.50321064200034,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,He sat down in seat 4A in the business class section and  typed out a quick email on his phone letting the rest of his team know the good news. ,4,4,None,,,,0,5,5,5,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.436558901999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,"When the flight attendant came by, he ordered a glass of champagne to celebrate.",4,4,None,,,,0,5,5,5,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4199964999997974,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4169374749999406,space,5.903190867000376,space,0.6190494170004968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6173948320001728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5006994119994488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
