count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,space,1.0355200280000645,space,0.3365859289999662,space,0.41729480499998317,,,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,space,0.21979683299991848,,,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations: Senna was going to propose tonight, and Alvira had no idea.",1,1,None,None,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,1,0.8872863930000676,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1,1,None,None,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,1,0.10309384800007138,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,The entrance of the restaurant was dazzling; chandeliers spread their warm light onto the delicate place settings of all the tables filled with guests dressed to the nines. ,1,1,None,None,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,1,0.18505869999989955,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Through the floor-to-ceiling arched windows of the back wall, they saw the sun setting onto the Pacific ocean.",1,1,None,None,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,1,0.12007930999993732,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"This was surely one of the best restaurants on the west coast, situated right on the beach.",1,1,None,None,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,9,0.10203064000006634,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Senna gave his name to the host, who quickly located their reservation with an almost comically wide customer-service smile.",1,1,7.0,None,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,9,0.2021800479999456,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,He led them to a table right by the window.,2,1,None,None,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,1,0.05325017499990281,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"He brought out some very small menus, with a short list of the celebrity chef's carefully selected daily dishes written in a loopy, cursive font unadorned by any mention of prices.",2,1,None,9.0,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,9,0.03584079000006568,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,Senna slipped off to the bathroom to check to make sure the ring was in order.,2,2,None,None,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,9,0.0870374000000993,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"The ring contained a canary diamond that had been in his grandmother’s wedding ring, and it was a brilliant stone that was accentuated by the small white diamonds encircling it.",2,2,None,None,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,1,0.03763935999995738,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"He walked back to the table after handing the small, velvet box to a waiter at the front podium.",2,2,6.0,None,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,9,0.020772961999909967,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,He came back just as their waiter was approaching the table to get their order.,3,2,None,None,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,1,0.052844367000034254,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3,2,None,None,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,9,0.11978512500013494,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"“Excellent choices,” the waiter said with a subsequent brisk spin away from the table.",3,2,None,None,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,1,0.052377839999962816,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"“What a beautiful place, Senna. ",3,2,None,None,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,9,0.11977272499984792,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Really this is too much just to celebrate the first tomatoes I grew in the garden, like, this is absurd,” Alvira said.",3,2,None,None,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,9,0.16656136000005972,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3,2,None,None,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,1,0.03585089199987124,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,We had to celebrate.” ,3,2,None,None,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,1,0.13406001199996354,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"They talked and laughed as the sun sank below the horizon, and the glow from the ocean was replaced by the glow from the chandeliers.",3,2,8.0,None,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,9,0.11891075000016826,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"The waiter eventually returned with their meals, and everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4,2,None,None,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,1,0.06878189000008206,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,Then he paused and looked at Alvira meaningfully. ,4,2,None,None,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,9,0.10360834199991587,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1, “It’s really been the best three years of my life with you.,4,2,None,None,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,1,0.0864581780001572,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"I couldn’t imagine it any other way, and I don’t want to.",4,2,None,None,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,1,0.08710459999997511,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"I really want to spend the rest of my years eating garden tomatoes, whatever it is, with you.” ",4,2,None,None,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,1,0.10303636499997992,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Alvira smiled, “I want the same with you too, Senna.” ",4,2,None,17.0,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,1,0.08574291500008258,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4,3,None,None,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,9,0.12036948299987671,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,Her eyes widened in shock when she realized what she was looking at.,4,3,None,None,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,1,0.1031818999999814,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
