count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,participant,session,date,expName,psychopyVersion,frameRate,
1,"Will you be getting dessert tonight?”, he asked.",4,3,None,None,,0,1,1,1,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11967011700107832,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,"“Oh no, we’re good, thanks,” Thomas said.",4,3,None,None,,0,1,1,1,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4694423149994691,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,"Once the waiter had walked away still oblivious to the situation, Thomas sighed and said, “Sadie, I’m sorry.",4,3,None,None,,0,1,1,1,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4512372390017845,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,"You are so great, and I love hanging out with you.",4,3,None,None,,0,1,1,1,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3201475819987536,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,But I need some time.,4,3,None,None,,0,1,1,1,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35041094700136455,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,I’m so sorry.”,4,3,None,None,,0,1,1,1,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3700720849992649,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,"He grabbed her hand, and she pulled it out of his.",4,3,None,None,,0,1,1,1,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.46928144200137467,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,"“Sadie,” he said.",4,3,None,17.0,,0,1,1,1,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3521209190002992,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1," She stood up, grabbed half of the reuben and shook it at him as she growled, “Don’t follow me, and don’t talk to me anymore!”",4,4,None,None,,0,1,1,1,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5172456079999392,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,"Sadie's heels clacked loudly against the black and white linoleum, and the bell above the door jingled cheerfully as the door closed behind her.",4,4,None,None,,0,1,1,1,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.40217723599926103,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,Thomas sat there for awhile in shock at how quickly everything transpired. ,4,4,None,None,,0,1,1,1,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.40195072700225865,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,"He grabbed his burger and took a bite of it, creating a dry and fishy taste in his mouth.",4,4,None,None,,0,1,1,1,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3867449419994955,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,He dropped it back on his plate and wondered if the restaurant was responsible for the foul taste. ,4,4,13.0,5.0,,0,1,1,1,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3352239339983498,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.48628511300194077,space,0.3202244950007298,space,0.4528954720008187,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.703348779999942,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.28636694500164595,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30306729700168944,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.31927136499871267,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2673391370008176,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.336419075003505,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,She led the way to the section of the store that held the canned foods. ,2,1,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25327483800356276,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Alex looked like he was going to throw up. ,2,1,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2673285950004356,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2692810250009643,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.23616726199907134,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"She chuckled, “Alright, whatever you say.” ",2,1,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2673810250016686,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.219817791999958,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,He turned his back to her and pulled out the ring.,2,2,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.23411076699994737,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,He had been saving up for this for a while. ,2,2,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.23643856300259358,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2194940100016538,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“Alex?”, Chloe said suspiciously. ",2,2,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30119505999755347,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,He closed the box and whipped around. “Yes?”,2,2,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.26934103200255777,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,“Do we need anything else?”,2,2,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6695394900016254,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“Yeah I don’t know, honey.” ",2,2,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.436224206998304,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,They went to the checkout and waited in a long line.,3,2,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2863633449996996,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Alex was staring intensely off into the distance. ,3,2,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30298378500083345,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.302906057000655,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.36968947499917704,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,They got the message and walked over slowly. ,3,2,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.285916040000302,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25300795499788364,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“Awww, Alex, me too.”",3,2,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.38608092999857035,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"Alex got down on one knee, and Chloe gasped. ",3,3,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.41965387200252735,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“I am serious, Chloe. Will you marry me?”",3,3,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30294851700091385,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33636802500041085,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3033041400012735,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Chloe looked around and laughed. ,3,3,,,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35294406699904357,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,,,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4529890150006395,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Everyone in line clapped and cheered. ,3,4,,,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4864837320019433,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,,,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5006497499998659,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"“I love it, oh my gosh, it’s so glittery!",3,4,,,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4174007200017513,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,,,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35300579000249854,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,Her friends came over and hugged them.,3,4,,,,0,2,2,2,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3193974749992776,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,The other people let them move up to the front of the checkout line. ,3,4,,,,0,2,2,2,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.36736972499784315,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,The cashier congratulated them and scanned their cranberry sauce. ,4,4,,,,0,2,2,2,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30296130499846186,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,,,0,2,2,2,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3196676469997328,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,,,,0,2,2,2,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3529948819996207,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6031126669986406,space,0.28625995999755105,space,0.45294020700021065,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,The grocery store was not the place Emmanuella and Liam wanted to be at the moment considering they had been fighting beforehand to the point where Emmanuella was thinking of breaking up with Liam.,1,1,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6865132120001363,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"However, they had to go grocery shopping because they were hosting a dinner party for friends that evening and had no groceries. ",1,1,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3530197270010831,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,The grocery store was dimly lit and had dark wood paneling for all the shelves.,1,1,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2696912200008228,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"The store specialized in organic produce and products catering to desires for high-end products, such as imported cheeses and sauces. ",1,1,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2388801279994368,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Emmanuella felt angry as she headed immediately for the pasta section, and Liam trailed behind her. ",2,1,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2689413970001624,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,Emmanuella selected a few boxes of linguine.,2,1,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5667255200023646,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"“I guess we are having pasta tonight,” Liam said.",2,1,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5029973450000398,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Emmanuella looked back at him and said, “Well if you were going to actually help cook, I would be fine with something else.”",2,1,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.46959806000086246,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Liam sighed, and finally said, “You don’t want me to help.",2,1,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3196498320030514,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"I try to, but it seems like I always get in the way!” ",2,1,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3693857550024404,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Emmanuella angrily threw the pasta into the cart, losing her temper.",2,1,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15301642699705553,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3," “Liam, you don’t even try!",2,1,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4030013300034625,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,You know what?,2,1,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.819802764999622,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,I don’t think I can do this anymore. ,2,2,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35261005999927875,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"I was going to wait until after this unfortunately-timed dinner party tonight to talk about this, but I might as well say it now: I don’t want to be in a relationship with you anymore.",2,2,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6863291349982319,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3," I’m tired of the constant fighting, and I feel like when we try to do anything fun anymore it ends up unpleasant for the stupidest reasons, and I am just past  trying to work things out.”",2,2,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3867040099976293,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Liam refused to look at her as she picked out sauces for the pasta, and then she threw up her hands, saying, “You know what, if this party is still happening we are going to just eat pasta.”",2,2,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5858282250010234,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,They headed to the checkout area where there was only one station open but it was not crowded at all.,3,2,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.40059163499972783,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,Emmanuella sighed and got in line while Liam pretended to be interested in the magazine racks as he thought. ,3,2,,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.36961448500005645,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Finally he turned to her and sighed, “Yes, I was thinking the same thing - I think we could definitely be happier with other people.” ",3,3,,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3697193820007669,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"As if she hadn't heard him, Emmanuella looked at their cart and said, “I'm not sure this will be enough, could you grab another box of pasta?”",3,3,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3525871300007566,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3, Liam scoffed and walked off to quickly get it.,3,3,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3862873750003928,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"As Emmanuella waited in line, she took a moment to compose herself, deciding that there was no reason to continue making a scene in the store. ",3,3,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.38633825999932014,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3," Right when Liam came back with the pasta, the cashier started scanning their groceries.",4,3,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35303901500083157,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"The cost came to $30, and Emmanuella paid with her credit card.",4,3,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8030264369990618,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"She asked Liam politely to take the bags, and he obliged, following her to toward the exit. ",4,3,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3364826750002976,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"“Liam, I think we are making the right decision.",4,4,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3862812900006247,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,This is good.” ,4,4,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33630130699748406,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30251699200016446,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,,,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.31919727999775205,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,,,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3693988550003269,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
3,"Emmanuella laughed, “Whoever leaks it loses their rights to the cat.”",4,4,,,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7862514699991152,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1417,body_behavioural,3.0.4,59.93460954312745,
