count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
1,"Jeff, weaving through the crowds of travelers, squinted at William's rosy projections of the number of bottles he could be able to purchase in the future.",3,2,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13568511300002228,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"Finally Jeff said, “I don’t know, we’re not coming from corporate vineyards, so gambling with sample shipments is the kind of risk we can’t necessarily make. ",3,3,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08488769000007323,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"These corporate purchases would have to be huge and practically guaranteed, to offset the loss from selling sample shipments at this price.”",3,3,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11837326600004872,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"They walked to the gates very slowly, barely registering the hubbub of the airport since they were so caught up in figuring out this deal before their flights left.",3,3,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10178906900000584,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"At the end of their long walk, they got to Jeff’s gate first, which had begun boarding passengers.",3,3,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13491251999994347,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"In these last minutes, William and Jeff agreed on a compromise rate on the sample shipment, paying $400 for a $600 shipment, and they finalized the deal with a handshake. ",3,4,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0680650169999808,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"“Well, what a tremendous pleasure to do business with you and to have all this work out,” William said.",3,4,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0016855920000580227,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"Jeff nodded enthusiastically, and responded, “Likewise, this has been great.  ",3,4,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08788425699992786,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,I'll let you get to your gate.,3,4,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03438150699992093,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
1,"Once we’re both back on the ground, we can get all the shipments in the books.”",3,4,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05440957000007529,,,,,,,,,,,,,,,,,,,under,001,2019_Feb_08_1657,body_behavioural,59.69647304402035,
