count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,frameRate,
2,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2,2,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,0.03490918699935719,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2,2,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,9,0.0017798190001485636,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3,3,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,0.08434377899902756,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3,3,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,9,0.0017453260006732307,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,Then the waitress turned to James.,3,3,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,9,0.11828051799966488,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",3,3,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,0.23390787099924637,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"“Alrighty, comin’ right up!”",3,3,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,9,0.1353298440008075,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3,3,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,0.05257483099921956,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3,3,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,9,0.017695347998596844,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3,3,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,0.08469680799862545,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3,3,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,0.13217290200009302,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2," After awhile,  the waitress brought out their food, and James took this opportunity to scoot closer to her on the log bench. ",4,4,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,9,0.10128948799865611,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"Teresa was happy to share the meal with James, despite their food tasting pretty bad. ",4,4,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,9,0.10601737199976924,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"Judging by how salty the pancakes tasted, they suspected that the chef had confused the salt and sugar.",4,4,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,9,0.14985659500052861,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"When the meal was over, they got up, hugged, and parted ways. ",4,4,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,9,0.15158253899971896,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"James said,“I have to run, got to get to work.",4,4,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,9,0.15167321099943365,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,See you tonight!”,4,4,,0,2,2,2,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1,0.08420449200093572,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,"Teresa smiled and walked towards the door without looking, and almost ran into the door again. ",4,4,,0,2,2,2,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,9,0.02093473599961726,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,They both laughed and smiled once more goodbye. ,4,4,,0,2,2,2,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,9,0.15065111500007333,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,space,0.5685629330000666,space,0.25178649199915526,space,0.4500413149999076,,,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,David saw Anna for the first time when she burst into the airport with her bag skidding behind her half-zipped. ,1,1,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0.9167484589997912,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"He had three hours until his flight, but she clearly had less than one.",1,1,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,9,0.10236279099990497,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"Anna’s yoga class had ran over, and afterwards, she, forgetting the time, had lingered to talk with friends. ",1,1,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,0.019000122001671116,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"Despite Anna's frazzled state, David was instantly intrigued by her.",1,1,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,9,0.050613470000826055,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"He thought she was beautiful, and she reminded him of one of his favorite paintings.",1,1,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,0.05150330399919767,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"Anna, a few strides into the airport, suddenly realized her shoes were untied, so she hunched over to tie them.",1,1,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,9,0.00025750799977686256,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,David observed that someone with a tall cart of luggage was heading straight for where Anna was kneeling. ,1,1,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,0.05082531599873619,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,Both Anna and the person driving the cart were oblivious to the impending collision. ,1,1,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,9,0.13585385199985467,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"David had to intervene, and he ran in front of the cart pushing her out of the way just in the nick of time, and they tumbled on the airport floor. ",1,2,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,9,0.06823846900078934,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"Anna, bewildered, looked up and saw the cart pass by and then looked over at David. ",1,2,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,9,0.11902849500074808,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,He gave a smile back.,1,2,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,0.033203895000042394,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"“You alright?”, he said.",1,2,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,9,0.0851549890012393,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"She whispered, “Uh yeah.",1,2,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,0.0696266930008278,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,I almost got smooshed by that cart.”,1,2,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,9,0.035004085999389645,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,Her head was still spinning as she stared at the handsome stranger who had saved her. ,1,2,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,0.12243650200070988,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,David helped her up and had to keep holding on to her arms to steady her even once they were standing.,1,2,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,9,0.1187270800000988,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"“I’m really late for my flight,” she said. ",1,2,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,9,0.13496829100040486,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"“Don't worry,” said David, "let me help you get to your gate." ",1,2,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,9,0.15104146399971796,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,He waved off her half-hearted protests. ,1,2,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,0.0016767110009823227,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"“Really , I have plenty of time and nothing better to do.”",1,2,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,9,0.11861717300052987,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,They headed to the security line. ,2,2,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,0.0016385300004913006,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"The line was not long, and they spent the time chatting and getting to know each other.",2,2,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,9,0.11772870299864735,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,It turned out that Anna and David went to the same high school but Anna had been 3 years older.,2,2,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,0.0016829889991640812,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,When they got to the front of the line they took off their shoes and pulled off their coats.,2,3,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,9,0.03892835999977251,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,Both of them went through the metal detector without any problems. ,2,3,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,9,0.15068672699999297,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"Anna’s flight was in 20 minutes, and as she was rushing to put her shoes and coat back on, David asked her, “So when are you coming back?”",2,3,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,9,0.10170274500160303,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"“In a week, it’s a short trip,” Anna replied. ",2,3,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,9,0.15163760599898524,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"“Me too,” David said.",2,3,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,9,0.1694731249990582,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"He continued, “When we're back in town, is there any chance you'd want to get dinner?",2,3,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,9,0.13498160100061796,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"I know we just met, but when life throws a luggage cart at you it seems like we should listen. “",2,3,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,0.0020005820006190334,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"She stopped packing, and said with a smile, “Yes I would love that.”",2,3,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,9,0.10125536500163435,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,Then they ran off to Anna’s gate which was at the end of the terminal. ,3,3,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,0.049067068999647745,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"David took put on her backpack, grabbed her hand, and navigated quickly through the crowds of people.",3,3,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,9,0.03499249500055157,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,Anna was amazed at everything that was happening; she had arrived at the airport doubtful that she would make it and was now confident that she would due to this handsome and kind man she just met.,3,3,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1,0.018440835001456435,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"As they approached her gate, Anna fished out a crumbled business card from her pocket and handed it to David, who handed her the backpack, and he promised to call her next week.",3,4,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,9,0.0006427530006476445,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,She gave him one last embarrassed smile and approached the flight attendant who scanned her ticket. ,3,4,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1,0.06832753900016542,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"Finally, she boarded the plane, sliding into her window seat located all the way in the back of the plane.",4,4,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1,0.16832871599945065,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"Barely containing her glee, she ignored the grumbles of complaint as she squeezed past the other passengers in her row and settled back in her seat. ",4,4,,0,3,3,3,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,9,0.16864699100005964,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,"She was thankful that she had not only made it onto the plane in time, but also that she had been clumsy enough to forget to tie her shoes.",4,4,,0,3,3,3,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,9,0.13410114199905365,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,space,0.5690882939998119,space,0.21839329300019017,space,0.4062588720007625,,,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Lana walked into lecture holding hands with her boyfriend, Aaron, who was trying to contain his excitement and anticipation for proposing to Lana in this class. ",1,1,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0.5689870410005824,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Lana was lost in thought, still puzzling over a calculus problem on her problem set due that night.",1,1,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,0.15176983300079883,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"The lecture hall was the fanciest one at Princeton, with chandeliers, high ceilings, wood floors and double-decker chalkboards.",1,1,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,9,0.18435963000047195,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"This is where Aaron and Lana had met two years ago during an economics class, and now they were back together in the same lecture hall for their Chemistry class. ",1,1,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,9,0.1179958840002655,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,The professor caught Aaron's eye as he walked up to the front of the classroom and gave him a wink before the lecture began. ,1,1,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,0.017703081999570713,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,Aaron responded with a huge grin. ,1,1,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,9,0.03386461700029031,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"The professor cleared his throat and said,“Alright, good afternoon, everyone!",2,1,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,0.10669783600133087,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Last week we talked about the structure of the periodic table, and this week the topic is ions.",2,1,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,9,0.3006029970001691,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,These are atoms or molecules in which the number of electrons does not equal the number of protons.,2,1,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,0.00026774599973578006,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Now, let me get my computer set up, one moment, class.”",2,1,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,9,0.0343454859994381,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,Lana pulled out her Calculus problem set and puzzled over it.,2,1,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,9,0.11744362199897296,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"While she was distracted, Aaron unzipped the small pocket in his backpack and pulled out the ring box.",2,2,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,9,0.10050212600071973,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,He opened it up and looked at the ring.,2,2,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,0.11838367200107314,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Instead of one large diamond, there were 5 diamonds embedded in a thick band. ",2,2,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,9,0.041543270999682136,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,He knew Lana would like this because her style was not flashy but more about simple elegance.,2,2,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,9,0.12112738099858689,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,Aaron put the ring back into the bag as the professor began the lecture. ,3,2,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,9,0.15201421899837442,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,“Recall from previous lectures that the number of protons determines the identity of the element. ,3,2,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,0.15103738400102884,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"So for example, all atoms of sodium have 11 protons in the nucleus. ",3,2,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,9,0.0016954870006884448,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"And if you look on the periodic table, the atomic number for sodium, the symbol is Na, is eleven.”",3,2,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,9,0.16812846700122464,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,Lana was taking notes while Aaron was texting all of his friends in the class to get ready for the proposal. ,3,2,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,9,0.2018434530000377,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Right after talking about how two ions bond into one stable molecule by covalent bonds, the professor stopped the lecture and asked Lana to come to the front of the class to do a demonstration. ",3,2,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,0.0002930820010078605,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"She walked to the front of the class confused, and the professor asked her to stand in the middle of the stage.",3,2,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,9,0.03536407799947483,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Then Aaron walked up and, taking Lana’s hand, got down on one knee. ",3,3,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,0.12277003099916328,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"“It's time for us to make a bond of our own, Lana.",3,3,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,9,0.0016938219996518455,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,Will you marry me?” ,3,3,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,0.2021642140007316,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,Lana gasped and put her other hand to her mouth and started looking around the room as if trying to convince herself that this was really happening.,3,3,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,0.2020077070010302,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,For a few moments everyone was in suspense waiting for the Lana’s shock to wear off and for her to answer. ,3,3,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,9,0.20133433399860223,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Finally, she said, “Yes!”",3,4,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,0.18581837400051882,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Aaron put the ring on her finger, and they hugged while the whole class clapped. ",3,4,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,9,0.024728367001443985,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"Their friends came up and hugged both of them, and the professor gave Aaron a celebratory handshake.",3,4,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,9,0.11721773499994015,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"They made their way back to their seats, Lana and Aaron hand-in-hand and beaming. ",3,4,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,9,0.13292683200052124,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"The professor then dismissed the class, saying, “That was enough excitement for today!",4,4,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,0.02436199499970826,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,Don’t forget there’s an exam next week on the first two chapters of the textbook.”,4,4,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,9,0.05170872700000473,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,"As everyone was packing up their notebooks and leaving, Lana was already on her phone calling her family members to tell them the exciting news.",4,4,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1,0.06712394600072003,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,space,0.4847633270001097,space,0.20258001999900443,space,0.35162696500083257,,,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0.7182832310008962,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,9,0.06887658499908866,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,0.05190643199966871,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,9,0.02483811399906699,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,0.05185245199936617,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,9,0.06911873899844068,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,She led the way to the section of the store that held the canned foods. ,2,1,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,0.0840497859990137,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,Alex looked like he was going to throw up. ,2,1,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,0.2010120310005732,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,9,0.001711723998596426,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,9,0.13619877400014957,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"She chuckled, “Alright, whatever you say.” ",2,1,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,9,0.13474832700012485,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,9,0.15155902500009688,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
5,He turned his back to her and pulled out the ring.,2,2,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,0.017905807000715868,,,umbrella,001,2019_Feb_11_1046,body_behavioural,59.97721225796691,
