count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,storyEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,key_resp_5.keys,key_resp_5.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
5,"“Hi, sorry, you look really familiar," it read.",2,2,,,,,0,5,5,5,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,1.1855220970001028,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"Do I know you from somewhere?”,2,2,,,,,0,5,5,5,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,1.0021428879999803,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"She looked at the note with surprise, and then turned to notice Leon for the first time. ",2,2,,,,,0,5,5,5,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,2.0045363890001227,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"She instantly liked him when she saw him; he had very soft eyes and sharp features, a combination that made him seem  trustworthy and genuine.",2,2,,,,,0,5,5,5,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,7.318007482999974,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,He smiled at her and and she flashed him a smile back.,2,2,,,,,0,5,5,5,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,1.4018478689999938,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,Then she turned the note over to the back and started to write a reply.,2,2,,,,,0,5,5,5,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.7851970419999361,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"Meanwhile the professor continued, “One may well question why the ancient Egyptians spent so much time and effort on their funerary practices.",3,2,,,,,0,5,5,5,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,5.2034922600000755,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"Not only was the mummification process itself a complicated affair, but there were also elaborate rituals before, during, and after death.",3,2,,,,,0,5,5,5,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,2.7688315390000753,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"The practice required teams of experts with years of training, and took a total of 70 days to complete.” ",3,2,,,,,0,5,5,5,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,1.9355511569999635,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"Ariana passed the note back to Leon, on which she had replied, “No, but maybe my twin and I were separated at birth.”",3,2,,,,,0,5,5,5,0,22,22,22,,,,,,,,,,,,,,,,,,,,,1,5.351250069000116,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,They passed notes back and forth the whole class like they were back in high school.,3,2,,,,,0,5,5,5,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,3.7362351269998726,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"Near the end of the lecture, Leon wrote, “Would you like to go to dinner tonight?” ",3,3,,,,,0,5,5,5,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,2.9515596720000303,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"Ariana read the note, and looked at him and nodded her head",3,3,,,,,0,5,5,5,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,1.71993559800012,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"She wrote back on the slip of paper, “Pick me up at 6 in front of Patton Hall.”",3,3,,,,,0,5,5,5,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,3.4421884620001038,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5, Then the professor ended the lecture and announced to the class that they would have their first quiz next class on Friday on mummification. ,4,3,,,,,0,5,5,5,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,7.955455743999892,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"Everyone packed up and started heading out leave, as well as Sophie and Leon.",4,3,,,,,0,5,5,5,0,28,28,28,,,,,,,,,,,,,,,,,,,,,1,1.6503286039999239,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"They approached each other smiling, and Leon said, “Well it was great to meet you, again, or maybe not again, but regardless it was great to meet you.” ",4,3,,,,,0,5,5,5,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,2.1860958319998645,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"She replied, “Yes, I have to run to my next class, but I’ll see you later tonight.” ",4,4,,,,,0,5,5,5,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,0.60804817799999,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,"She waved as they parted ways outside of the door of the classroom, and Leon was still trying to figure out where he had seen her before as he watched her go. ",4,4,,,,,0,5,5,5,0,31,31,31,,,,,,,,,,,,,,,,,,,,,9,3.203327647999913,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.7512940589999744,1,25.309832503000052,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,""Thank you again for inviting me here to discuss my business proposal," said Ms. Bianchi.",1,1,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,4.851748475000022,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"It’s a pleasure to be out of the office." ,1,1,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,3.2354327650000414,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"As a salesperson for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,,,,,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,7.701930320999963,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a corporate buyer for a large chain grocery store. ",1,1,,,,,0,6,6,6,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,4.219407874999888,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"For example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,,,,,0,6,6,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,1,6.42028719100017,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"They chatted a little in the front of the grocery store, which was surrounded by pumpkins and halloween decorations set up in special displays for the holiday season.",1,1,,,,,0,6,6,6,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,5.803789549000157,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6," Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison picked up a block of parmesan.",2,1,,,,,0,6,6,6,0,7,7,7,,,,,,,,,,,,,,,,,,,,,9,11.321468305999815,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,“We have quite a selection here.,2,1,,,,,0,6,6,6,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,1.085264830000142,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,,,,,0,6,6,6,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,2.0860565909999877,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6," Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,,,,,0,6,6,6,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,5.404507052000099,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,,,,,0,6,6,6,0,11,11,11,,,,,,,,,,,,,,,,,,,,,1,4.452315150999993,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,You don’t have cheeses made in America that are like ours.,2,2,,,,,0,6,6,6,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,2.866570865000085,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,,,,,0,6,6,6,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,8.521607983999957,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"I propose that you give it a shot, buy shipments for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,,,,,0,6,6,6,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,4.8858654019998085,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,,,,,0,6,6,6,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,1.3008223630001794,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6," Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",3,2,,,,,0,6,6,6,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,10.653373080999927,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6," Ms. Morrison, nodding in agreement, said, “That sounds like a great idea.",3,2,,,,,0,6,6,6,0,17,17,17,,,,,,,,,,,,,,,,,,,,,1,1.8853043829999478,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"Let’s head to check out, and those crackers are on me.” ",3,2,,,,,0,6,6,6,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,5.819779443000016,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,They walked over to the checkout area.,3,2,,,,,0,6,6,6,0,19,19,19,,,,,,,,,,,,,,,,,,,,,1,12.204475364000018,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,,,,,0,6,6,6,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,1.567891142999997,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,,,,0,6,6,6,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,4.601941484000008,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,,,,0,6,6,6,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,4.851716952000061,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,We've been trying to find a way to add a little European cachet to our stores.,3,3,,,,,0,6,6,6,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,2.4676483180001014,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6, There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,,,,0,6,6,6,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,3.569266010000092,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,Is that the case?",3,3,,,,,0,6,6,6,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,0.8994103649999943,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6," It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,,,,0,6,6,6,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,2.8016008849999707,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,,,,0,6,6,6,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,6.286432235999882,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6, They shortly came to an agreement and would have enough cheese shipments to different stores to qualify for a subsidized import tax. ,4,4,,,,,0,6,6,6,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,4.2361689399999705,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,,,,0,6,6,6,0,29,29,29,,,,,,,,,,,,,,,,,,,,,1,6.402723833999971,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,The grocery store was not the place Emmanuella and Liam wanted to be as they had been fighting beforehand to the point where Emmanuella was thinking of breaking up with Liam.,1,1,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,space,2.018359045999887,1,10.504325983999934,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"But they had to be there, seeing as they were hosting a dinner party for friends that evening and had no groceries. ",1,1,,,,,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,7.520211589999917,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,The grocery store was dimly lit and had dark wood paneling for the shelves.,1,1,,,,,0,7,7,7,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,2.1092399819999628,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"The store specialized in organic produce and products catering to desires for high-end products, such as imported cheeses and sauces. ",1,1,,,,,0,7,7,7,0,3,3,3,,,,,,,,,,,,,,,,,,,,,1,4.803127183000015,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Emmanuella felt angry as she headed immediately for the pasta section, and Liam trailed behind her. ",2,1,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,7.20649625100009,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,Emmanuella selected a few pasta boxes of linguine.,2,1,,,,,0,7,7,7,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,1.2345452980000573,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"“I guess we are having pasta tonight,” Liam said.",2,1,,,,,0,7,7,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,1.3866019139998116,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Emmanuella looked back at him and said, “Well if you were going to actually help cook, I would be fine with something else.”",2,1,,,,,0,7,7,7,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1,3.886244753000028,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Liam sighed, “You don’t want me to help.",2,1,,,,,0,7,7,7,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,3.4513081350000903,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," I try to, but it seems like I always get in the way!” ",2,1,,,,,0,7,7,7,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,0.9501528989999315,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Emmanuella angrily threw the pasta into the cart, losing her temper.",2,1,,,,,0,7,7,7,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,1.8529135950000182,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," “Liam, I don’t think I can do this anymore. ",2,2,,,,,0,7,7,7,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,1.2843791970001348,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," I was going to wait until after this dinner party tonight to talk about this, but I don’t want to be in a relationship with you anymore.",2,2,,,,,0,7,7,7,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,2.9533001949998834,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," I’m tired of the constant fighting, and I feel like when we try to do anything fun it ends up unpleasant for stupidest reasons, and I am just past  trying to work things out.”",2,2,,,,,0,7,7,7,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,2.4845012829998723,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Liam refused to look at her as she picked out sauces for the pasta, and then she threw up her hands, saying, “You know what, if this party is still happening we are going to just eat pasta.”",2,2,,,,,0,7,7,7,0,14,14,14,,,,,,,,,,,,,,,,,,,,,1,12.805632985000102,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,They headed to the checkout area where there were only two stations open but they were not crowded at all.,3,2,,,,,0,7,7,7,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,3.451900139999907,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," Emmanuella sighed and got in line, while Liam pretended to be interested in the magazine racks in order to avoid her gaze. ",3,2,,,,,0,7,7,7,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,4.684054395999965,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," Finally he turned to her and sighed, “Yes, I was thinking the same thing - I think we could definitely be happier with other people.” ",3,3,,,,,0,7,7,7,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,8.937657939000019,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"As if she hadn't heard him, Emmanuella looked at their cart and said, “I'm not sure this will be enough, could you grab another box of pasta?”",3,3,,,,,0,7,7,7,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.4515312070000164,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," Liam scoffed, and walked off to quickly get it.",3,3,,,,,0,7,7,7,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,1.1010265910001635,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"As Emmanuella waited in line, she took a moment to compose herself, deciding that there was no reason to continue making a scene in the store. ",3,3,,,,,0,7,7,7,0,20,20,20,,,,,,,,,,,,,,,,,,,,,1,4.252925299000026,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7," Right when Liam came back with the pasta, the cashier started scanning their groceries.",4,3,,,,,0,7,7,7,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,1.707519738999963,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"The cost came to $30, and Emmanuella paid with her credit card.",4,3,,,,,0,7,7,7,0,22,22,22,,,,,,,,,,,,,,,,,,,,,1,2.7694104789998164,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"She asked Liam politely to take the bags, and he obliged, following her to toward the exit. ",4,3,,,,,0,7,7,7,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,1.6681362520000675,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"“Liam, I think we are making the right decision.",4,4,,,,,0,7,7,7,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,1.4840721409998423,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,This is good.” ,4,4,,,,,0,7,7,7,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,0.4679924580000261,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,,,,,0,7,7,7,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,1.8864973919999102,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,,,,,0,7,7,7,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,3.0521126480000476,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,,,,,0,7,7,7,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,1.2692737229999693,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Emmanuella laughed, “If one of it leaks it, they lose their rights to the cat.”",4,4,,,,,0,7,7,7,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,11.677899135000189,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,"Liam rolled his eyes, but managed a weak chuckle.
",4,4,,,,,0,7,7,7,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,3.119567970999924,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"David saw Anna for the first time when she burst into the airport, her bag skidding behind her half-zipped. ",1,,,,1,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.8186310319999848,1,4.002698264999935,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"He had 3 hours until his flight, but she  has less than 1 and was visibly stressed.",1,,,,1,,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,4.842643789000022,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"Her yoga class had ran over, and afterwards she had spent extra time talking with friends without keeping track of time. ",1,,,,1,,0,8,8,8,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,7.788581464999879,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8," Despite Anna's frazzled state, David was instantly intrigued by her; he thought she was beautiful, reminded him of one of his favorite paintings",1,,,,1,,0,8,8,8,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,2.6202628979999645,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"Anna, a few steps into the airport, suddenly realized her shoes were untied, so she hunched over to tie them.",1,,,,1,,0,8,8,8,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,3.9513106709998738,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"Behind her, David saw someone with a tall cart of luggage heading straight for where Anna was kneeling. ",1,,,,1,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,2.369772980000107,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,Both Anna and the person driving the cart were oblivious to the collision that was about to happen. ,1,,,,1,,0,8,8,8,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,1.450610222000023,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"David ran over and pushed her out of the way just in the nick of time, and they tumbled a bit on the airport floor. ",1,,,,2,,0,8,8,8,0,7,7,7,,,,,,,,,,,,,,,,,,,,,9,1.9687664799998856,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"Anna looked up and saw the cart pass by, and then looked over at David, bewildered. ",1,,,,2,,0,8,8,8,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,1.7510864250000395,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"He gave a smile back, “You alright?” he said.",1,,,,2,,0,8,8,8,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,1.0004075179999745,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"“Uh yeah. Wow, thank you, I almost got smooshed by that cart,” she stammered, her head still spinning as she stared at the handsome stranger who had saved her. ",1,,,,2,,0,8,8,8,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,1.6848491149999063,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"David helped her up, but had to keep holding on to her arms to steady her even once they were standing.Anna blushed.",1,,,,2,,0,8,8,8,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,3.118699824000032,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8," “I’m really late for my flight,” she said. ",1,,,,2,,0,8,8,8,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,1.8020117500000197,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
