count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,participant,session,date,expName,psychopyVersion,frameRate,
6,Her friends came over and hugged them.,3,4,,,,0,6,6,6,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1,1.0529256849995363,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,The other people let them move up to the front of the checkout line. ,3,4,,,,0,6,6,6,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1,3.586572934999822,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,The cashier congratulated them and scanned their cranberry sauce. ,4,4,,,,0,6,6,6,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1,3.469975328000146,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,,,0,6,6,6,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,1,5.551020542000515,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,,,,0,6,6,6,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,1,4.769837497000481,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
6,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,space,0.8863776150001286,space,0.6864588299995376,space,1.6197007400005532,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,8.220390855000005,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,,,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,3.636257547000241,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,Everyone waiting around the cash register turned to see if she was okay.,1,1,,,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1,2.1531252419999873,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,Teresa rubbed her head.,1,1,,,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,1.0863143549995584,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,,,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,4.270071534999261,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,James found this quite charming and stole a couple glances at her until she noticed and wrinkled her eyebrows at him in suspicion. ,1,1,,,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,1,2.0192896620001193,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"The restaurant they were in was a cabin-themed diner with wooden booths and bar, walls covered in plaid blankets, and antler decorations. ",1,1,,,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,9,2.7359995000006165,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,The waiter saw that James and Teresa were both alone and motioned to both of them. ,1,1,,,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,2.5007179849999375,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,“Right this way.,2,1,,,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,0.6030480050003462,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,You two don't mind sitting at the counter?” ,2,1,,,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,1,2.069856125000115,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,They sat a seat apart from each other on the split tree trunk that served as a bench.,2,1,,,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,1.9698950120000518,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2,1,,,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,2.43642886500038,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2,1,,,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,3.153577912000401,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"James eventually turned to her and asked, “Your forehead alright?”",2,2,,,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,9,9.636885722000443,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,She put down her book and gave him a smirk.,2,2,,,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.2863986619995558,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2,2,,,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1,3.0865628070005187,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"“What?”, he asked confusedly.",2,2,,,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,1.519680784999764,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7, “A scorpion.”,2,2,,,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,0.6526249770004142,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,James began to worry that Teresa had possibly suffered a concussion in the door crash.,2,2,,,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,2.603142949999892,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"“Uh no, why?” ",2,2,,,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,1,2.7198816599993734,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2,2,,,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,7.57016633999956,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2,2,,,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,4.01945998500014,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3,3,,,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,9,4.903656976999628,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3,3,,,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1,1.4030271900001026,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,Then the waitress turned to James.,3,3,,,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,0.81972166200012,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",3,3,,,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,0.7696383949996743,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"“Alrighty, comin’ right up!”",3,3,,,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,0.7864196880000236,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3,3,,,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,9,7.003118130000075,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3,3,,,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1,1.2532587200003036,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3,3,,,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1,1.5008461650004392,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3,3,,,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1,3.9866164049999497,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7," After awhile,  the waitress brought out their food, and James took this opportunity to scoot closer to her on the log bench. ",4,4,,,,0,7,7,7,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1,5.303008885000054,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"Teresa was happy to share the meal with James, despite their food tasting pretty bad. ",4,4,,,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1,1.7030786300001637,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"Judging by how salty the pancakes tasted, they suspected that the chef had confused the salt and sugar.",4,4,,,,0,7,7,7,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1,6.4700651399998605,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"When the meal was over, they got up, hugged, and parted ways. ",4,4,,,,0,7,7,7,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1,1.619742546999987,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"James said,“I have to run, got to get to work.",4,4,,,,0,7,7,7,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1,1.1364685170001394,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,See you tonight!”,4,4,,,,0,7,7,7,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1,1.2696884999995746,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,"Teresa smiled and walked towards the door without looking, and almost ran into the door again. ",4,4,,,,0,7,7,7,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1,4.836299632000191,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,They both laughed and smiled once more goodbye. ,4,4,,,,0,7,7,7,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1,1.002931945000455,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
7,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,space,2.4038179339995622,space,4.536279680000007,space,1.2363452620002136,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,space,0.40305371200065565,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,,,,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,10.203416179999294,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"“Thank you again for inviting me here to discuss my business proposal,” said Ms. Bianchi, “And it’s a pleasure to be out of the office.” ",1,1,,,,0,8,8,8,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,3.7696777080000174,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"As a salesperson for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,,,,0,8,8,8,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,9,6.73693952999929,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a corporate buyer for a large chain grocery store. ",1,1,,,,0,8,8,8,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,1.5363539469999523,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"She was known for doing things unconventionally: for example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,,,,0,8,8,8,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,6.170094197000253,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"They chatted a little in the front of the grocery store, which was surrounded by pumpkins and halloween decorations set up in special displays for the holiday season.",1,1,,,,0,8,8,8,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,9,6.186805952000213,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison picked up a block of parmesan.",2,1,,,,0,8,8,8,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,1,1.2197511119993578,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,“We have quite a selection here.,2,1,,,,0,8,8,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,1.819750347000081,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,,,,0,8,8,8,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,1.4030810699996437,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,,,,0,8,8,8,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,1,2.9030887900007656,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,,,,0,8,8,8,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,9,2.3031657820001783,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"You don’t have cheeses made in America that are like ours, it is true.",2,2,,,,0,8,8,8,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,6.2037932220000584,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,,,,0,8,8,8,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,2.1864445769997474,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,,,,0,8,8,8,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,8.370168925000144,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,,,,0,8,8,8,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,3.186579289999827,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,,,,0,8,8,8,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,9,8.236847805000252,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,,,,0,8,8,8,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1,0.5026835720000236,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Let’s head to check out, and those crackers are on me.” ",2,2,,,,0,8,8,8,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1,1.7530877969993526,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,They walked over to the checkout area.,3,2,,,,0,8,8,8,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1,1.2363693320003222,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,,,,0,8,8,8,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,1,3.2342605470003036,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,,,0,8,8,8,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1,7.270077666999896,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,,,0,8,8,8,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1,4.6032449699996505,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,We've been trying to find a way to add a little European cachet to our stores.,3,3,,,,0,8,8,8,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1,2.2361505580001904,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,,,0,8,8,8,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,9,5.786647251999966,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,Is that the case?",3,3,,,,0,8,8,8,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,0.7364140999998199,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,,,0,8,8,8,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1,1.9698067600002105,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,,,0,8,8,8,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1,4.067608442000164,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,,,,0,8,8,8,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1,6.686879541999588,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,,,0,8,8,8,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,9,8.31977097500021,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
8,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,space,2.6034698849998676,space,9.987050394999642,space,0.802887716999976,,,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1,1,,,,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1,18.387712259999716,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"They were a little pressed for time, with only a little over an hour until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1,1,,,,0,9,9,9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1,13.587264122000306,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"When Isabel stopped to rummage through her purse looking for her phone, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he bought her.",1,2,,,,0,9,9,9,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,9,5.787407155000437,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,,,,0,9,9,9,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,1,1.90336812500027,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"He tilted the ring backward and forward, despite having already studied it daily since he had purchased it a few weeks ago. ",1,2,,,,0,9,9,9,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,1,4.670522225000241,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"It was a simple design, with a clear, white diamond on a thin silver band.",1,2,,,,0,9,9,9,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,1,1.152904089999538,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"“Sven, let’s go! ” Isabel said. ",1,2,,,,0,9,9,9,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,9,1.419689622000078,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,Sven discretely closed the box and put it in his pocket.,1,2,,,,0,9,9,9,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,1.3860746270001982,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9," They entered the security line, weaving through the roped walkways to the front. ",2,2,,,,0,9,9,9,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,1,2.769934160000048,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"When they were up, Isabel realized her laptop was buried somewhere in her duffle bag. ",2,2,,,,0,9,9,9,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,9,3.203238441999929,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,Sven had to hold the growing mound of objects she pulled from her bag until she unearthed the laptop.,2,2,,,,0,9,9,9,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,1.7531515000000581,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,She set it into a bin and then had to unstrap her leather boots and put everything else into the bins.,2,2,,,,0,9,9,9,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,1,2.369974000000184,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"Finally, she relieved Sven of his holding duties, and he hurriedly deposited his own backpack on the belt as the people behind them glared without shame. ",2,2,,,,0,9,9,9,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,1,4.086516743000175,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and the metal bars whirled around him.",2,2,,,,0,9,9,9,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,1,14.720537877000424,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"“Sir, please step to the side.",2,2,,,,0,9,9,9,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1,1.2674408799994126,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
9,"You need to empty your pockets,” the security guard said.",2,2,,,,0,9,9,9,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1,1.8034191050001027,,,,,,,,,,022819_p1,001,2019_Feb_28_1020,body_behavioural,3.0.4,60.05952619757646,
