count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,9,0.03662415000144392,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,1,0.33656846300073084,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,9,0.0694848950006417,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,1,0.3525885150011163,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,She led the way to the section of the store that held the canned foods. ,2,1,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,9,0.035776491997239646,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Alex looked like he was going to throw up. ,2,1,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,1,0.3864019470020139,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,9,0.05103130399947986,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,1,0.3510680500003218,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"She chuckled, “Alright, whatever you say.” ",2,1,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,9,0.020153133002168033,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,1,0.2533132970020233,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,He turned his back to her and pulled out the ring.,2,2,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,9,0.053254725000442704,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,He had been saving up for this for a while. ,2,2,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,1,0.1343873670011817,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,9,0.08630879699921934,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“Alex?”, Chloe said suspiciously. ",2,2,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,1,0.13401731200065115,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,He closed the box and whipped around. “Yes?”,2,2,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,9,0.11961847000202397,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,“Do we need anything else?”,2,2,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,1,0.33660236799914856,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“Yeah I don’t know, honey.” ",2,2,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,9,0.05424663299709209,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,They went to the checkout and waited in a long line.,3,2,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,1,0.31693117000031634,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Alex was staring intensely off into the distance. ,3,2,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,9,0.08693838700128254,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
