count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"Carina and Simon, both distracted in thought, nearly ran into each other as they walked into the grocery store. ",1,1,43.0,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4870260120078456,space,2.069988299976103,9,22.338605742988875,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,She nearly dropped the keys she was holding. ,1,1,None,,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4201642260013614,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,"The store they had entered looked like a warehouse, with high, black ceilings, industrial lights, and large packages of food. ",1,1,None,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.370087391987909,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,"In the meat section, Carina and Simon were looking over the same cuts of meat, because they were both preparing for barbecues.",2,1,None,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.469130827987101,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,"Simon had wanted to talk to Carina, and Carina had wanted to say something to Simon, but they felt embarrassed striking up a conversation with a stranger.",2,1,None,,,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.534067792992573,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,"Carina mustered the courage, turned to Simon and, pointing at a Cornish hen, asked, “Isn’t this meat cute?”",2,2,None,,,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.070138909009984,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,"He laughed, and said, “It is very cute.",2,2,None,,,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0537288460182026,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,"Probably the younger brother of this guy,” and he picked up a regular-sized chicken.",2,2,None,,,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.654422480001813,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,"“Unlucky family,” she responded as she shook her head. ",2,2,None,,,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4008785920159426,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
1,They chatted as they picked out a few last-minute groceries.,2,2,None,,,,,,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2542020860128105,,,,,,,,,,,,,,,,,,,,,,,,,,,,062519_p3,001,2019_Jun_25_1521,body_behavioural,3.0.4,59.90581105330847,
