count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
4,"She asked Liam politely to take the bags, and he obliged, following her to toward the exit. ",4,3,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18457693100026518,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"“Liam, I think we are making the right decision.",4,4,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13508211800035497,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,This is good.” ,4,4,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1997951049997937,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"“I agree,” he said, visibly relieved at the thought that they had gotten through the last fight they would ever need to have.",4,4,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08474710399968899,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"“I think we can still host this dinner tonight, as long as you're still on board,” Emmanuella said.",4,4,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06896655200034729,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Liam nodded, “Yes, let’s just not tell anyone yet.” ",4,4,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.01872724299937545,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Emmanuella laughed, “Whoever leaks it loses their rights to the cat.”",4,4,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13551246600036393,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,"Liam rolled his eyes and managed a weak chuckle, knowing the cat would be a whole other issue to sort out later.
",4,4,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15158314300060738,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.43464625500018883,space,0.2184649940008967,space,0.43508823699994537,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.48531005500080937,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08498703700024635,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pies.",1,1,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0016748399993957719,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15605699200023082,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.02119624599981762,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08432318299855979,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,She led the way to the section of the store that held the canned foods. ,2,1,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017171889994642697,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Alex looked like he was going to throw up. ,2,1,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06711659699976735,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03434105399901455,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10199805200136325,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"She chuckled, “Alright, whatever you say.” ",2,1,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0016771809987403685,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10063940700092644,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,He turned his back to her and pulled out the ring.,2,2,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.00028335499882814474,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,He had been saving up for this for a while. ,2,2,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10189392800020869,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15321774800031562,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“Alex?”, Chloe said suspiciously. ",2,2,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16945309800030373,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,He closed the box and whipped around. “Yes?”,2,2,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16905324000072142,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,“Do we need anything else?”,2,2,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.168946550000328,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“Yeah I don’t know, honey.” ",2,2,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15185914899848285,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,They went to the checkout and waited in a long line.,3,2,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15128950699909183,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Alex was staring intensely off into the distance. ,3,2,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018810960000337218,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08464029700007814,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.025730057999680866,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,They got the message and walked over slowly. ,3,2,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08356894899952749,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017347630000585923,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“Awww, Alex, me too.”",3,2,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08528147299875855,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"Alex got down on one knee, and Chloe gasped. ",3,3,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06695074500021292,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“I am serious, Chloe. Will you marry me?”",3,3,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03555939000034414,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.051431356001558015,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,0,5,5,5,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.024875032999261748,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Chloe looked around and laughed. ,3,3,,0,5,5,5,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15129542300019239,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,,0,5,5,5,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15143577699927846,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Everyone in line clapped and cheered. ,3,4,,0,5,5,5,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16921274400010589,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,,0,5,5,5,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.14121276600053534,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"“I love it, oh my gosh, it’s so glittery!",3,4,,0,5,5,5,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0017007019996526651,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,,0,5,5,5,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10183700500056148,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,Her friends came over and hugged them.,3,4,,0,5,5,5,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.034157358000811655,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,The other people let them move up to the front of the checkout line. ,3,4,,0,5,5,5,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08262845600074797,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,The cashier congratulated them and scanned their cranberry sauce. ,4,4,,0,5,5,5,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05014966999988246,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,0,5,5,5,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03456362999895646,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,,0,5,5,5,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.07191242500084627,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.43516802200065285,space,0.25139480699908745,space,0.3339553449986852,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"It didn’t help the situation that Calvin and Jessie were running late to the airport, since Jessie had already been fuming at Calvin and preparing to end things with him.",1,1,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.26810766400012653,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Upon arriving, they had only 45 minutes until their international flight would depart from Jamaica for the US.",1,1,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06790285100032634,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,It had been a tough vacation for them.,1,1,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06877975899988087,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Jessie had really had it with Calvin’s constant ramblings about the same excruciatingly boring golfing and work stories, which he insisted on repeating to her regardless of how little interest she showed.",1,1,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08506302800014964,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Calvin knew that Jessie was upset, but wasn't sure what to do besides attempting to carry on as normal and tell stories that took up the silence. ",1,1,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1341144580001128,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"The security line was luckily very short, and once the online boarding passes were scanned they were ushered quickly through the metal detector, not having to take off their shoes or remove the liquids from their bags.",2,1,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.051937054999143584,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"“The infrastructure of this airport is really quite poor," said Calvin as they waited for their bags to emerge from the x-ray machine.",2,1,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18565797799965367,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,“I really could've hidden something in my shoes quite easily.” ,2,1,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08500780900067184,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Jessie, exasperated at his need to broadcast his every inner thought, scowled at the conveyor belt.",2,1,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.021566448998783017,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"“What?”, he asked.",2,1,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06761832099982712,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,She balled up her fists and turned to face him.,2,1,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06810882299942023,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"“Calvin, I really don’t think I can do this anymore.",2,2,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.018566450000434997,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,I think it’s best that once we get to the States we part ways for good.” ,2,2,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11868898499960778,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,Calvin said nothing as he grabbed his bag and quickly walked away.,2,2,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16833406899968395,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.",3,2,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0017228090000571683,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,“So now you have nothing to say?,3,2,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13557763200151385,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Every time we talk, you are just looking for a way to steer the conversation back into your stories.”",3,2,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16749325599994336,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Calvin didn't slow his pace, gritting his teeth and staring straight ahead. ",3,2,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1710853459990176,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. ,3,2,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11823347599965928,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ,3,2,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.016939193999860436,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"“Well?” Jessie said, and Calvin finally turned to her.",3,2,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06870002300092892,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"“Well, Jessie, this makes perfect sense. ",3,3,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06856920199970773,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.",3,3,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0019740640000236453,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1526541740004177,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"He was clearly hurt, but thought it was pointless to argue. ",3,3,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15187632699962705,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"They finally made it to the gate, just as they heard the final call for passengers boarding their flight.",3,3,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0016048280012910254,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.",4,3,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.033630815998549224,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05161979699914809,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. ",4,3,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03561231000094267,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,"Before Jessie sat down, she took a deep breath and then awkwardly shook Calvin’s hand, mumbling, “Well, have a nice flight.” ",4,4,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06703777300026559,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.,4,4,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1749695039998187,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,Both were upset but glad that they would have this flight to mull things over and recenter. ,4,4,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16821512699971208,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
7,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.45156830600171816,space,0.18485308299932512,space,0.33620766700005333,,,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
7,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.43421906900039176,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
7,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08452047700120602,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
7,Everyone waiting around the cash register turned to see if she was okay.,1,1,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01735436099988874,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
7,Teresa rubbed her head.,1,1,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10142809999888414,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
7,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.035108533998936764,,,,,,,,,,,,,,,,,,,umbrella,001,2019_Feb_11_1048,body_behavioural,60.12566853944312,
