count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
3,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,,,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0527316919979057,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,I propose a toast to the merging of our companies.”,4,4,,,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8697133519963245,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,,,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,1,2.469845081999665,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,"He said, “Cheers to a lifelong partnership and to the growth of your company.” ",4,4,,,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5700132950005354,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
3,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.5362030250034877,space,0.8031915550018311,space,0.6840694299971801,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,Charlie saw Alma as they walked into class and he motioned for her to come sit in the back next to him: they had business to discuss.,1,1,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,14.803820830005861,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,Charlie and Alma were both economics students with entrepreneurial bents.,1,1,,,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4031869629980065,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,They were also both very busy and in the same class.,1,1,,,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0198104720038828,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"After talking at a party, Charlie had discovered that Alma was looking for financing for her web development company.",1,1,,,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,7.221138014996541,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,It was serendipitous because he had been talking with other members of his venture capital group about making an investment. ,1,1,,,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4862381650018506,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"His financial group had come to a decision that morning about Alma’s idea, and he didn't want to wait until after class to discuss the proposal with her. ",1,1,,,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,4.503898859999026,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"The class was in a large auditorium with small, foldable desks on the side of each cushioned chair. ",1,1,,,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,9,2.8361880149968783,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"There were large windows on both sides of the hall, and they could see the first flurries of a winter storm starting outside. ",1,1,,,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,4.4032889349982725,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"“Here we are at Lecture Seven already in History of the Eternal City,” said the professor. ",2,1,,,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,9,7.7368594169965945,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,“We're going to talk today about the age of the first Roman emperor: Augustus.” ,2,1,,,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6697016100006294,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"She went into some recap of the last lecture, and Charlie took this as an opportunity to start talking to Alma.",2,1,,,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8198472919975757,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"“Okay so I’ve been thinking about your startup idea, and I have talked about it with my fellow investors.",2,2,,,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1029360400061705,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,We’d like to invest half of what you originally suggested.,2,2,,,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,1,4.053332600000431,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"Rather than $30,000, we start with $15,000.",2,2,,,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2840859119969537,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,We would see how the company does and then invest the other half later.” ,2,2,,,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5363145299997996,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"Alma, tapping her pen on her notebook, narrowed her eyes and pursed her lips.",2,2,,,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3031498700001976,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,She turned back to the lecture as she considered this.,2,2,,,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,2.369943069999863,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"The professor was going on: “The senate had conferred upon him the title of Augustus the sacred and revered one, the restorer of traditional values, the city’s new religious leader, the restorer of temples. ",3,2,,,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,9,9.853589997001109,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"Augustus also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,,,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,11.086848079998163,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"Alma turned back to Charlie and offered her rebuttal, “I don’t know about that: it’s not going to be possible to implement our ideas effectively unless the project is fully funded. ",3,3,,,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,4.1209171949958545,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,We would have to find other investors and that would set us back in our timeline. ,3,3,,,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4011701729978085,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,,,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6362111950002145,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,They whispered back and forth during the whole class in order to work out a compromise. ,3,3,,,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5195690379987354,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"Finally, the class ended, and the professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.",4,3,,,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,9,6.751095751998946,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall to get to their next class. ",4,3,,,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,2.453109771995514,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,,,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0033827799998107,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,,,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,1,5.367631414999778,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,"They shook hands, walked out of the now-empty lecture hall, and made plans to sign the official paperwork the next day.",4,4,,,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,1,2.90313326499745,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
4,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.336292340005457,space,0.6029672799995751,space,0.4863227599998936,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Maria walked into lecture beside Henry, and she was mentally rehearsing what she should say to break up with him.",1,1,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,4.536530804994982,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"She had been putting it off with a growing sense of dread, and now this lecture was the last chance before she had to leave campus. ",1,1,,,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7351530310043017,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"The lecture hall was large, with a stage for the lecturer in the front of the room, and tiered seats that stretched up in 15 stacked rows. ",1,1,,,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2.720233649997681,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"The clock struck 3 pm, and Maria and Henry slid into neighboring seats near the back of the room.",1,1,,,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,4.183461562002776,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"“Good afternoon, everybody,” said the professor, fiddling to connect his laptop with the projector.",2,1,,,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,7.003856434006593,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,“Welcome to week 4 of Intro to Ancient Philosophy. ,2,1,,,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.03692718000093,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,Today we are going to continue our lecture on Aristotelian Philosophy.”,2,1,,,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1360922129970277,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,Everyone in class pulled out their notebooks and settled in their seats as the slides appeared on the large front screens.,2,1,,,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,2.03682455499802,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"“Henry,” Maria whispered.",2,1,,,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,1,8.63519521499984,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"“Hmm?” he replied, distracted.",2,1,,,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0205254960019374,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"“Henry, I need to tell you something really important, and I don’t know when else I’ll have a chance to do it,” she said.",2,1,,,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2198926600030973,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"“Okay, what's up?”, he said, tilting his head close to her. ",2,1,,,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1,1.002844862996426,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5," “Henry, I don’t think I can do long distance.",2,2,,,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,9,5.617524260000209,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"I think what we have here is great, but I think it will be really hard when we are so far apart for such an extended period.",2,2,,,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,4.25326675499673,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"I’m sorry I’m telling you now in lecture, but I'm out of time, and it’s taken me awhile to come to this decision.",2,2,,,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6865167779978947,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"I really think this is best, and who knows what will happen when I get back from my study abroad.” ",2,2,,,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8860879950007075,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"While Henry tried to think of what to say, he and Maria stared unlistening at the professor as he started the lecture, “First we will talk about Aristotle’s work, The Categories.",3,2,,,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,9,6.409206545002235,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"This text, as you might have been able to guess, is about the kinds, or categories, of things that there are.",3,2,,,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,1,2.218027028000506,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"In fact, our term category comes from this Aristotelian context.” ",3,2,,,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9700909500024864,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Henry felt horrible, like the wind had just been knocked out of him.",3,2,,,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,9,2.453062075001071,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"A few tears started to fall down his cheeks as he whispered back, “Maria, I think we can make it work.",3,3,,,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9200054300017655,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,I’ll come visit you.,3,3,,,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7840379250046681,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,It will be fine.,3,3,,,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6860518620014773,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,I don’t want to break up.”,3,3,,,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6698412499972619,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Maria felt so guilty that she nearly gave in, but forced herself to hold her ground, knowing that this would make things much easier for both of them in the future.",3,3,,,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,7.01717315899441,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"She gave his hand a squeeze but shook her head sadly, before turning back to her laptop and half-heartedly taking notes on the lecture which they sat through in painful silence.",3,3,,,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,1,5.334311364000314,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Finally, the professor was wrapping up, “This is what Aristotle means when he says that an animal’s or plant’s form rather than its matter is its nature. ",4,3,,,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5348212419994525,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Alright class, that’s all for today. ",4,3,,,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,1,1.650826427998254,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Remember the final exam is coming up next week on Tuesday on the Pre-Socratics, Plato, and Aristotle, so feel free to come by office hours to discuss if you have the inspiration.",4,3,,,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3537490499948035,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"And if anyone is doing the 20 page paper in lieu of the final, that’s due next Tuesday as well.",4,3,,,,0,5,5,5,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,1,4.286710011998366,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Have a good day, folks.” ",4,3,,,,0,5,5,5,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7028775470025721,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"Maria and Henry packed up hurriedly, and slipped quickly out of the class before the rest of the crowd. ",4,3,,,,0,5,5,5,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,9,3.786554954996973,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"They hugged outside, and both of them were crying. ",4,4,,,,0,5,5,5,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1533097900028224,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"“Maria, I don’t want you to leave.",4,4,,,,0,5,5,5,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,1,1.119123700002092,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,I don’t want this to end. ,4,4,,,,0,5,5,5,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,1,0.636872757000674,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"But if this is what you think is best, I can’t make it otherwise.” ",4,4,,,,0,5,5,5,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6836608680023346,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,"They hugged one last time, and Maria ran off to get her things from her dorm.",4,4,,,,0,5,5,5,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7199281329958467,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,Henry sadly watched her go. ,4,4,,,,0,5,5,5,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7863062899996294,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
5,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.0536158820032142,space,0.5529372900055023,space,0.7692397269929643,,,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,"Thomas, dreading the conversation he was about to have, got to Annika’s Finer Diner early.",1,1,None,None,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,7.170679610004299,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,The restaurant had a kitschy charm and was reminiscent of a diner from the 70’s. ,1,1,None,None,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9864989269990474,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,A bell chimed as the door swung open and Sadie entered to find Thomas deep in thought on a bench by the door.,1,1,None,None,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,4.486706581999897,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,He jumped up and gave her a side hug. ,1,1,None,None,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1700523070030613,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,"“How was your day?”, he asked.",1,1,None,None,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7361264999999548,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,"She clung onto him, “It was okay.",1,1,None,None,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.452671562001342,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,I missed you today.”,1,1,None,None,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6863271050024196,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
6,He looked at the hostess coming towards them.,1,1,None,None,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,4.386808432995167,,,,,,,,,,,,,,,,,,,,,,,,,030319_p3,001,2019_Mar_04_1544,body_behavioural,3.0.4,60.03766583118145,
