count,storyText,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,recall,question1_correct_perspective,question2_correct_perspective,question3_correct_perspective,question4_correct_perspective,participant,session,date,expName,frameRate,
4,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,space,1.1178906810237095,,,Social,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
5,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,space,0.5844524450367317,,Social,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
6,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,space,0.4679633559426293,,Location,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
7,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,space,0.5002415638882667,,,Location,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
8,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,space,0.5018819950055331,,,Social,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
9,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,space,0.4526304299943149,,,Location,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
10,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,space,0.5340672299498692,,,Location,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
11,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,space,0.48536522302310914,,,Social,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
12,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,space,0.5349516300484538,,,Social,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
13,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,space,0.5354547969764099,,,Locaiton,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
14,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,space,0.6848732479847968,,Locaiton,,,,',001,2019_Jan_18_1338,body_behavioural,60.085999892844654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.46843209594953805,,,,,,,,,,,
