count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
1,Carina blushed and laughed; she thought this was ridiculous but also very sweet. ,4,3,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6695127080000702,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
1,"The cashier rolled her eyes when they weren’t looking, and she scanned the rest of his items. ",4,3,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.486769322999976,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
1,"The total came to $120, and he paid with his credit card.",4,3,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.5864830799999936,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
1,"Carina thanked him, and they took the groceries and walked out.",4,3,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1030604600000515,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
1,"As they were walking towards the exit, Carina reluctantly said goodbye since she was running late for the barbeque she was hosting that afternoon.",4,4,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.15337119000003,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
1,"They hugged and parted ways, stealing glances at each other as they both walked back to their cars.",4,4,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.619886483000073,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.236309848000019,space,1.219721095000068,space,2.1364213550000386,,,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,Mr. Shelton and Mr. Gordon shook hands inside the foyer of the restaurant: lunch today was about big business. ,1,1,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.403812783000035,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,Mr. Shelton and Mr. Gordon both were CEOs of airplane manufacturing companies.,1,1,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.403193146999911,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
