count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
4,"Anna’s yoga class had ran over, and afterwards, she, forgetting the time, had lingered to talk with friends. ",1,1,,,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15299752699999658,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"Despite Anna's frazzled state, David was instantly intrigued by her.",1,1,,,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2004603350000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"He thought she was beautiful, and she reminded him of one of his favorite paintings.",1,1,,,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15298310500000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"Anna, a few strides into the airport, suddenly realized her shoes were untied, so she hunched over to tie them.",1,1,,,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16716568300000745,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,David observed that someone with a tall cart of luggage was heading straight for where Anna was kneeling. ,1,1,,,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13679077500000858,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,Both Anna and the person driving the cart were oblivious to the impending collision. ,1,1,,,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30289300799998387,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"David had to intervene, and he ran in front of the cart pushing her out of the way just in the nick of time, and they tumbled on the airport floor. ",1,2,,,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.019647960000014564,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"Anna, bewildered, looked up and saw the cart pass by and then looked over at David. ",1,2,,,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13662644499999033,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,He gave a smile back.,1,2,,,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0030088449999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"“You alright?”, he said.",1,2,,,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1863941450000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"She whispered, “Uh yeah.",1,2,,,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.019237244999999348,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,I almost got smooshed by that cart.”,1,2,,,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3840342149999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,Her head was still spinning as she stared at the handsome stranger who had saved her. ,1,2,,,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.033987810000013496,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,David helped her up and had to keep holding on to her arms to steady her even once they were standing.,1,2,,,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06884432300000753,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"“I’m really late for my flight,” she said. ",1,2,,,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.27003678100001594,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"“Don't worry,” said David, "let me help you get to your gate." ",1,2,,,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0022372030000212817,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,He waved off her half-hearted protests. ,1,2,,,,0,4,4,4,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1187365170000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"“Really , I have plenty of time and nothing better to do.”",1,2,,,,0,4,4,4,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.002124439999988681,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,They headed to the security line. ,2,2,,,,0,4,4,4,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1367847960000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"The line was not long, and they spent the time chatting and getting to know each other.",2,2,,,,0,4,4,4,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4029801519999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,It turned out that Anna and David went to the same high school but Anna had been 3 years older.,2,2,,,,0,4,4,4,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.20300299999999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,When they got to the front of the line they took off their shoes and pulled off their coats.,2,3,,,,0,4,4,4,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1686053599999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,Both of them went through the metal detector without any problems. ,2,3,,,,0,4,4,4,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11922344399999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"Anna’s flight was in 20 minutes, and as she was rushing to put her shoes and coat back on, David asked her, “So when are you coming back?”",2,3,,,,0,4,4,4,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10072985799999401,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"“In a week, it’s a short trip,” Anna replied. ",2,3,,,,0,4,4,4,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13579625700000975,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"“Me too,” David said.",2,3,,,,0,4,4,4,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4196917330000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"He continued, “When we're back in town, is there any chance you'd want to get dinner?",2,3,,,,0,4,4,4,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.21993603399999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"I know we just met, but when life throws a luggage cart at you it seems like we should listen. “",2,3,,,,0,4,4,4,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1844212299999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"She stopped packing, and said with a smile, “Yes I would love that.”",2,3,,,,0,4,4,4,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13830052000000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,Then they ran off to Anna’s gate which was at the end of the terminal. ,3,3,,,,0,4,4,4,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1188173870000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"David took put on her backpack, grabbed her hand, and navigated quickly through the crowds of people.",3,3,,,,0,4,4,4,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15229201299999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,Anna was amazed at everything that was happening; she had arrived at the airport doubtful that she would make it and was now confident that she would due to this handsome and kind man she just met.,3,3,,,,0,4,4,4,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03666944400001171,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"As they approached her gate, Anna fished out a crumbled business card from her pocket and handed it to David, who handed her the backpack, and he promised to call her next week.",3,4,,,,0,4,4,4,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03649952999998618,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,She gave him one last embarrassed smile and approached the flight attendant who scanned her ticket. ,3,4,,,,0,4,4,4,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06946752599998263,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"Finally, she boarded the plane, sliding into her window seat located all the way in the back of the plane.",4,4,,,,0,4,4,4,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.035483761999984154,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"Barely containing her glee, she ignored the grumbles of complaint as she squeezed past the other passengers in her row and settled back in her seat. ",4,4,,,,0,4,4,4,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08670086800000831,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,"She was thankful that she had not only made it onto the plane in time, but also that she had been clumsy enough to forget to tie her shoes.",4,4,,,,0,4,4,4,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0030247910000014144,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
4,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5202929149999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.45323847200000955,space,0.48401557299999354,space,0.4361843499999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.46966835200001356,1,0.27003547499998604,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"“Thank you again for inviting me here to discuss my business proposal,” said Ms. Bianchi, “And it’s a pleasure to be out of the office.” ",1,1,,,,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.036013867000008304,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"As a salesperson for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,,,,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08632144000000608,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a corporate buyer for a large chain grocery store. ",1,1,,,,0,5,5,5,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.020217910000013717,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"She was known for doing things unconventionally: for example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,,,,0,5,5,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05264217799998505,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"They chatted a little in the front of the grocery store, which was surrounded by pumpkins and halloween decorations set up in special displays for the holiday season.",1,1,,,,0,5,5,5,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03416526300000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison picked up a block of parmesan.",2,1,,,,0,5,5,5,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052492520000015475,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,“We have quite a selection here.,2,1,,,,0,5,5,5,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.019675957999993443,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,,,,0,5,5,5,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.12004301999999711,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,,,,0,5,5,5,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.38623159799999485,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,,,,0,5,5,5,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20292865300001495,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"You don’t have cheeses made in America that are like ours, it is true.",2,2,,,,0,5,5,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0529055249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,,,,0,5,5,5,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06698948100000734,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,,,,0,5,5,5,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20318468799999323,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,,,,0,5,5,5,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.001443733000002112,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,,,,0,5,5,5,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08621274000000767,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,,,,0,5,5,5,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18697193500000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Let’s head to check out, and those crackers are on me.” ",2,2,,,,0,5,5,5,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.23676903000000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,They walked over to the checkout area.,3,2,,,,0,5,5,5,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.17198815000000423,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,,,,0,5,5,5,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17001587199999335,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,,,0,5,5,5,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08630598800002076,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,,,0,5,5,5,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.17010370299999522,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,We've been trying to find a way to add a little European cachet to our stores.,3,3,,,,0,5,5,5,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15343966000000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,,,0,5,5,5,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052990983000000824,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,Is that the case?",3,3,,,,0,5,5,5,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06652825599999801,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,,,0,5,5,5,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.053243938000008484,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,,,0,5,5,5,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18376623999998287,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,,,,0,5,5,5,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18577933800000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,,,0,5,5,5,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03630065500001933,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
5,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6364253480000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.41929223799999704,space,0.3862706550000041,space,0.5360732780000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.40301127500001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Maria walked into lecture beside Henry, and she was mentally rehearsing what she should say to break up with him.",1,1,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.703569353000006,1,0.3697325580000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"She had been putting it off with a growing sense of dread, and now this lecture was the last chance before she had to leave campus. ",1,1,,,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.052934508000021196,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"The lecture hall was large, with a stage for the lecturer in the front of the room, and tiered seats that stretched up in 15 stacked rows. ",1,1,,,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06983065800000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"The clock struck 3 pm, and Maria and Henry slid into neighboring seats near the back of the room.",1,1,,,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2868397649999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"“Good afternoon, everybody,” said the professor, fiddling to connect his laptop with the projector.",2,1,,,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03399201999999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,“Welcome to week 4 of Intro to Ancient Philosophy. ,2,1,,,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03529971800000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,Today we are going to continue our lecture on Aristotelian Philosophy.”,2,1,,,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4028376200000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
