count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall time,participant,session,date,expName,psychopyVersion,frameRate,
,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.0009876750118565,2525.6296317969973,None,2525.6296317969973,None,2525.6296317969973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
,,Describe the story indicated with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.872810306987958,2528.6968316500133,None,2528.6968316500133,None,2528.6968316500133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
,,"When you are finished recalling one story, to move onto the next one, press the ‘return’ key. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.135017872002209,2529.6298247470113,None,2529.6298247470113,None,2529.6298247470113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8866809129831381,2537.8147548499983,None,2537.8147548499983,None,2537.8147548499983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
,,Please note that you will not be able to capitalize any letters except for the first letter of your answer.,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.6667406980122905,2538.7645419620094,None,2538.7645419620094,None,2538.7645419620094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.4973631820176,None,space,0.7517438019858673,2541.4973631820176,None,2541.4973631820176,None,2541.4973631820176,None,"Aaron and lana have been dating for three years, since their freshman year at princeton. aaron and lana have a chem class together in the lecture hall where they first met. aaron is going to propose to lana, and has already set everything up with the professor. he has bought a ring with red jewls because lana is avant garde. he proposes at the end of the lecture with everyone watching. all of there friends were waiting outisde and they come in to congratualate them. lana texts her sister. he propsed with the ring on his notebook as the prof called them up to do a demo. the lecture slide goes to a photo collage of aaron and lana that he sent to the prof. before hand",2542.33255185702,None,2542.33255185702,None,2542.33255185702,None,2542.33255185702,None,2542.33255185702,None,2542.33255185702,None,2542.33255185702,None,2542.33255185702,None,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
1,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761.246819215012,None,space,1.0301678700197954,2761.246819215012,None,2761.246819215012,None,2761.246819215012,None,Ms.bianchi is the sales manager at a cheese company based in italy and ms morrisonis the product manager at an american grocery chain and is in charge of what products the company buys. ms. bianchi is trying to convince ms. morrison that she should buy her companies cheeses for the grocery store and even makes a whole sales picth about how their profit will increase. since they are meeting in their grocery store ms bianchi picks up a box of crackers and offers to buy them so they can eat the cheese. my morrison agrees but says she will buy the crackers instead a also picks up some ketchup and sparkling water as well. when they are in the checkout line ms. morrison says she thinks that it will be good for her grocery store to invest in the european niche since their competing grocery store has not done so yet. as the cashier is checking them out ms. morrison chats with the cashier because she is very familiar with the employeses. once they check out ms morrison pulls a mini bottle of champagne out of her handbag to celebrate the deal. ms bianchi likes doing business with americans,2762.363533030002,None,2762.363533030002,None,2762.363533030002,None,2762.363533030002,None,2762.363533030002,None,2762.363533030002,None,2762.363533030002,None,2762.363533030002,None,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
2,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.9316131800006,None,space,0.761428933008574,3030.9316131800006,None,3030.9316131800006,None,3030.9316131800006,None,"Mr. shelton and mr. gordon are both business executives and are meeting at a restraunt. the decor is very dark. shelton works for a very large international avation company while gordon owns and works for a small company of his own that is rumored to be taking over the aviation industry soom. shelton wants his company  to merge with gordon and comes prepared with a picth, and basically states that gordons companys doesnt have the reasources t expand internationsally. gordon rebutes with the fact that he thinks it would be pointless for them to expand. shelton is well prepared for this meeting and comes up with excellent poits that seem to sway him over. the waiter come over and asks for  their order. the menuis thick and has a page for drinks on the back. mr gordon order a steak and a martini and mr. shelton orders veal and a manhatten. they then discuss the logistics of the merger and decide they shalol merge. the food comes out and neither of them are pleased with it",3031.815220665012,None,3031.815220665012,None,3031.815220665012,None,3031.815220665012,None,3031.815220665012,None,3031.815220665012,None,3031.815220665012,None,3031.815220665012,None,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
3,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275.082111565018,None,space,0.7201267390046269,3275.082111565018,None,3275.082111565018,None,3275.082111565018,None,"Thomas has been thinking about breaking up with sadie for about two monthss now. he is meeting her for a meal at a lowkey diner. he is nervous about how she will react to his news. when she arrives at the diner they make small talk and thomas asks sadie how her day went to which she replies i missed you. thomas then asks the hostess for a booth in the back. she pops her bubble gum loudly and leads them to their table. when they get to the table thomas musters up the courage to tell sadie he wantsto break up. he says he is stressed at work and is considering changing careers and that now is not a good time for him to be in a relationship. sadie attempts to tell him that they should just maybe spend less time together tahn they donow. the waiter appears and asks if they want to order, they just then notices the menus and since the items are oddly names they both go for simple orders. thomas orders a burger w no tomatoes and she orders a reuben. after the waiter leaves sadie starts crying and other patrons at the bar look over realize whats happening and look away. she tosses half a reuben at  him and storms out and asks for her polaroid and poster back. she leaves and thomas bites into his burger which tastes awfu;",3275.915807334997,None,3275.915807334997,None,3275.915807334997,None,3275.915807334997,None,3275.915807334997,None,3275.915807334997,None,3275.915807334997,None,3275.915807334997,None,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
4,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563.8014902099967,None,space,0.9093328079907224,3563.8014902099967,None,3563.8014902099967,None,3563.8014902099967,None,Sven and isabel have been dating for 11 months and are now on their way home from spain. they went to spain to see isabel's family who sven has just met for the first time. sven asked isablel's parents for their blessing to propose to isabel and they granted him permisssion. they are on their way tpp the airport and they dont have a lot of time but its ok because they have mobile boarding passes. as they are standing in security isabel realizes that she has her laptop still in her bag and that she must take it out. sven holds all her stuff while she takes tha laptop out and goes through securitty. sven has forgotton that he has a ring in his pocket and is going through security when the tsa officer asks him to step out. sven is asked to emoty his pockets and realizes he firgot to take the ring out. he gets down on one knee and proposes to isabel and the security guard and everyyone around them is shocked. she is embareesed to say anything in front of everyone so she grabs their shoes and runs. sven grabs their stuff and shoeless chases after her. whnen he catches her she tells him that shell marry him and they joyfully head to the gate. isbael texts her best friend and sven high fives a shoes shiner they sit in first class where a lady tells them she live tweeted the proposal isable is embarresed and exvited,3564.8183439420245,None,3564.8183439420245,None,3564.8183439420245,None,3564.8183439420245,None,3564.8183439420245,None,3564.8183439420245,None,3564.8183439420245,None,3564.8183439420245,None,,091819_p1,001,2019_Sep_18_1346,body_behavioural,3.2.1,59.77970866605155,
