count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall time,participant,session,date,expName,psychopyVersion,frameRate,
2,parcelated_audio/34/34_15.ogg,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1584590920247138,812.8521599450032,None,812.8521599450032,None,812.8521599450032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_16.ogg,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4766260619799141,827.1531808350119,None,827.1531808350119,None,827.1531808350119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_17.ogg,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.27432792700710706,836.7038566420088,None,836.7038566420088,None,836.7038566420088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_18.ogg,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6075207300018519,842.9876877920178,None,842.9876877920178,None,842.9876877920178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_19.ogg,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.45686581000336446,849.9548052549944,None,849.9548052549944,None,849.9548052549944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_20.ogg,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3037792830145918,859.0061197149917,None,859.0061197149917,None,859.0061197149917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_21.ogg,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2786788630182855,865.8229009170027,None,865.8229009170027,None,865.8229009170027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_22.ogg,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4621297069825232,871.3731312150194,None,871.3731312150194,None,871.3731312150194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_23.ogg,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2414772770134732,879.7568330670183,None,879.7568330670183,None,879.7568330670183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_24.ogg,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1897014950227458,885.9415442449972,None,885.9415442449972,None,885.9415442449972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_25.ogg,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20999842998571694,892.8419086020149,None,892.8419086020149,None,892.8419086020149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_26.ogg,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.37815706501714885,902.8593534200045,None,902.8593534200045,None,902.8593534200045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,parcelated_audio/34/34_27.ogg,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3213821300014388,910.8760593649931,None,910.8760593649931,None,910.8760593649931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
2,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.2263720949995,None,911.2263720949995,None,space,0.9799192600185052,911.2263720949995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,912.2260766419931,None,space,0.5250860349915456,912.2260766419931,None,912.2260766419931,None,912.7768838420161,None,space,0.45027850999031216,912.7768838420161,None,913.3258260599978,None,913.3258260599978,None,913.3258260599978,None,913.9591682350147,None,space,0.5518962549977005,913.9591682350147,None,914.893922082003,None,914.893922082003,None,914.893922082003,None,914.893922082003,None,914.893922082003,None,914.893922082003,None,914.893922082003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_1.ogg,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,933.6937774649996,None,933.6937774649996,None,933.6937774649996,None,,,,,,,,,,,,,,,,,,,,,933.0268040630035,None,space,0.5894738970091566,933.0268040630035,None,934.9106768600177,None,space,3.3919274600048084,934.9106768600177,None,9,0.6290025229973253,950.1617007050081,None,950.1617007050081,None,950.1617007050081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_2.ogg,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5856690850050654,957.0455586799944,None,957.0455586799944,None,957.0455586799944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_3.ogg,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.608565351983998,966.1295496450039,None,966.1295496450039,None,966.1295496450039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_4.ogg,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.94197825199808,977.113513660006,None,977.113513660006,None,977.113513660006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_5.ogg,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.49529083000379615,988.2148058270104,None,988.2148058270104,None,988.2148058270104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_6.ogg,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2808911929896567,993.5480412699981,None,993.5480412699981,None,993.5480412699981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_7.ogg,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.43064462798065506,1001.6152587700053,None,1001.6152587700053,None,1001.6152587700053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_8.ogg,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4636817050050013,1007.4824171499931,None,1007.4824171499931,None,1007.4824171499931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_9.ogg,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4253562499943655,1012.6834354820021,None,1012.6834354820021,None,1012.6834354820021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_10.ogg,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.45660449800197966,1019.0502772600157,None,1019.0502772600157,None,1019.0502772600157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_11.ogg,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.273531245009508,1024.167789219995,None,1024.167789219995,None,1024.167789219995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_12.ogg,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.29733254498569295,1033.050728405011,None,1033.050728405011,None,1033.050728405011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_13.ogg,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.47916073500528,1043.368710027018,None,1043.368710027018,None,1043.368710027018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_14.ogg,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.34982950301491655,1052.1520542020153,None,1052.1520542020153,None,1052.1520542020153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_15.ogg,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4450984650175087,1061.2870489600173,None,1061.2870489600173,None,1061.2870489600173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_16.ogg,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9318286599882413,1064.1712759649963,None,1064.1712759649963,None,1064.1712759649963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_17.ogg,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.38472872198326513,1073.0206065370003,None,1073.0206065370003,None,1073.0206065370003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_18.ogg,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4435505619912874,1075.4875599050138,None,1075.4875599050138,None,1075.4875599050138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_19.ogg,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0641683319990989,1086.2544020120113,None,1086.2544020120113,None,1086.2544020120113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_20.ogg,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.7149956070061307,1095.4050414200174,None,1095.4050414200174,None,1095.4050414200174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_21.ogg,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.46639567700913176,1101.4388066550018,None,1101.4388066550018,None,1101.4388066550018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_22.ogg,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.30534697498660535,1105.3390773420106,None,1105.3390773420106,None,1105.3390773420106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_23.ogg,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.489678024983732,1109.206006902008,None,1109.206006902008,None,1109.206006902008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_24.ogg,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4584727229957934,1119.107100365014,None,1119.107100365014,None,1119.107100365014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_25.ogg,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3540160570119042,1127.4405919520068,None,1127.4405919520068,None,1127.4405919520068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_26.ogg,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.690504182013683,1137.6413167600113,None,1137.6413167600113,None,1137.6413167600113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_27.ogg,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5603145020140801,1145.758518210001,None,1145.758518210001,None,1145.758518210001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_28.ogg,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.30645238800207153,1152.6590130699915,None,1152.6590130699915,None,1152.6590130699915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_29.ogg,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.316563878004672,1158.3598533250042,None,1158.3598533250042,None,1158.3598533250042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_30.ogg,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6558365350065287,1164.2605547420098,None,1164.2605547420098,None,1164.2605547420098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_31.ogg,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1640647769963834,1168.3601599000103,None,1168.3601599000103,None,1168.3601599000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_32.ogg,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.591805320000276,1173.111140020017,None,1173.111140020017,None,1173.111140020017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,parcelated_audio/13/13_33.ogg,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3397575400013011,1179.845008150005,None,1179.845008150005,None,1179.845008150005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
3,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.212793447019,None,1180.212793447019,None,space,1.0022224450076465,1180.212793447019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
4,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,1181.2610520549933,None,space,0.4369708429730963,1181.2610520549933,None,1181.2610520549933,None,1181.7278811900178,None,space,0.5009495400008745,1181.7278811900178,None,1182.3285562700185,None,1182.3285562700185,None,1182.3285562700185,None,1183.1610803700169,None,space,0.8796746779989917,1183.1610803700169,None,1184.3947432470159,None,1184.3947432470159,None,1184.3947432470159,None,1184.3947432470159,None,1184.3947432470159,None,1184.3947432470159,None,1184.3947432470159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
4,parcelated_audio/42/42_1.ogg,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.8121563250024,None,1197.8121563250024,None,1197.8121563250024,None,,,,,,,,,,,,,,,,,,,,,1197.2620541400102,None,space,0.4772502300038468,1197.2620541400102,None,1198.5290492399945,None,space,0.6473107029742096,1198.5290492399945,None,9,0.4328421099926345,1207.7299713770044,None,1207.7299713770044,None,1207.7299713770044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
4,parcelated_audio/42/42_2.ogg,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3785803880018648,1221.0137747020053,None,1221.0137747020053,None,1221.0137747020053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100719_p2,001,2019_Oct_07_1618,body_behavioural,3.2.1,59.98760295417143,
