count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall,participant,session,date,expName,psychopyVersion,frameRate,
2,parcelated_audio/31/31_5.aiff,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.2292970836977,None,899.2301485839998,None,1,0.4489726070314646,910.3463824869832,None,910.3463824869832,None,910.3463824869832,None,910.3463824869832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_6.aiff,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.8968555686995,None,910.8967140120221,None,9,0.43524393503321335,916.1975860770326,None,916.1975860770326,None,916.1975860770326,None,916.1975860770326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_7.aiff,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.7310227637179,None,916.7304474019911,None,1,0.5359779950231314,921.5639494220377,None,921.5639494220377,None,921.5639494220377,None,921.5639494220377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_8.aiff,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.2138607087079,None,922.213965117,None,1,0.9673725499887951,930.6478196490207,None,930.6478196490207,None,930.6478196490207,None,930.6478196490207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_9.aiff,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.7151534757111,None,931.714523327013,None,1,4.704096565023065,936.7660531239817,None,936.7660531239817,None,936.7660531239817,None,936.7660531239817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_10.aiff,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.5651646987069,None,941.5661058989936,None,9,0.5241083500441164,947.0656446570065,None,947.0656446570065,None,947.0656446570065,None,947.0656446570065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_11.aiff,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.6998040637234,None,947.699769777013,None,1,5.679474909964483,957.9163624240318,None,957.9163624240318,None,957.9163624240318,None,957.9163624240318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_12.aiff,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.6998855206882,None,963.699726256018,None,1,1.5555947629618458,968.4837833089987,None,968.4837833089987,None,968.4837833089987,None,968.4837833089987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_13.aiff,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.1350008507259,None,970.1339022520115,None,1,0.7370049690362066,977.4508800070034,None,977.4508800070034,None,977.4508800070034,None,977.4508800070034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_14.aiff,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.3022090987185,None,978.3019851489807,None,1,0.7737009669654071,984.4181355640176,None,984.4181355640176,None,984.4181355640176,None,984.4181355640176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_15.aiff,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.2854445107048,None,985.2849815569934,None,1,3.4393309130100533,991.9687205340015,None,991.9687205340015,None,991.9687205340015,None,991.9687205340015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_16.aiff,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.5022825757158,None,995.502343909,None,1,3.643695984967053,1001.9200606690138,None,1001.9200606690138,None,1001.9200606690138,None,1001.9200606690138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_17.aiff,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.6538878897088,None,1005.6539340220043,None,1,0.3199480999610387,1009.086585588986,None,1009.086585588986,None,1009.086585588986,None,1009.086585588986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_18.aiff,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.5033975637168,None,1009.5042777369963,None,9,0.46246432000771165,1014.1045701770345,None,1014.1045701770345,None,1014.1045701770345,None,1014.1045701770345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_19.aiff,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.6539561197394,None,1014.653531724005,None,1,0.5511490769567899,1022.8375445639831,None,1022.8375445639831,None,1022.8375445639831,None,1022.8375445639831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_20.aiff,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.5041848337394,None,1023.5045376039925,None,9,2.1345490970415995,1034.8561770489905,None,1034.8561770489905,None,1034.8561770489905,None,1034.8561770489905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_21.aiff,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0891296737361,None,1037.0885234440211,None,1,0.4099601770285517,1047.3391546939965,None,1047.3391546939965,None,1047.3391546939965,None,1047.3391546939965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_22.aiff,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.8401060206932,None,1047.8403472140199,None,1,0.38586545299040154,1053.5562587539898,None,1053.5562587539898,None,1053.5562587539898,None,1053.5562587539898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_23.aiff,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.040527633694,None,1054.0396706940373,None,9,5.108181394985877,1058.6232412070385,None,1058.6232412070385,None,1058.6232412070385,None,1058.6232412070385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_24.aiff,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.8244277287274,None,1063.8244004590088,None,1,0.6840486099827103,1070.6907631070353,None,1070.6907631070353,None,1070.6907631070353,None,1070.6907631070353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_25.aiff,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.4748663306934,None,1071.4752010490047,None,1,0.5955801480449736,1082.8248808869976,None,1082.8248808869976,None,1082.8248808869976,None,1082.8248808869976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_26.aiff,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.5081916037132,None,1083.5092389989877,None,1,0.4025111770024523,1091.0255843669875,None,1091.0255843669875,None,1091.0255843669875,None,1091.0255843669875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_27.aiff,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.525681893702,None,1091.525553109008,None,9,0.49577140499604866,1095.9102947720094,None,1095.9102947720094,None,1095.9102947720094,None,1095.9102947720094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_28.aiff,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.5098526537301,None,1096.5093326070346,None,1,0.6615158120403066,1101.526523039036,None,1101.526523039036,None,1101.526523039036,None,1101.526523039036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_29.aiff,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.2763009357266,None,1102.2763172539999,None,1,0.34594422503141686,1106.6441094990005,None,1106.6441094990005,None,1106.6441094990005,None,1106.6441094990005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_30.aiff,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.0768256406998,None,1107.0766549939872,None,1,0.30709363298956305,1110.8612728519947,None,1110.8612728519947,None,1110.8612728519947,None,1110.8612728519947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_31.aiff,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.2779296537162,None,1111.2777474420145,None,1,0.3790187150007114,1117.210625687032,None,1117.210625687032,None,1117.210625687032,None,1117.210625687032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_32.aiff,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.6939880336984,None,1117.6950490970048,None,1,4.801497748994734,1127.6454709119862,None,1127.6454709119862,None,1127.6454709119862,None,1127.6454709119862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_33.aiff,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.545679360698,None,1132.5453858770197,None,1,0.3445558230159804,1140.8789421840338,None,1140.8789421840338,None,1140.8789421840338,None,1140.8789421840338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_34.aiff,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.3130183887085,None,1141.3125009590294,None,1,0.8538154110428877,1145.67929648899,None,1145.67929648899,None,1145.67929648899,None,1145.67929648899,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_35.aiff,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.6291956057073,None,1146.629376944038,None,1,0.32041390700032935,1152.3631190340384,None,1152.3631190340384,None,1152.3631190340384,None,1152.3631190340384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,parcelated_audio/31/31_36.aiff,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.7804746886948,None,1152.7800643190276,None,1,0.7519785030162893,1159.08030801703,None,1159.08030801703,None,1159.08030801703,None,1159.08030801703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
2,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.8642421920085,None,1159.8642421920085,None,space,2.348426152020693,1159.8642421920085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,1162.2308361920295,None,space,0.9176585300010629,1162.2308361920295,None,1162.2308361920295,None,1163.1813370870077,None,space,1.1279617680120282,1163.1813370870077,None,1164.398122138984,None,1164.398122138984,None,1164.398122138984,None,1166.8149327139836,None,space,1.714241142035462,1166.8149327139836,None,1168.8985464720172,None,1168.8985464720172,None,1168.8985464720172,None,1168.8985464720172,None,1168.8985464720172,None,1168.8985464720172,None,1168.8985464720172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_1.aiff,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.333281729021,None,1194.333281729021,None,1194.333281729021,None,,,,,,,,,,,,,,,,,,,,,1192.7164087840356,None,space,1.5338662750436924,1192.7164087840356,None,1195.4999063740252,None,space,1.3137568500242196,1195.4999063740252,None,1197.0343946687178,None,1197.0335690589854,None,9,1.0334844880271703,1208.3844771420117,None,1208.3844771420117,None,1208.3844771420117,None,1208.3844771420117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_2.aiff,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.5171444236883,None,1209.517176622001,None,1,2.423683070053812,1213.968442514015,None,1213.968442514015,None,1213.968442514015,None,1213.968442514015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_3.aiff,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.484589700715,None,1216.4842899990035,None,1,7.90041669504717,1221.452931776992,None,1221.452931776992,None,1221.452931776992,None,1221.452931776992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_4.aiff,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.4520485437358,None,1229.4527406319976,None,1,0.45305150403873995,1238.5354459800292,None,1238.5354459800292,None,1238.5354459800292,None,1238.5354459800292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_5.aiff,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.119332493702,None,1239.1196951540187,None,9,1.2598839329439215,1244.852857377031,None,1244.852857377031,None,1244.852857377031,None,1244.852857377031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_6.aiff,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.2037549837376,None,1246.2039929269813,None,1,0.9917293030302972,1250.7708220619825,None,1250.7708220619825,None,1250.7708220619825,None,1250.7708220619825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_7.aiff,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.8699855887214,None,1251.8700399640366,None,1,1.7078644969733432,1258.3870559270144,None,1258.3870559270144,None,1258.3870559270144,None,1258.3870559270144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_8.aiff,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.203859278711,None,1260.2038342769956,None,1,1.5873766629956663,1265.954322353995,None,1265.954322353995,None,1265.954322353995,None,1265.954322353995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_9.aiff,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.6380176207283,None,1267.6377721070312,None,9,0.9615860800258815,1271.9213877519942,None,1271.9213877519942,None,1271.9213877519942,None,1271.9213877519942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_10.aiff,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.9556219737394,None,1272.9547701770207,None,1,2.566471242986154,1277.5227520869812,None,1277.5227520869812,None,1277.5227520869812,None,1277.5227520869812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_11.aiff,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.172407193703,None,1280.1716730670305,None,1,1.581753563019447,1283.323192498996,None,1283.323192498996,None,1283.323192498996,None,1283.323192498996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_12.aiff,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.989283480693,None,1284.9889816769864,None,1,1.9422183080459945,1287.8225598690333,None,1287.8225598690333,None,1287.8225598690333,None,1287.8225598690333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
